day,state,suscetivel,exposto,infectadoS,infectadoA,recuperado
2020-07-16,CE,0.9101089736494357,0.010940316754871905,0.0012737247972825928,0.009126386679078408,0.06855607332442715
2020-07-17,CE,0.9059898037128798,0.011345351761133096,0.001323686071196631,0.009485632211912221,0.0718610014479739
2020-07-18,CE,0.9017302773817818,0.01175494517587747,0.0013745027810948415,0.00985116103093937,0.07529458883540223
2020-07-19,CE,0.8973299784853273,0.01216814837235198,0.0014260816729326556,0.01022231580786103,0.07885895086662288
2020-07-20,CE,0.8927889196604696,0.012583923499958152,0.0014783192639661275,0.010598365479090183,0.08255594730161171
2020-07-21,CE,0.8881075466917742,0.013001145522315672,0.0015311018384898361,0.01097850522488022,0.08638717592763587
2020-07-22,CE,0.8832867930528162,0.013418599403480735,0.0015843057258696591,0.011361857720462325,0.09035391930246672
2020-07-23,CE,0.8783280758041732,0.013834995871727752,0.0016377961910481835,0.011747466403919044,0.09445714093422757
2020-07-24,CE,0.8732333344366655,0.014248977560847477,0.0016914270987691323,0.01213429314682306,0.09869744296199051
2020-07-25,CE,0.8680050264455824,0.014659129478595911,0.0017450411362221455,0.012521220204257794,0.10307505794043753
2020-07-26,CE,0.8626461590494267,0.015063976460074327,0.0017984709628855017,0.012907057381036894,0.10758981135167246
2020-07-27,CE,0.8571603163767011,0.015461951047687886,0.0018515453032626344,0.013290580628874584,0.11224108184856962
2020-07-28,CE,0.8515516368574905,0.015851469390242144,0.0019040810494389286,0.013670483015073879,0.11702780489285032
2020-07-29,CE,0.8458248203939058,0.016230918468923213,0.001955887771600261,0.014045403883065277,0.12194844468760116
2020-07-30,CE,0.8399851341428755,0.01659865981745765,0.002006769342790606,0.014413939666485062,0.1270009722354869
2020-07-31,CE,0.8340383986582554,0.016953050355029402,0.002056524390861822,0.014774647727484966,0.13218285407346417
2020-08-01,CE,0.8279909752957525,0.017292448643502854,0.0021049486244168287,0.015126062017555153,0.13749104062386852
2020-08-02,CE,0.8218497570179942,0.017615240076217543,0.002151835171937785,0.015466696365042018,0.1429219465739043
2020-08-03,CE,0.8156221201436766,0.01791984372881526,0.002196977139226367,0.015795062016734335,0.14847147217664325
2020-08-04,CE,0.8093159090104672,0.018204731617835396,0.0022401689122645637,0.016109677124640422,0.15413498853988827
2020-08-05,CE,0.8029393969499231,0.018468443339470505,0.0022812081389725998,0.016409080755327515,0.15990734602140205
2020-08-06,CE,0.7965012480695464,0.018709600794737134,0.00231989773865135,0.016691847179056588,0.16578288142310432
2020-08-07,CE,0.7900104737492246,0.018926925378700565,0.0023560472687130375,0.016956595870978187,0.17175543293747936
2020-08-08,CE,0.7834763987873076,0.01911925653062163,0.002389475065413501,0.01720200679702414,0.17781833802472896
2020-08-09,CE,0.7769085648927023,0.019285550933219545,0.002420011003922104,0.01742684000992251,0.1839645083653293
2020-08-10,CE,0.7703167103579394,0.01942490150337604,0.002447497768296963,0.017629944645576285,0.19018642092990723
2020-08-11,CE,0.7637106953679027,0.019536553970713702,0.0024717921178179334,0.017810268790090844,0.19647616495857068
2020-08-12,CE,0.7571004592330209,0.019619915176101392,0.002492765569792817,0.017966864903802195,0.2028254703223786
2020-08-13,CE,0.7504959363847228,0.01967455595386684,0.0025103075778370757,0.018098912150677934,0.20922576313799127
2020-08-14,CE,0.743907020286154,0.019700211919872694,0.002524326431488572,0.018205722754036178,0.21566819381354455
2020-08-15,CE,0.7373434829194316,0.019696783456826735,0.0025347514098036177,0.018286757125187427,0.2221437002938465
2020-08-16,CE,0.7308149272009048,0.01966434762671364,0.0025415314502633714,0.0183416161823189,0.22864305274489513
2020-08-17,CE,0.7243307309917456,0.01960316038448493,0.002544635210025484,0.01837004255193947,0.23515690606690035
2020-08-18,CE,0.7178999882725478,0.019513651517545347,0.002544051557094271,0.01837192460383954,0.2416758592540689
2020-08-19,CE,0.7115314649681064,0.019396410626227364,0.002539791126442916,0.018347306589000946,0.24819050189531816
2020-08-20,CE,0.7052335658844936,0.019252154075897535,0.0025318890065458718,0.018296405328901574,0.25469146090925715
2020-08-21,CE,0.6990142882973477,0.019081743788827543,0.002520400919522024,0.01821958634415108,0.2611694558552474
2020-08-22,CE,0.6928811623749023,0.018886189731275815,0.002505400443517874,0.01811734639259813,0.2676153762628016
2020-08-23,CE,0.6868412252354119,0.01866666976181447,0.0024869735026435236,0.017990278589915084,0.2740203281153107
2020-08-24,CE,0.6809010472268273,0.018424389067302864,0.002465234880784035,0.017839174356056316,0.28037562967412505
2020-08-25,CE,0.6750666507750973,0.018160695539475587,0.0024403090999251236,0.017664903590067275,0.2866729162005304
2020-08-26,CE,0.6693435228931144,0.017876996806151246,0.0024123385192955787,0.01746846398030677,0.29290415300622774
2020-08-27,CE,0.6637366151573758,0.017574770991740606,0.0023814772795207094,0.017250941447181846,0.29906167032927683
2020-08-28,CE,0.6582503289195081,0.017255544058874996,0.0023478914001274142,0.01701350980679545,0.30513820101978967
2020-08-29,CE,0.6528885251317548,0.016920873348746434,0.0023117567362311523,0.01675741614808246,0.3111269038402808
2020-08-30,CE,0.6476544994281487,0.016572341093607598,0.002273257625961284,0.01648397178497559,0.3170214052724024
2020-08-31,CE,0.642551018913798,0.01621153049964409,0.0022325846378114605,0.016194535659517176,0.322815805494325
2020-09-01,CE,0.6375803281797504,0.015840020363156536,0.0021899324046218602,0.015890499098378225,0.32850469515918856
2020-09-02,CE,0.6327441791894365,0.015459371555854511,0.002145497761024951,0.015573272379362195,0.33408315431941743
2020-09-03,CE,0.6280438341672411,0.015071113310852672,0.002099478780125975,0.01524427768328636,0.33954677126358956
2020-09-04,CE,0.6234800965773922,0.01467672941069318,0.0020520733838282467,0.014904938393744552,0.3448916374394374
2020-09-05,CE,0.6190533359550334,0.014277654146920504,0.0020034769430569174,0.014556662344649559,0.35011434581543527
2020-09-06,CE,0.6147634915195577,0.013875271417212877,0.001953882214037265,0.014200841313761885,0.3552119887405259
2020-09-07,CE,0.6106101338574333,0.013470899526207471,0.001903475399520985,0.01383882284654783,0.3601821435753859
2020-09-08,CE,0.6065924561537055,0.01306579292746338,0.0018524377096320861,0.01347192090590862,0.36502286750838603
2020-09-09,CE,0.6027093381139335,0.01266112582223906,0.0018009433556722518,0.013101400455329308,0.3697326674579214
2020-09-10,CE,0.5989593471734409,0.012257996344743389,0.001749159771143272,0.012728479101800345,0.37431049281396755
2020-09-11,CE,0.5953407797608069,0.011857419090470585,0.0016972465165098908,0.012354318632959105,0.378755711204349
2020-09-12,CE,0.5918516866415573,0.011460335517629974,0.001645353465320284,0.011980013165903957,0.38306808641468393
2020-09-13,CE,0.5884898820201319,0.01106761172921749,0.0015936207999463937,0.01160658882602869,0.3872477718297711
2020-09-14,CE,0.5852529949857553,0.010680041289721972,0.001542178013373634,0.01123499643608045,0.3912952644801641
2020-09-15,CE,0.5821384830936179,0.010298334417029152,0.0014911457738195587,0.010866123098136173,0.3952113888224927
2020-09-16,CE,0.5791436593963379,0.009923111763580187,0.0014406370535922077,0.010500798926054312,0.39899726806553076
2020-09-17,CE,0.5762657154460525,0.009554923133347985,0.0013907547310525604,0.010139781790674075,0.40265430010396824
2020-09-18,CE,0.5735017322905823,0.00919425635242455,0.0013415907152719304,0.009783751987120616,0.40618414385969603
2020-09-19,CE,0.5708487011639064,0.008841544617131238,0.0012932254641129617,0.009433309236304204,0.4095886947236406
2020-09-20,CE,0.5683035561481468,0.008497146896298711,0.0012457318616851943,0.009088996851764812,0.41287004344719985
2020-09-21,CE,0.5658631855217789,0.008161352154651072,0.0011991752730378406,0.008751302187616607,0.41603046006801087
2020-09-22,CE,0.5635244489486928,0.007834383918157637,0.0011536137718640713,0.00842065825318782,0.4190723703131931
2020-09-23,CE,0.5612841838611148,0.007516435685399137,0.0011090956517583656,0.008097429728646681,0.42199833027817646
2020-09-24,CE,0.5591392160731179,0.007207638943663185,0.0010656566197493331,0.007781891188625823,0.4248110723799392
2020-09-25,CE,0.557086383268813,0.006908105959919734,0.0010233307691497975,0.0074743045000831,0.42751335070712987
2020-09-26,CE,0.5551225516021127,0.006617868461885231,0.0009821452136202678,0.007174877105564122,0.4301080328219132
2020-09-27,CE,0.5532446108402386,0.006336933617101195,0.0009421204122485226,0.006883769057516231,0.43259804127799084
2020-09-28,CE,0.5514494828651539,0.006065282866743318,0.0009032693954883498,0.006601087537023057,0.43498635254068674
2020-09-29,CE,0.549734135420791,0.005802862505247001,0.000865600422996797,0.006326903832579317,0.43727597302348126
2020-09-30,CE,0.5480955890026766,0.005549587700226769,0.0008291171933020919,0.0060612550155453426,0.4394699262933446
2020-10-01,CE,0.5465309199945094,0.005305350848831273,0.0007938185829260314,0.005804142888861073,0.4415712428899675
2020-10-02,CE,0.5450372656970608,0.005070023092382088,0.0007596993465922471,0.005555538777770168,0.44358294829128997
2020-10-03,CE,0.5436118277740718,0.004843456657317168,0.0007267508073151145,0.00531538837356412,0.4455080515928271
2020-10-04,CE,0.5422518782377066,0.004625485640793087,0.0006949608013224584,0.005083611374798361,0.4473495391504748
2020-10-05,CE,0.5409547588783916,0.0044159318667871825,0.0006643142839735081,0.004860106058740899,0.449110364117202
2020-10-06,CE,0.5397178892962409,0.004214603964422216,0.000634793170021711,0.004644748058578132,0.45079344071583227
2020-10-07,CE,0.5385387605407791,0.004021302498591203,0.0006063777876846622,0.004437400942378102,0.45240163343566214
2020-10-08,CE,0.5374149399468529,0.003835818333398933,0.000579046421967819,0.004237912784154022,0.4539377577187217
2020-10-09,CE,0.5363440727789309,0.0036579356300011187,0.0005527759638861501,0.004046120748127058,0.4554045700841502
2020-10-10,CE,0.5353238803893988,0.003487434945868528,0.0005275416860882377,0.003861849938280355,0.45680476824545957
2020-10-11,CE,0.5343521605635287,0.0033240947838566945,0.0005033174823765114,0.0036849151611963262,0.45814098721413715
2020-10-12,CE,0.5334267872883635,0.003167692558620485,0.0004800763626379007,0.0035151245132764193,0.4594157944821972
2020-10-13,CE,0.5325457108170456,0.0030180036156118727,0.00045779076406906596,0.0033522813308594903,0.4606316886775094
2020-10-14,CE,0.5317069573535605,0.0028748008963654006,0.0004364330247283225,0.0031961873483053547,0.4617910965821359
2020-10-15,CE,0.5309086262175429,0.002737859569302049,0.0004159750137943256,0.0030466406839784856,0.4628963737204778
2020-10-16,CE,0.5301488888152157,0.002606957773474421,0.0003963881850227879,0.0029034363094938066,0.46394980412188885
2020-10-17,CE,0.5294259828712364,0.0024818786405058652,0.00037764357700829253,0.002766366334560326,0.4649536037817847
2020-10-18,CE,0.5287382302065611,0.002362406839603672,0.0003597126720146353,0.0026352253347509875,0.4659099001521652
2020-10-19,CE,0.5280840038194913,0.002248328254596952,0.0003425673561364693,0.0025098103337815253,0.4668207654410895
2020-10-20,CE,0.5274617514196652,0.0021394324807358384,0.0003261799527588422,0.0023899210951778354,0.46768819025675784
2020-10-21,CE,0.5268699809069856,0.002035517186939707,0.000310522539989981,0.0022753560422677935,0.46851409852891257
2020-10-22,CE,0.5263072644619925,0.0019363845874466206,0.0002955676903187808,0.0021659169009525833,0.4693003415643851
2020-10-23,CE,0.5257722326326564,0.0018418401699582005,0.0002812886876222628,0.00206141012161273,0.47004870359324613
2020-10-24,CE,0.5252635746808428,0.001751694684286953,0.00026765940530553914,0.001961646266732026,0.47076090016792826
2020-10-25,CE,0.5247800402695808,0.0016657635493298572,0.00025465436298783715,0.0018664403159700934,0.47143857670722716
2020-10-26,CE,0.5243204314513609,0.001583868581083353,0.00024224857200237307,0.0017756108106682983,0.47208331578998086
2020-10-27,CE,0.5238836033862022,0.0015058389325882952,0.000230417503017092,0.0016889797179372623,0.47269663566535086
2020-10-28,CE,0.5234684705050383,0.001431509495317981,0.00021913732410385508,0.0016063739519344745,0.47327998392870113
2020-10-29,CE,0.5230739793092052,0.001360720740607408,0.00020838467237269993,0.00152762412817568,0.4738347663547348
2020-10-30,CE,0.5226991331714277,0.0012933186817171863,0.00019813694910489983,0.001452566196358978,0.47436232020648694
2020-10-31,CE,0.5223429786152101,0.0012291512455589884,0.00018837288666914738,0.0013810450080244824,0.47486392744963307
2020-11-01,CE,0.522004591993923,0.0011680695417661223,0.00017907162580221633,0.0013129083321377923,0.4753408337114665
2020-11-02,CE,0.5216831593692961,0.0011099369901069341,0.00017021450575409333,0.0012480192538571857,0.4757941450860813
2020-11-03,CE,0.5213778050011149,0.0010546107920840486,0.000161781602801457,0.001186232117637683,0.4762250456914577
2020-11-04,CE,0.5210877549750969,0.001001970356750355,0.0001537534684217736,0.0011274061576880517,0.4766345902471388
2020-11-05,CE,0.5208122547977507,0.0009518970985454893,0.00014611120871038433,0.001071404546948065,0.47702380755314117
2020-11-06,CE,0.5205505898363448,0.0009042688538020211,0.00013883796952816681,0.00101810364606923,0.4773936748993514
2020-11-07,CE,0.5203020781455381,0.0008589714874130631,0.0001319170707526652,0.0009673816285771446,0.4777451268728148
2020-11-08,CE,0.5200660696226234,0.0008158967497519887,0.00012533229923406214,0.0009191202640986661,0.47807905626938757
2020-11-09,CE,0.5198419456061993,0.0007749399076246637,0.00011906825050269898,0.0008732069969160627,0.47839631444385305
2020-11-10,CE,0.5196291169678617,0.0007360008438350547,0.00011311011630728526,0.0008295336300189738,0.4786977136470728
2020-11-11,CE,0.5194270226410316,0.0006989839800503233,0.0001074436574910763,0.0007879961456474354,0.4789840287808754
2020-11-12,CE,0.5192351278289522,0.0006637977390648904,0.00010205521706021878,0.000748494752305741,0.47925599966771276
2020-11-13,CE,0.519052924697372,0.0006303549467509073,9.693167762329192e-05,0.0007109336275385366,0.4795143302558111
2020-11-14,CE,0.5188799272624631,0.0005985717361684231,9.206047811109478e-05,0.0006752209435482026,0.47975969478480496
2020-11-15,CE,0.5187156786714866,0.0005683688447490004,8.742969672964681e-05,0.0006412695269408439,0.47999272846518976
2020-11-16,CE,0.5185597457968679,0.000539670597952319,8.302797641557404e-05,0.0006089962975222041,0.48021403453633776
2020-11-17,CE,0.5184117077143159,0.0005124027813597023,7.884437706306504e-05,0.0005783211344211153,0.48042419919793594
2020-11-18,CE,0.5182711705472455,0.00048649545527959737,7.486856338008808e-05,0.0005491683191863743,0.4806237723200042
2020-11-19,CE,0.518137756855652,0.0004618817829607301,7.109057534450237e-05,0.0005214649193214794,0.4808132810718171
2020-11-20,CE,0.5180111093236189,0.0004384981935919786,6.750093566326501e-05,0.0004951415200453531,0.48099322523217625
2020-11-21,CE,0.5178908886074302,0.00041628465668004346,6.409052542056019e-05,0.0004701314070252186,0.4811640800085398
2020-11-22,CE,0.5177767692579746,0.0003951849231161592,6.085039459694953e-05,0.00044636930977101364,0.4813263013196371
2020-11-23,CE,0.5176684448334518,0.000375145926245458,5.7772043494795034e-05,0.0004237932526619781,0.48148031914924183
2020-11-24,CE,0.5175656216955146,0.00035611625533354995,5.4847385158386425e-05,0.0004023442056431464,0.4816265456634462
2020-11-25,CE,0.5174680220528801,0.00033804731966473404,5.2068707813955224e-05,0.00038196590610305387,0.48176537121863394
2020-11-26,CE,0.5173753827951512,0.0003208917087424483,4.9428855072427755e-05,0.000362605923088643,0.4818971659230412
2020-11-27,CE,0.5172874534519679,0.0003046012517081319,4.692141225338462e-05,0.00034421674451742205,0.482022282344649
2020-11-28,CE,0.5172039891256535,0.0002891289154115663,4.4540067631612886e-05,0.0003267516543638512,0.48214106544203533
2020-11-29,CE,0.5171247909784069,0.0002744352834461511,4.227977112632553e-05,0.00031017303720328354,0.4822537961349132
2020-11-30,CE,0.5170496195928089,0.0002604751509638046,4.013424783669892e-05,0.0002944345667550622,0.4823608116467313
2020-12-01,CE,0.5169782767791733,0.00024721813322019334,3.809724047583001e-05,0.00027949136026047844,0.4824623916919661
2020-12-02,CE,0.516910562787966,0.00023464115444578437,3.616142380794817e-05,0.00026529206207412436,0.482558817776802
2020-12-03,CE,0.5168462976388938,0.00022270121833370903,3.432320104770178e-05,0.00025180852549102365,0.4826503446213296
2020-12-04,CE,0.5167853077859065,0.00021136338279208335,3.257820097950815e-05,0.00023900812532236953,0.4827372177100954
2020-12-05,CE,0.5167274255464678,0.00020060054844272615,3.0921277505033354e-05,0.00022685376001265164,0.48281967407266757
2020-12-06,CE,0.5166724933154413,0.0001903838637585293,2.9348040757706418e-05,0.00021531324307172,0.4828979367420665
2020-12-07,CE,0.5166203616877735,0.0001806849732380942,2.7854454621708898e-05,0.00020435680728818023,0.4829722172821744
2020-12-08,CE,0.5165708885099521,0.00017147813030581285,2.6436499955355082e-05,0.00019395504058540856,0.483042717024297
2020-12-09,CE,0.5165239409023344,0.0001627391501672426,2.509042353338829e-05,0.00018408046096176362,0.4831096242680989
2020-12-10,CE,0.5164793865556053,0.00015444388786718037,2.3812496391849166e-05,0.00017470575298887556,0.48317312651224253
2020-12-11,CE,0.5164371061257571,0.0001465702166649828,2.259938709109108e-05,0.00016580645659414387,0.4832333930189885
2020-12-12,CE,0.5163969820136651,0.0001390962948730395,2.1447815948713777e-05,0.00015735848557583908,0.48329059059503304
2020-12-13,CE,0.5163589062890414,0.00013200215775151073,2.0354751768799693e-05,0.00014933959644395438,0.4833448724100902
2020-12-14,CE,0.5163227756597274,0.00012526876815784885,1.9317279132563155e-05,0.00014172840960120051,0.4833963850884767
2020-12-15,CE,0.5162884853239359,0.00011887683246286938,1.833243914496141e-05,0.00013450322992009935,0.4834452773796319
2020-12-16,CE,0.5162559470108486,0.00011281052637362005,1.739766483558469e-05,0.00012764531855930097,0.4834916746844785
2020-12-17,CE,0.5162250680068322,0.00010705282366359577,1.651032294549841e-05,0.00012113537946570094,0.4835357086721887
2020-12-18,CE,0.51619576408767,0.00010158835041223073,1.5668000226383023e-05,0.00011495574867344157,0.4835774990181137
2020-12-19,CE,0.5161679565659194,9.640288591936096e-05,1.4868415969909385e-05,0.0001090897601028937,0.4836171575771842
2020-12-20,CE,0.5161415695769005,9.148255478863405e-05,1.4109393412624394e-05,0.00010352147725606907,0.483654792202738
2020-12-21,CE,0.5161165284895863,8.681343545543165e-05,1.3388830888862575e-05,9.823546260572563e-05,0.48369050898655946
2020-12-22,CE,0.5160927666540147,8.238322239004238e-05,1.2704824316421727e-05,9.321775677672726e-05,0.4837244027475979
2020-12-23,CE,0.5160702207357635,7.817998519363896e-05,1.2055594407250196e-05,8.845527482604004e-05,0.4837565636149054
2020-12-24,CE,0.5160488265736909,7.419094877395108e-05,1.1439437394420367e-05,8.393536481906622e-05,0.48378708288041744
2020-12-25,CE,0.5160285257787982,7.040443697807815e-05,1.0854803477401182e-05,7.964651073816753e-05,0.48381604367510395
2020-12-26,CE,0.5160092634534349,6.680930118051278e-05,1.0300256154700785e-05,7.557800757265748e-05,0.48384352418675314
2020-12-27,CE,0.5159909862594194,6.33949814213081e-05,9.774364165955232e-06,7.171924098400086e-05,0.4838696003591052
2020-12-28,CE,0.515973644389583,6.01513802394928e-05,9.275820379962546e-06,6.806047450393771e-05,0.4838943431403895
2020-12-29,CE,0.5159571910893757,5.706923780974307e-05,8.80336573771047e-06,6.459237339977624e-05,0.4839178191387731
2020-12-30,CE,0.5159415758222683,5.415139922730438e-05,8.353892998793106e-06,6.129431153842016e-05,0.4839400997790632
2020-12-31,CE,0.5159267575855914,5.138486659001404e-05,7.92696089982382e-06,5.8162092705676425e-05,0.4839612436993092
2020-03-05,RJ,0.9999942079160065,2.8960419967792536e-06,2.8960419967792536e-06,2.8960419967792536e-06,0.0
2020-03-06,RJ,0.9999885582289154,6.855838623990356e-06,2.26538122800647e-06,3.416035111569321e-06,1.8005581177152035e-06
2020-03-07,RJ,0.9999837057580411,9.024932310948366e-06,1.9224948398928064e-06,4.532245557698009e-06,3.7106112471403562e-06
2020-03-08,RJ,0.9999791493334694,1.0338374229277224e-05,1.7373535409307364e-06,5.7641001529894684e-06,5.906880604053577e-06
2020-03-09,RJ,0.9999746483847364,1.123599089063073e-05,1.6441860947293356e-06,6.9358779089433015e-06,8.431602366161031e-06
2020-03-10,RJ,0.9999700739134343,1.1945565574466368e-05,1.6059231314710078e-06,7.990025869848233e-06,1.128061398674342e-05
2020-03-11,RJ,0.9999653623202638,1.2570594128282433e-05,1.6030581973821932e-06,8.93055493081742e-06,1.4429514476729345e-05
2020-03-12,RJ,0.9999604730560325,1.3169915657762604e-05,1.6232505216167668e-06,9.774910330656624e-06,1.785490945438704e-05
2020-03-13,RJ,0.999955383748438,1.3768986965888402e-05,1.6600050776521735e-06,1.0545026151838516e-05,2.153827536363293e-05
2020-03-14,RJ,0.9999500765440493,1.4383722786931936e-05,1.7087447511314467e-06,1.1261878485686777e-05,2.546515192375625e-05
2020-03-15,RJ,0.9999445378481797,1.5021526761124863e-05,1.7667291966400594e-06,1.1944165196280513e-05,2.962577266307561e-05
2020-03-16,RJ,0.9999387558942003,1.568577561502348e-05,1.8322897596297538e-06,1.2607487504455698e-05,3.401459491745318e-05
2020-03-17,RJ,0.9999327203095664,1.6378518092991256e-05,1.9044870562981848e-06,1.3262126542232248e-05,3.863060073888758e-05
2020-03-18,RJ,0.9999264180372722,1.7102069608072043e-05,1.9823578713847364e-06,1.3919326976761878e-05,4.347425026841673e-05
2020-03-19,RJ,0.9999198359546234,1.7858554157741255e-05,2.0651772259024014e-06,1.4588310380032675e-05,4.8548045609682884e-05
2020-03-20,RJ,0.9999129622589468,1.864939360186458e-05,2.152815130420321e-06,1.5273020766572135e-05,5.385855355125364e-05
2020-03-21,RJ,0.9999057842839721,1.9475777119833334e-05,2.2451614510302295e-06,1.597813324226413e-05,5.941268621161399e-05
2020-03-22,RJ,0.9998982890294392,2.0338154967337943e-05,2.342497691791973e-06,1.6706050144743903e-05,6.522030975380234e-05
2020-03-23,RJ,0.9998904599993629,2.1237763119179796e-05,2.444927447110087e-06,1.7460981906577604e-05,7.129237016110035e-05
2020-03-24,RJ,0.9998822911994112,2.2175182017279833e-05,2.552473154215928e-06,1.8244324265018083e-05,7.763286314915415e-05
2020-03-25,RJ,0.9998737561876639,2.3154018389628303e-05,2.6651373400500377e-06,1.9060913352213025e-05,8.425978525102659e-05
2020-03-26,RJ,0.9998648431572272,2.417735627684578e-05,2.78281237945853e-06,1.991076351534695e-05,9.118195259797609e-05
2020-03-27,RJ,0.999855535005888,2.5247351859698378e-05,2.9056555101059737e-06,2.079577266077755e-05,9.841225607835616e-05
2020-03-28,RJ,0.9998458143353002,2.6365206041371884e-05,3.0339694611164117e-06,2.1718590400778015e-05,0.00010596394079353622
2020-03-29,RJ,0.9998356618079004,2.753260605285753e-05,3.168057111080758e-06,2.2681726470853863e-05,0.0001138518444617666
2020-03-30,RJ,0.9998250617365845,2.875113973969715e-05,3.3081397398530007e-06,2.3686983161125235e-05,0.0001220880427718365
2020-03-31,RJ,0.9998140011194694,3.002222377568844e-05,3.4543878535078515e-06,2.4735764989612888e-05,0.0001306825459087606
2020-04-01,RJ,0.9998024318628093,3.1351777272250115e-05,3.6073639177979697e-06,2.5832459889695667e-05,0.00013967257810795677
2020-04-02,RJ,0.9997903650666492,3.2738408018977855e-05,3.7669424215191418e-06,2.6976067162217293e-05,0.00014904955774497033
2020-04-03,RJ,0.9997777685452173,3.418598529346656e-05,3.933517085297456e-06,2.8169541955403048e-05,0.00015883845244547636
2020-04-04,RJ,0.9997646144477026,3.569788423438576e-05,4.107423802646338e-06,2.941543278067823e-05,0.0001690608534766619
2020-04-05,RJ,0.999750875637606,3.727739618596135e-05,4.2889896561551405e-06,3.071621818290463e-05,0.00017973780036584239
2020-04-06,RJ,0.9997365266142764,3.892758656768892e-05,4.478531853410358e-06,3.207417397133793e-05,0.00019088913532810435
2020-04-07,RJ,0.9997215416341164,4.0651554351971324e-05,4.676369068571241e-06,3.349160606423953e-05,0.00020253487839574856
2020-04-08,RJ,0.9997058945790446,4.245245023075663e-05,4.882822236420112e-06,3.4970866790873844e-05,0.0002146953236943275
2020-04-09,RJ,0.9996895595298115,4.432857527210747e-05,5.0988630363054746e-06,3.651820859079273e-05,0.0002273908652861796
2020-04-10,RJ,0.9996725044327437,4.628337073834852e-05,5.324945033385969e-06,3.8136825924226196e-05,0.0002406464675572234
2020-04-11,RJ,0.9996546932296739,4.832835452285758e-05,5.560547013588551e-06,3.982405823199752e-05,0.0002544898525546259
2020-04-12,RJ,0.9996360935376779,5.046433404551515e-05,5.806481981137176e-06,4.158536664645853e-05,0.0002689463216459072
2020-04-13,RJ,0.999616673383615,5.269429720657556e-05,6.06325943563355e-06,4.342432406801631e-05,0.00028404077767167104
2020-04-14,RJ,0.9995963913004839,5.502338620461825e-05,6.3313713330757e-06,4.5344499701305337e-05,0.0002998054842740347
2020-04-15,RJ,0.9995752188641898,5.745473795891021e-05,6.6112059425695e-06,4.734866198427379e-05,0.0003162625719214062
2020-04-16,RJ,0.9995531109207011,5.999328466545016e-05,6.9033871595757685e-06,4.9441253299262366e-05,0.0003334471961715485
2020-04-17,RJ,0.9995300241835272,6.264376116786285e-05,7.20851204902706e-06,5.162652584991406e-05,0.00035139305940288986
2020-04-18,RJ,0.9995059157242574,6.541097899158241e-05,7.527155819695619e-06,5.3908590646267857e-05,0.00037013359228200006
2020-04-19,RJ,0.9994807425083365,6.829972693155643e-05,7.859900159089148e-06,5.62916005518263e-05,0.00038970230601792407
2020-04-20,RJ,0.9994544539340602,7.131644112995825e-05,8.207320468981841e-06,5.877975260188489e-05,0.00041013859373591904
2020-04-21,RJ,0.9994270015751149,7.446707907976078e-05,8.569994684890725e-06,6.13772356964824e-05,0.00043148015742090556
2020-04-22,RJ,0.9993983411688353,7.775668215043452e-05,8.948505591858032e-06,6.408822316496436e-05,0.00045376146225430277
2020-04-23,RJ,0.999368411970945,8.119136037001697e-05,9.34375564678215e-06,6.691908973591637e-05,0.0004770298652992603
2020-04-24,RJ,0.9993371654113943,8.477669921919646e-05,9.756376094066105e-06,6.987436251957805e-05,0.0005013231927698039
2020-04-25,RJ,0.9993045376679948,8.851989746793074e-05,1.0187210617823086e-05,7.296007891490597e-05,0.000526691187001508
2020-04-26,RJ,0.9992704721782668,9.242726903102131e-05,1.0637017362750596e-05,7.618165586169943e-05,0.0005531779214746307
2020-04-27,RJ,0.9992349027276854,9.650643407193194e-05,1.1106650224724705e-05,7.954522152852225e-05,0.0005808350084863193
2020-04-28,RJ,0.9991977650925525,0.00010076473268379623,1.159694482243067e-05,8.305676669822335e-05,0.0006097125052399222
2020-04-29,RJ,0.9991589890912881,0.00010521017850352596,1.2108813023809556e-05,8.67228292450195e-05,0.0006398651299366052
2020-04-30,RJ,0.9991185039195468,0.00010985088224052793,1.2643171228290057e-05,9.054998255567361e-05,0.0006713480864257408
2020-05-01,RJ,0.9990762366341415,0.00011469512689104936,1.3200972072811794e-05,9.454505230399365e-05,0.0007042182565876654
2020-05-02,RJ,0.9990321071565488,0.00011975195631472321,1.3783265301674088e-05,9.871555587874322e-05,0.0007385381079531534
2020-05-03,RJ,0.9989860366244783,0.00012503031659012587,1.4391079813743933e-05,0.00010306886565126163,0.0007743691554637291
2020-05-04,RJ,0.9989379392410658,0.00013053983193350195,1.5025545437107551e-05,0.00010761306727620452,0.0008117783562845111
2020-05-05,RJ,0.998887724308294,0.00013629073878543283,1.568784800422978e-05,0.00011235665426958964,0.0008508364926438983
2020-05-06,RJ,0.9988353000036486,0.00014229339782068936,1.6379185533576126e-05,0.000117308208537485,0.0008916152464567488
2020-05-07,RJ,0.998780568128424,0.0001485588642885856,1.710084148497845e-05,0.00012247692196726582,0.0009341912858323324
2020-05-08,RJ,0.9987234273079036,0.0001550985776670478,1.785413445428641e-05,0.0001278722425518999,0.0009786437794202507
2020-05-09,RJ,0.9986637726739499,0.0001619243879548939,1.864042393496513e-05,0.00013350391442123072,0.0010250546417360981
2020-05-10,RJ,0.9986014944051786,0.000169048669873454,1.946113667290882e-05,0.00013938216077428173,0.0010735096694978717
