day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR,SEIIR_beta_variante
2020-07-09,MA,6977847,7063371,7061693,6973588,6707274,6577322
2020-07-10,MA,6976461,7062948,7061241,6972366,6689751,6570879
2020-07-11,MA,6975090,7062511,7060774,6971154,6671514,6564489
2020-07-12,MA,6973734,7062059,7060292,6969953,6652544,6558152
2020-07-13,MA,6972393,7061591,7059795,6968763,6632825,6551868
2020-07-14,MA,6971067,7061106,7059281,6967584,6612340,6545638
2020-07-15,MA,6969756,7060605,7058750,6966415,6591073,6539461
2020-07-16,MA,6968460,7060086,7058202,6965257,6569009,6533338
2020-07-17,MA,6967179,7059549,7057637,6964110,6546136,6527270
2020-07-18,MA,6965912,7058993,7057053,6962972,6522441,6521255
2020-07-19,MA,6964659,7058418,7056450,6961845,6497914,6515295
2020-07-20,MA,6963421,7057823,7055828,6960728,6472545,6509389
2020-07-21,MA,6962196,7057208,7055185,6959621,6446327,6503538
2020-07-22,MA,6960986,7056570,7054521,6958525,6419255,6497741
2020-07-23,MA,6959789,7055911,7053837,6957438,6391326,6492000
2020-07-24,MA,6958606,7055229,7053129,6956361,6362538,6486312
2020-07-25,MA,6957436,7054523,7052399,6955294,6332892,6480680
2020-07-26,MA,6956280,7053792,7051646,6954237,6302393,6475103
2020-07-27,MA,6955137,7053037,7050868,6953189,6271047,6469580
2020-07-28,MA,6954007,7052255,7050064,6952151,6238862,6464113
2020-07-29,MA,6952890,7051446,7049235,6951122,6205852,6458700
2020-07-30,MA,6951786,7050609,7048379,6950103,6172030,6453342
2020-07-31,MA,6950695,7049743,7047496,6949093,6137414,6448038
2020-08-01,MA,6949617,7048847,7046584,6948092,6102027,6442789
2020-08-02,MA,6948551,7047921,7045642,6947101,6065890,6437595
2020-08-03,MA,6947497,7046962,7044671,6946119,6029033,6432455
2020-08-04,MA,6946455,7045970,7043668,6945145,5991484,6427369
2020-08-05,MA,6945426,7044944,7042632,6944181,5953277,6422338
2020-08-06,MA,6944409,7043883,7041564,6943226,5914449,6417360
2020-08-07,MA,6943403,7042786,7040461,6942279,5875038,6412436
2020-08-08,MA,6942409,7041650,7039322,6941341,5835086,6407567
2020-08-09,MA,6941427,7040476,7038147,6940412,5794637,6402750
2020-08-10,MA,6940456,7039262,7036935,6939492,5753739,6397987
2020-08-11,MA,6939497,7038006,7035684,6938580,5712440,6393277
2020-08-12,MA,6938549,7036707,7034392,6937676,5670792,6388620
2020-08-13,MA,6937612,7035364,7033059,6936781,5628847,6384016
2020-08-14,MA,6936686,7033975,7031684,6935894,5586660,6379464
2020-08-15,MA,6935771,7032539,7030265,6935016,5544286,6374964
2020-08-16,MA,6934867,7031053,7028801,6934145,5501781,6370516
2020-08-17,MA,6933974,7029518,7027289,6933283,5459203,6366120
2020-08-18,MA,6933091,7027930,7025730,6932429,5416609,6361776
2020-08-19,MA,6932219,7026289,7024121,6931583,5374056,6357482
2020-08-20,MA,6931357,7024592,7022461,6930745,5331601,6353240
2020-08-21,MA,6930505,7022838,7020749,6929914,5289302,6349047
2020-08-22,MA,6929663,7021024,7018982,6929091,5247212,6344906
2020-08-23,MA,6928831,7019150,7017159,6928277,5205387,6340814
2020-08-24,MA,6928010,7017212,7015279,6927469,5163878,6336772
2020-08-25,MA,6927198,7015210,7013339,6926670,5122739,6332778
2020-08-26,MA,6926396,7013141,7011338,6925878,5082016,6328835
2020-08-27,MA,6925603,7011002,7009274,6925093,5041757,6324939
2020-08-28,MA,6924820,7008792,7007145,6924316,5002007,6321092
2020-08-29,MA,6924046,7006509,7004950,6923546,4962807,6317293
2020-08-30,MA,6923281,7004150,7002685,6922783,4924197,6313542
2020-08-31,MA,6922526,7001712,7000349,6922028,4886213,6309837
2020-09-01,MA,6921780,6999194,6997941,6921279,4848888,6306180
2020-09-02,MA,6921043,6996593,6995457,6920538,4812254,6302569
2020-09-03,MA,6920314,6993907,6992896,6919804,4776337,6299005
2020-09-04,MA,6919595,6991132,6990255,6919077,4741162,6295486
2020-09-05,MA,6918884,6988267,6987532,6918356,4706750,6292012
2020-09-06,MA,6918181,6985308,6984725,6917643,4673121,6288584
2020-09-07,MA,6917488,6982252,6981831,6916936,4640290,6285200
2020-09-08,MA,6916802,6979098,6978848,6916236,4608270,6281860
2020-09-09,MA,6916125,6975841,6975773,6915543,4577071,6278564
2020-09-10,MA,6915456,6972479,6972603,6914856,4546700,6275312
2020-09-11,MA,6914795,6969009,6969336,6914176,4517162,6272102
2020-09-12,MA,6914143,6965428,6965969,6913502,4488461,6268936
2020-09-13,MA,6913498,6961733,6962499,6912835,4460595,6265811
2020-09-14,MA,6912861,6957920,6958923,6912174,4433563,6262729
2020-09-15,MA,6912232,6953986,6955239,6911519,4407362,6259688
2020-09-16,MA,6911610,6949927,6951443,6910871,4381984,6256688
2020-09-17,MA,6910996,6945741,6947532,6910229,4357424,6253729
2020-09-18,MA,6910390,6941424,6943503,6909593,4333671,6250810
2020-09-19,MA,6909791,6936972,6939353,6908963,4310716,6247931
2020-09-20,MA,6909199,6932382,6935079,6908339,4288546,6245091
2020-09-21,MA,6908614,6927650,6930677,6907721,4267148,6242290
2020-09-22,MA,6908037,6922772,6926143,6907109,4246508,6239528
2020-09-23,MA,6907467,6917744,6921475,6906503,4226612,6236805
2020-09-24,MA,6906904,6912563,6916669,6905903,4207443,6234119
2020-09-25,MA,6906347,6907226,6911721,6905308,4188986,6231470
2020-09-26,MA,6905798,6901727,6906627,6904720,4171223,6228859
2020-09-27,MA,6905255,6896063,6901384,6904137,4154137,6226284
2020-09-28,MA,6904719,6890230,6895989,6903559,4137710,6223745
2020-09-29,MA,6904190,6884224,6890436,6902987,4121925,6221242
2020-09-30,MA,6903667,6878041,6884722,6902421,4106762,6218775
2020-10-01,MA,6903150,6871678,6878844,6901860,4092205,6216343
2020-10-02,MA,6902640,6865129,6872797,6901305,4078234,6213945
2020-10-03,MA,6902136,6858391,6866576,6900755,4064831,6211582
2020-10-04,MA,6901639,6851459,6860179,6900210,4051978,6209252
2020-10-05,MA,6901147,6844331,6853601,6899671,4039657,6206956
2020-10-06,MA,6900662,6837000,6846837,6899136,4027850,6204693
2020-10-07,MA,6900183,6829465,6839883,6898607,4016540,6202462
2020-10-08,MA,6899709,6821719,6832736,6898083,4005708,6200264
2020-10-09,MA,6899242,6813760,6825390,6897564,3995338,6198098
2020-10-10,MA,6898780,6805584,6817841,6897051,3985414,6195963
2020-10-11,MA,6898324,6797185,6810085,6896542,3975918,6193859
2020-10-12,MA,6897874,6788562,6802118,6896038,3966834,6191786
2020-10-13,MA,6897429,6779709,6793934,6895539,3958147,6189744
2020-10-14,MA,6896990,6770623,6785530,6895045,3949842,6187732
2020-10-15,MA,6896556,6761300,6776901,6894555,3941903,6185749
2020-10-16,MA,6896127,6751737,6768042,6894071,3934316,6183795
2020-10-17,MA,6895704,6741930,6758949,6893591,3927068,6181870
2020-10-18,MA,6895287,6731877,6749618,6893116,3920143,6179974
2020-10-19,MA,6894874,6721573,6740045,6892646,3913530,6178106
2020-10-20,MA,6894467,6711015,6730223,6892180,3907215,6176265
2020-10-21,MA,6894064,6700201,6720151,6891718,3901186,6174453
2020-10-22,MA,6893667,6689128,6709822,6891261,3895431,6172667
2020-10-23,MA,6893275,6677794,6699233,6890809,3889938,6170908
2020-10-24,MA,6892887,6666195,6688379,6890361,3884696,6169175
2020-10-25,MA,6892505,6654331,6677257,6889917,3879695,6167469
2020-10-26,MA,6892127,6642198,6665862,6889478,3874924,6165788
2020-10-27,MA,6891754,6629794,6654191,6889043,3870373,6164132
2020-10-28,MA,6891386,6617120,6642238,6888613,3866032,6162502
2020-10-29,MA,6891022,6604173,6630002,6888186,3861893,6160896
2020-10-30,MA,6890663,6590952,6617477,6887764,3857946,6159314
2020-10-31,MA,6890308,6577457,6604661,6887346,3854183,6157757
2020-11-01,MA,6889958,6563687,6591549,6886932,3850595,6156223
2020-11-02,MA,6889612,6549642,6578139,6886521,3847175,6154713
2020-11-03,MA,6889270,6535322,6564428,6886116,3843916,6153225
2020-11-04,MA,6888933,6520729,6550413,6885714,3840809,6151761
2020-11-05,MA,6888600,6505862,6536091,6885316,3837849,6150319
2020-11-06,MA,6888271,6490724,6521460,6884922,3835027,6148899
2020-11-07,MA,6887947,6475315,6506516,6884531,3832339,6147501
2020-11-08,MA,6887626,6459637,6491259,6884145,3829778,6146124
2020-11-09,MA,6887310,6443694,6475687,6883763,3827339,6144769
2020-11-10,MA,6886997,6427488,6459798,6883384,3825014,6143434
2020-11-11,MA,6886688,6411021,6443590,6883009,3822800,6142121
2020-11-12,MA,6886384,6394298,6427063,6882637,3820691,6140827
2020-11-13,MA,6886083,6377322,6410216,6882270,3818683,6139554
2020-11-14,MA,6885786,6360098,6393048,6881906,3816770,6138300
2020-11-15,MA,6885492,6342630,6375561,6881545,3814948,6137066
2020-11-16,MA,6885203,6324924,6357753,6881188,3813213,6135851
2020-11-17,MA,6884917,6306984,6339626,6880835,3811561,6134655
2020-11-18,MA,6884634,6288818,6321180,6880485,3809988,6133478
2020-11-19,MA,6884356,6270431,6302417,6880138,3808490,6132319
2020-11-20,MA,6884080,6251830,6283339,6879795,3807064,6131178
2020-11-21,MA,6883809,6233022,6263947,6879456,3805706,6130055
2020-11-22,MA,6883540,6214014,6244245,6879119,3804413,6128950
2020-11-23,MA,6883275,6194815,6224235,6878786,3803182,6127862
2020-11-24,MA,6883014,6175432,6203921,6878457,3802010,6126791
2020-11-25,MA,6882756,6155874,6183306,6878130,3800895,6125737
2020-11-26,MA,6882501,6136151,6162394,6877807,3799833,6124699
2020-11-27,MA,6882249,6116270,6141190,6877487,3798822,6123678
2020-11-28,MA,6882000,6096242,6119700,6877171,3797860,6122674
2020-11-29,MA,6881755,6076076,6097928,6876857,3796944,6121684
2020-11-30,MA,6881513,6055782,6075880,6876546,3796073,6120711
2020-12-01,MA,6881273,6035371,6053563,6876239,3795243,6119753
2020-12-02,MA,6881037,6014853,6030984,6875935,3794453,6118810
2020-12-03,MA,6880804,5994238,6008150,6875633,3793702,6117883
2020-12-04,MA,6880574,5973538,5985067,6875335,3792986,6116970
2020-12-05,MA,6880346,5952763,5961745,6875039,3792306,6116071
2020-12-06,MA,6880122,5931925,5938192,6874747,3791658,6115187
2020-12-07,MA,6879900,5911034,5914417,6874458,3791041,6114317
2020-12-08,MA,6879682,5890102,5890428,6874171,3790454,6113461
2020-12-09,MA,6879466,5869140,5866236,6873887,3789896,6112618
2020-12-10,MA,6879253,5848160,5841850,6873606,3789364,6111789
2020-12-11,MA,6879042,5827173,5817281,6873328,3788858,6110973
2020-12-12,MA,6878834,5806190,5792539,6873052,3788377,6110170
2020-12-13,MA,6878629,5785222,5767635,6872780,3787919,6109380
2020-12-14,MA,6878426,5764282,5742580,6872510,3787483,6108603
2020-12-15,MA,6878226,5743379,5717387,6872242,3787069,6107838
2020-12-16,MA,6878029,5722525,5692066,6871978,3786674,6107086
2020-12-17,MA,6877834,5701731,5666630,6871716,3786298,6106345
2020-12-18,MA,6877642,5681007,5641091,6871457,3785941,6105617
2020-12-19,MA,6877452,5660364,5615462,6871200,3785601,6104900
2020-12-20,MA,6877264,5639812,5589754,6870946,3785277,6104195
2020-12-21,MA,6877079,5619362,5563981,6870694,3784969,6103501
2020-12-22,MA,6876896,5599023,5538156,6870445,3784677,6102818
2020-12-23,MA,6876716,5578804,5512291,6870198,3784398,6102147
2020-12-24,MA,6876538,5558715,5486399,6869954,3784133,6101486
2020-12-25,MA,6876362,5538765,5460494,6869712,3783880,6100836
2020-12-26,MA,6876188,5518963,5434588,6869473,3783640,6100196
2020-12-27,MA,6876017,5499317,5408695,6869236,3783412,6099567
2020-12-28,MA,6875848,5479835,5382827,6869001,3783194,6098948
2020-12-29,MA,6875680,5460525,5356998,6868769,3782987,6098339
2020-12-30,MA,6875516,5441394,5331219,6868539,3782790,6097739
2020-12-31,MA,6875353,5422449,5305505,6868311,3782603,6097150
2020-03-07,DF,3015265,3015218,3015218,3015264,3015168,3015252
2020-03-08,DF,3015264,3015209,3015208,3015256,3015072,3015238
2020-03-09,DF,3015263,3015200,3015196,3015245,3014987,3015224
2020-03-10,DF,3015262,3015190,3015184,3015241,3014907,3015209
2020-03-11,DF,3015260,3015180,3015171,3015238,3014826,3015191
2020-03-12,DF,3015258,3015170,3015157,3015234,3014743,3015171
2020-03-13,DF,3015256,3015160,3015142,3015230,3014657,3015148
2020-03-14,DF,3015254,3015149,3015128,3015225,3014567,3015123
2020-03-15,DF,3015251,3015137,3015112,3015220,3014473,3015093
2020-03-16,DF,3015247,3015126,3015096,3015215,3014375,3015060
2020-03-17,DF,3015243,3015114,3015080,3015208,3014271,3015022
2020-03-18,DF,3015237,3015101,3015063,3015202,3014163,3014978
2020-03-19,DF,3015231,3015088,3015045,3015195,3014048,3014928
2020-03-20,DF,3015224,3015075,3015027,3015187,3013929,3014871
2020-03-21,DF,3015216,3015061,3015009,3015179,3013803,3014806
2020-03-22,DF,3015206,3015047,3014990,3015171,3013671,3014732
2020-03-23,DF,3015198,3015032,3014970,3015161,3013532,3014647
2020-03-24,DF,3015189,3015017,3014950,3015151,3013386,3014551
2020-03-25,DF,3015180,3015001,3014929,3015141,3013233,3014441
2020-03-26,DF,3015171,3014985,3014907,3015129,3013072,3014315
2020-03-27,DF,3015161,3014968,3014885,3015117,3012903,3014171
2020-03-28,DF,3015150,3014951,3014862,3015103,3012726,3014008
2020-03-29,DF,3015138,3014933,3014838,3015089,3012539,3013829
2020-03-30,DF,3015126,3014914,3014814,3015074,3012343,3013693
2020-03-31,DF,3015113,3014895,3014788,3015058,3012138,3013543
2020-04-01,DF,3015098,3014875,3014762,3015040,3011922,3013381
2020-04-02,DF,3015083,3014855,3014736,3015021,3011695,3013207
2020-04-03,DF,3015067,3014833,3014708,3015001,3011457,3013022
2020-04-04,DF,3015049,3014811,3014679,3014980,3011207,3012824
2020-04-05,DF,3015031,3014789,3014650,3014956,3010945,3012613
2020-04-06,DF,3015011,3014765,3014620,3014931,3010669,3012389
2020-04-07,DF,3014989,3014741,3014589,3014905,3010380,3012152
2020-04-08,DF,3014966,3014716,3014556,3014876,3010076,3011899
2020-04-09,DF,3014941,3014690,3014523,3014846,3009757,3011630
2020-04-10,DF,3014915,3014663,3014489,3014813,3009422,3011345
2020-04-11,DF,3014887,3014636,3014454,3014777,3009070,3011042
2020-04-12,DF,3014856,3014607,3014417,3014739,3008701,3010721
2020-04-13,DF,3014824,3014578,3014380,3014699,3008313,3010379
2020-04-14,DF,3014789,3014547,3014341,3014655,3007906,3010016
2020-04-15,DF,3014752,3014515,3014301,3014609,3007478,3009631
2020-04-16,DF,3014712,3014483,3014260,3014559,3007030,3009222
2020-04-17,DF,3014669,3014449,3014218,3014505,3006558,3008787
2020-04-18,DF,3014624,3014414,3014174,3014447,3006064,3008326
2020-04-19,DF,3014575,3014378,3014129,3014386,3005545,3007836
2020-04-20,DF,3014522,3014341,3014083,3014319,3005000,3007316
2020-04-21,DF,3014466,3014302,3014035,3014248,3004428,3006763
2020-04-22,DF,3014406,3014262,3013985,3014172,3003828,3006176
2020-04-23,DF,3014342,3014221,3013934,3014091,3003198,3005554
2020-04-24,DF,3014273,3014179,3013882,3014003,3002536,3004892
2020-04-25,DF,3014199,3014135,3013828,3013909,3001842,3004190
2020-04-26,DF,3014120,3014089,3013772,3013808,3001114,3003445
2020-04-27,DF,3014035,3014042,3013715,3013700,3000350,3002654
2020-04-28,DF,3013944,3013994,3013655,3013584,2999548,3001814
2020-04-29,DF,3013847,3013943,3013594,3013460,2998707,3000923
2020-04-30,DF,3013743,3013892,3013531,3013327,2997824,2999977
2020-05-01,DF,3013632,3013838,3013466,3013184,2996898,2998972
2020-05-02,DF,3013512,3013782,3013399,3013031,2995927,2997907
2020-05-03,DF,3013385,3013725,3013330,3012867,2994908,2996776
2020-05-04,DF,3013248,3013666,3013259,3012690,2993839,2995576
2020-05-05,DF,3013101,3013605,3013185,3012502,2992719,2994303
2020-05-06,DF,3012945,3013541,3013110,3012299,2991543,2992952
2020-05-07,DF,3012777,3013476,3013032,3012082,2990311,2991519
2020-05-08,DF,3012597,3013408,3012951,3011849,2989018,2989999
2020-05-09,DF,3012404,3013338,3012868,3011599,2987664,2988387
2020-05-10,DF,3012198,3013266,3012783,3011331,2986243,2986677
2020-05-11,DF,3011977,3013191,3012695,3011044,2984755,2984864
2020-05-12,DF,3011741,3013114,3012604,3010736,2983194,2982941
2020-05-13,DF,3011488,3013034,3012510,3010406,2981559,2980903
2020-05-14,DF,3011217,3012952,3012414,3010052,2979845,2978742
2020-05-15,DF,3010927,3012866,3012314,3009672,2978050,2976452
2020-05-16,DF,3010616,3012778,3012211,3009266,2976170,2974026
2020-05-17,DF,3010284,3012687,3012106,3008829,2974200,2971454
2020-05-18,DF,3009928,3012593,3011996,3008362,2972137,2968730
2020-05-19,DF,3009547,3012496,3011884,3007860,2969977,2965845
2020-05-20,DF,3009139,3012395,3011768,3007323,2967715,2962790
2020-05-21,DF,3008703,3012291,3011649,3006746,2965348,2959554
2020-05-22,DF,3008236,3012184,3011525,3006129,2962870,2956130
2020-05-23,DF,3007736,3012073,3011398,3005466,2960277,2952505
2020-05-24,DF,3007200,3011958,3011267,3004757,2957564,2948670
2020-05-25,DF,3006627,3011840,3011132,3003996,2954727,2944613
2020-05-26,DF,3006014,3011717,3010993,3003180,2951759,2940322
2020-05-27,DF,3005358,3011590,3010850,3002306,2948657,2935785
2020-05-28,DF,3004656,3011459,3010702,3001370,2945413,2930990
2020-05-29,DF,3003905,3011324,3010550,3000366,2942023,2925923
2020-05-30,DF,3003102,3011184,3010392,2999290,2938482,2920571
2020-05-31,DF,3002242,3011040,3010231,2998138,2934782,2914920
2020-06-01,DF,3001323,3010890,3010064,2996903,2930919,2908954
2020-06-02,DF,3000339,3010736,3009891,2995579,2926886,2903108
2020-06-03,DF,2999287,3010577,3009714,2994162,2922676,2897796
2020-06-04,DF,2998162,3010412,3009531,2992643,2918284,2892277
2020-06-05,DF,2996958,3010241,3009343,2991017,2913703,2886578
2020-06-06,DF,2995672,3010065,3009148,2989275,2908927,2880716
2020-06-07,DF,2994296,3009883,3008948,2987409,2903948,2874699
2020-06-08,DF,2992826,3009695,3008742,2985411,2898760,2868533
2020-06-09,DF,2991255,3009501,3008529,2983272,2893357,2862219
2020-06-10,DF,2989575,3009301,3008310,2980982,2887732,2855760
2020-06-11,DF,2987781,3009093,3008084,2978531,2881877,2849155
2020-06-12,DF,2985863,3008879,3007851,2975907,2875787,2842403
2020-06-13,DF,2983816,3008657,3007610,2974414,2869454,2835506
2020-06-14,DF,2981947,3008429,3007363,2973036,2862872,2828462
2020-06-15,DF,2980451,3008192,3007108,2971611,2856034,2821272
2020-06-16,DF,2978953,3007948,3006845,2970151,2848934,2813934
2020-06-17,DF,2977454,3007695,3006574,2968667,2841566,2806449
2020-06-18,DF,2975954,3007435,3006295,2967166,2833924,2798816
2020-06-19,DF,2974452,3007165,3006007,2965654,2826001,2791036
2020-06-20,DF,2972948,3006887,3005710,2964133,2817793,2783109
2020-06-21,DF,2971444,3006599,3005404,2962607,2809293,2775036
2020-06-22,DF,2969938,3006302,3005089,2961078,2800498,2766816
2020-06-23,DF,2968431,3005995,3004764,2959548,2791402,2758452
2020-06-24,DF,2966924,3005678,3004430,2958017,2782002,2749943
2020-06-25,DF,2965416,3005350,3004085,2956487,2772294,2741292
2020-06-26,DF,2963906,3005012,3003730,2954957,2762275,2732499
2020-06-27,DF,2962397,3004662,3003363,2953429,2751942,2723566
2020-06-28,DF,2960887,3004301,3002986,2951902,2741294,2714496
2020-06-29,DF,2959376,3003928,3002597,2950378,2730329,2705290
2020-06-30,DF,2957866,3003542,3002196,2948856,2719048,2695950
2020-07-01,DF,2956355,3003144,3001783,2947336,2707449,2686479
2020-07-02,DF,2954844,3002733,3001358,2945819,2695535,2676880
2020-07-03,DF,2953333,3002308,3000919,2944305,2683308,2667155
2020-07-04,DF,2951822,3001870,3000468,2942793,2670769,2657308
2020-07-05,DF,2950312,3001417,3000002,2941285,2657924,2647342
2020-07-06,DF,2948802,3000949,2999523,2939779,2644776,2637261
2020-07-07,DF,2947292,3000466,2999029,2938276,2631331,2627069
2020-07-08,DF,2945783,2999967,2998520,2936776,2617596,2616769
2020-07-09,DF,2944275,2999451,2997995,2935279,2603578,2606366
2020-07-10,DF,2942767,2998919,2997455,2933786,2589287,2595864
2020-07-11,DF,2941260,2998370,2996898,2932295,2574731,2585267
2020-07-12,DF,2939755,2997803,2996325,2930808,2559922,2574582
2020-07-13,DF,2938250,2997217,2995734,2929325,2544870,2563812
2020-07-14,DF,2936747,2996612,2995126,2927844,2529589,2552962
2020-07-15,DF,2935245,2995988,2994499,2926367,2514092,2542039
2020-07-16,DF,2933744,2995343,2993853,2924894,2498393,2531047
2020-07-17,DF,2932245,2994678,2993188,2923424,2482508,2519992
2020-07-18,DF,2930748,2993991,2992503,2921957,2466452,2508880
2020-07-19,DF,2929252,2993282,2991798,2920494,2450242,2497717
2020-07-20,DF,2927758,2992550,2991071,2919035,2433897,2486508
2020-07-21,DF,2926266,2991795,2990323,2917580,2417433,2475260
2020-07-22,DF,2924776,2991015,2989552,2916128,2400870,2463978
2020-07-23,DF,2923288,2990210,2988759,2914680,2384226,2452670
2020-07-24,DF,2921802,2989380,2987942,2913236,2367520,2441340
