day,state,SIR_beta_variante,SIR,SEIR,SEIR_beta_variante,SEIIR_sin,SEIIR_sin_beta_variante,SEIIR_asin,SEIIR_asin_beta_variante
2020-08-12,PB,7059,5024,4719,5896,7337,3189,52857,16240
2020-08-13,PB,7000,5179,4856,5853,7414,3154,53425,16063
2020-08-14,PB,6941,5339,4996,5810,7484,3120,53945,15886
2020-08-15,PB,6882,5503,5140,5767,7548,3085,54413,15707
2020-08-16,PB,6824,5672,5288,5724,7604,3049,54829,15526
2020-08-17,PB,6766,5846,5440,5681,7652,3014,55190,15345
2020-08-18,PB,6709,6025,5596,5639,7693,2978,55495,15163
2020-08-19,PB,6652,6210,5757,5597,7725,2942,55744,14980
2020-08-20,PB,6595,6399,5922,5555,7750,2906,55935,14796
2020-08-21,PB,6539,6594,6092,5514,7766,2870,56067,14612
2020-08-22,PB,6482,6795,6267,5472,7774,2834,56140,14427
2020-08-23,PB,6427,7001,6446,5431,7774,2797,56153,14242
2020-08-24,PB,6371,7214,6630,5390,7766,2761,56108,14056
2020-08-25,PB,6316,7432,6819,5350,7750,2725,56004,13871
2020-08-26,PB,6261,7657,7013,5309,7725,2688,55841,13685
2020-08-27,PB,6207,7888,7213,5269,7693,2652,55621,13500
2020-08-28,PB,6153,8125,7418,5229,7653,2615,55344,13314
2020-08-29,PB,6099,8369,7629,5190,7605,2579,55012,13129
2020-08-30,PB,6046,8620,7845,5150,7550,2543,54626,12945
2020-08-31,PB,5992,8878,8067,5111,7487,2507,54187,12761
2020-09-01,PB,5940,9143,8295,5072,7418,2471,53698,12577
2020-09-02,PB,5887,9415,8529,5033,7342,2435,53161,12394
2020-09-03,PB,5835,9694,8769,4995,7259,2399,52578,12211
2020-09-04,PB,5784,9981,9015,4956,7171,2363,51950,12030
2020-09-05,PB,5732,10276,9269,4918,7077,2328,51281,11849
2020-09-06,PB,5681,10579,9528,4880,6977,2293,50572,11669
2020-09-07,PB,5631,10890,9795,4843,6873,2257,49827,11490
2020-09-08,PB,5580,11209,10068,4805,6764,2223,49048,11312
2020-09-09,PB,5530,11536,10349,4768,6650,2188,48238,11135
2020-09-10,PB,5481,11872,10637,4731,6533,2153,47400,10960
2020-09-11,PB,5432,12217,10932,4694,6412,2119,46535,10786
2020-09-12,PB,5383,12571,11235,4658,6289,2085,45648,10612
2020-09-13,PB,5334,12933,11545,4622,6162,2051,44740,10441
2020-09-14,PB,5286,13305,11864,4586,6033,2018,43814,10270
2020-09-15,PB,5238,13686,12190,4550,5902,1985,42874,10102
2020-09-16,PB,5190,14077,12525,4514,5770,1952,41921,9934
2020-09-17,PB,5143,14477,12868,4479,5636,1919,40957,9768
2020-09-18,PB,5096,14887,13220,4444,5501,1887,39987,9604
2020-09-19,PB,5050,15307,13580,4409,5366,1855,39011,9441
2020-09-20,PB,5004,15737,13949,4374,5230,1824,38031,9280
2020-09-21,PB,4958,16177,14327,4340,5094,1792,37051,9120
2020-09-22,PB,4912,16627,14714,4305,4959,1761,36072,8963
2020-09-23,PB,4867,17088,15111,4271,4824,1731,35096,8806
2020-09-24,PB,4822,17560,15517,4238,4689,1700,34125,8652
2020-09-25,PB,4778,18042,15933,4204,4556,1670,33160,8499
2020-09-26,PB,4733,18535,16358,4171,4423,1641,32203,8349
2020-09-27,PB,4690,19039,16794,4137,4293,1611,31256,8200
2020-09-28,PB,4646,19553,17239,4105,4163,1582,30319,8052
2020-09-29,PB,4603,20079,17695,4072,4036,1554,29395,7907
2020-09-30,PB,4560,20616,18162,4039,3910,1526,28483,7763
2020-10-01,PB,4518,21164,18639,4007,3786,1498,27586,7621
2020-10-02,PB,4475,21723,19126,3975,3664,1470,26703,7482
2020-10-03,PB,4433,22294,19625,3943,3545,1443,25837,7343
2020-10-04,PB,4392,22875,20134,3912,3428,1417,24987,7207
2020-10-05,PB,4351,23468,20655,3880,3313,1390,24154,7073
2020-10-06,PB,4310,24072,21186,3849,3201,1364,23339,6940
2020-10-07,PB,4269,24688,21729,3818,3091,1338,22542,6810
2020-10-08,PB,4229,25314,22284,3787,2984,1313,21763,6681
2020-10-09,PB,4189,25952,22850,3757,2879,1288,21003,6554
2020-10-10,PB,4149,26600,23428,3726,2777,1264,20262,6429
2020-10-11,PB,4110,27260,24017,3696,2678,1239,19540,6306
2020-10-12,PB,4071,27931,24619,3666,2581,1216,18837,6185
2020-10-13,PB,4033,28612,25232,3636,2487,1192,18153,6065
2020-10-14,PB,3994,29303,25857,3607,2396,1169,17489,5948
2020-10-15,PB,3956,30005,26495,3578,2307,1146,16843,5832
2020-10-16,PB,3918,30718,27144,3549,2221,1124,16216,5718
2020-10-17,PB,3881,31440,27805,3520,2138,1102,15609,5606
2020-10-18,PB,3844,32171,28479,3491,2057,1080,15019,5496
2020-10-19,PB,3807,32913,29164,3462,1979,1059,14449,5387
2020-10-20,PB,3771,33663,29862,3434,1903,1038,13896,5280
2020-10-21,PB,3734,34422,30572,3406,1829,1017,13361,5175
2020-10-22,PB,3698,35190,31294,3378,1758,997,12843,5072
2020-10-23,PB,3663,35965,32027,3350,1690,977,12343,4970
2020-10-24,PB,3628,36749,32773,3323,1623,957,11860,4871
2020-10-25,PB,3593,37539,33531,3296,1559,938,11393,4773
2020-10-26,PB,3558,38336,34300,3268,1498,919,10942,4676
2020-10-27,PB,3523,39140,35081,3242,1438,901,10508,4581
2020-10-28,PB,3489,39949,35873,3215,1380,882,10088,4488
2020-10-29,PB,3455,40764,36677,3188,1325,864,9684,4397
2020-10-30,PB,3422,41583,37491,3162,1272,847,9294,4307
2020-10-31,PB,3389,42406,38317,3136,1220,829,8918,4219
2020-11-01,PB,3356,43232,39153,3110,1171,812,8556,4132
2020-11-02,PB,3323,44061,39999,3084,1123,796,8208,4047
2020-11-03,PB,3291,44892,40856,3059,1077,779,7872,3964
2020-11-04,PB,3258,45725,41722,3033,1033,763,7550,3881
2020-11-05,PB,3227,46558,42598,3008,990,747,7239,3801
2020-11-06,PB,3195,47391,43483,2983,949,732,6941,3722
2020-11-07,PB,3164,48222,44377,2958,910,716,6653,3644
2020-11-08,PB,3133,49052,45279,2933,872,702,6377,3568
2020-11-09,PB,3102,49879,46189,2909,836,687,6112,3494
2020-11-10,PB,3071,50703,47107,2885,801,672,5857,3420
2020-11-11,PB,3041,51522,48031,2861,767,658,5613,3348
2020-11-12,PB,3011,52336,48962,2837,735,644,5377,3278
2020-11-13,PB,2981,53144,49899,2813,704,631,5152,3209
2020-11-14,PB,2952,53944,50841,2789,675,618,4935,3141
2020-11-15,PB,2923,54736,51788,2766,646,604,4727,3074
2020-11-16,PB,2894,55519,52738,2743,619,592,4527,3009
2020-11-17,PB,2865,56292,53693,2720,593,579,4336,2945
2020-11-18,PB,2837,57054,54650,2697,568,567,4152,2883
2020-11-19,PB,2809,57804,55609,2674,544,555,3976,2821
2020-11-20,PB,2781,58541,56569,2652,520,543,3807,2761
2020-11-21,PB,2753,59264,57530,2629,498,531,3644,2702
2020-11-22,PB,2726,59972,58490,2607,477,520,3489,2644
2020-11-23,PB,2699,60664,59449,2585,457,509,3340,2587
2020-11-24,PB,2672,61338,60407,2563,437,498,3197,2531
2020-11-25,PB,2645,61996,61362,2542,418,487,3060,2477
2020-11-26,PB,2619,62634,62313,2520,400,476,2929,2423
2020-11-27,PB,2593,63252,63259,2499,383,466,2803,2371
2020-11-28,PB,2567,63850,64200,2478,367,456,2683,2320
2020-11-29,PB,2541,64427,65134,2457,351,446,2567,2270
2020-11-30,PB,2516,64981,66061,2436,336,437,2457,2220
2020-12-01,PB,2490,65512,66979,2415,321,427,2351,2172
2020-12-02,PB,2465,66018,67889,2395,307,418,2250,2125
2020-12-03,PB,2441,66501,68787,2374,294,409,2152,2079
2020-12-04,PB,2416,66957,69674,2354,281,400,2059,2033
2020-12-05,PB,2392,67388,70549,2334,269,391,1970,1989
2020-12-06,PB,2368,67791,71411,2314,258,383,1885,1946
2020-12-07,PB,2344,68168,72257,2294,246,374,1803,1903
2020-12-08,PB,2320,68516,73089,2275,236,366,1725,1861
2020-12-09,PB,2297,68836,73903,2255,226,358,1650,1821
2020-12-10,PB,2274,69127,74701,2236,216,350,1579,1781
2020-12-11,PB,2251,69388,75479,2217,206,342,1510,1742
2020-12-12,PB,2228,69620,76238,2198,197,335,1444,1703
2020-12-13,PB,2205,69822,76976,2179,189,328,1382,1666
2020-12-14,PB,2183,69993,77693,2161,181,320,1322,1629
2020-12-15,PB,2161,70134,78387,2142,173,313,1264,1593
2020-12-16,PB,2139,70244,79058,2124,165,306,1209,1558
2020-12-17,PB,2117,70324,79705,2105,158,300,1156,1524
2020-12-18,PB,2096,70373,80326,2087,151,293,1106,1490
2020-12-19,PB,2074,70391,80920,2069,145,286,1058,1457
2020-12-20,PB,2053,70378,81488,2052,138,280,1012,1425
2020-12-21,PB,2032,70334,82028,2034,132,274,967,1393
2020-12-22,PB,2012,70260,82540,2016,126,268,925,1362
2020-12-23,PB,1991,70156,83022,1999,121,262,885,1332
2020-12-24,PB,1971,70022,83474,1982,116,256,846,1303
2020-12-25,PB,1951,69858,83896,1965,111,250,809,1274
2020-12-26,PB,1931,69665,84286,1948,106,245,774,1245
2020-12-27,PB,1911,69444,84644,1931,101,239,740,1218
2020-12-28,PB,1892,69193,84970,1914,97,234,708,1190
2020-12-29,PB,1872,68915,85263,1898,92,229,677,1164
2020-12-30,PB,1853,68610,85524,1881,88,224,647,1138
2020-12-31,PB,1834,68277,85750,1865,85,219,619,1113
2020-03-08,AL,6,50,50,0,50,18,50,1
2020-03-09,AL,11,51,58,1,39,13,59,3
2020-03-10,AL,12,53,63,2,33,11,78,6
2020-03-11,AL,13,54,67,2,30,9,99,10
2020-03-12,AL,14,56,71,3,28,8,119,15
2020-03-13,AL,15,57,73,4,28,7,137,18
2020-03-14,AL,16,59,76,5,27,7,153,22
2020-03-15,AL,17,61,78,6,28,7,166,26
2020-03-16,AL,18,62,80,7,28,7,179,30
2020-03-17,AL,19,64,82,8,29,7,191,33
2020-03-18,AL,20,66,85,10,30,7,202,37
2020-03-19,AL,22,68,87,11,31,8,212,41
2020-03-20,AL,23,70,89,14,32,8,222,45
2020-03-21,AL,25,72,92,16,33,9,233,50
2020-03-22,AL,27,74,94,19,34,10,243,55
2020-03-23,AL,29,76,96,23,36,11,253,60
2020-03-24,AL,31,78,99,27,37,12,264,65
2020-03-25,AL,33,80,101,32,39,13,275,71
2020-03-26,AL,35,82,104,38,40,14,287,78
2020-03-27,AL,37,85,107,46,42,15,298,85
2020-03-28,AL,40,87,110,54,43,17,310,93
2020-03-29,AL,43,89,112,63,45,18,323,102
2020-03-30,AL,46,92,115,70,47,20,336,111
2020-03-31,AL,49,95,118,77,49,21,350,121
2020-04-01,AL,53,97,121,83,51,23,364,133
2020-04-02,AL,56,100,125,89,53,26,379,145
2020-04-03,AL,60,103,128,96,55,28,394,158
2020-04-04,AL,64,106,131,102,57,31,410,173
2020-04-05,AL,69,109,134,108,60,33,427,189
2020-04-06,AL,74,112,138,115,62,36,444,206
2020-04-07,AL,79,115,142,122,64,40,462,225
2020-04-08,AL,84,118,145,130,67,43,480,245
2020-04-09,AL,90,121,149,138,70,47,500,268
2020-04-10,AL,97,125,153,146,73,52,520,293
2020-04-11,AL,103,128,157,155,75,56,541,320
2020-04-12,AL,111,132,161,164,78,62,562,349
2020-04-13,AL,118,136,165,174,82,67,585,381
2020-04-14,AL,127,139,169,185,85,74,609,416
2020-04-15,AL,136,143,174,196,88,80,633,454
2020-04-16,AL,145,147,178,207,92,88,658,496
2020-04-17,AL,155,151,183,220,96,96,685,541
2020-04-18,AL,166,156,188,233,99,104,712,591
2020-04-19,AL,178,160,192,247,103,113,741,639
2020-04-20,AL,190,165,197,262,108,121,771,686
2020-04-21,AL,203,169,203,278,112,130,802,734
2020-04-22,AL,218,174,208,295,116,139,834,784
2020-04-23,AL,233,179,213,313,121,148,867,837
2020-04-24,AL,249,184,219,331,126,158,902,894
2020-04-25,AL,267,189,224,351,131,169,938,954
2020-04-26,AL,285,194,230,373,136,180,976,1018
2020-04-27,AL,305,200,236,395,142,192,1015,1086
2020-04-28,AL,327,205,242,419,147,205,1055,1158
2020-04-29,AL,349,211,249,444,153,218,1097,1236
2020-04-30,AL,374,217,255,471,159,233,1141,1318
2020-05-01,AL,400,223,262,499,166,249,1186,1406
2020-05-02,AL,428,229,268,529,172,265,1234,1500
2020-05-03,AL,458,236,275,561,179,283,1283,1600
2020-05-04,AL,490,242,282,595,186,302,1334,1706
2020-05-05,AL,524,249,290,631,193,322,1387,1820
2020-05-06,AL,561,256,297,669,201,343,1442,1941
2020-05-07,AL,600,263,305,709,209,366,1499,2070
2020-05-08,AL,642,271,313,752,217,390,1559,2207
2020-05-09,AL,686,278,321,797,226,416,1620,2354
2020-05-10,AL,734,286,329,845,235,444,1684,2510
2020-05-11,AL,786,294,338,896,244,473,1751,2676
2020-05-12,AL,840,302,346,950,254,504,1820,2853
2020-05-13,AL,899,311,355,1008,264,538,1892,3041
2020-05-14,AL,962,320,365,1068,274,573,1966,3242
2020-05-15,AL,1029,328,374,1133,285,611,2044,3455
2020-05-16,AL,1101,338,384,1201,296,651,2124,3682
2020-05-17,AL,1177,347,394,1273,308,694,2207,3924
2020-05-18,AL,1260,357,404,1350,320,739,2294,4181
2020-05-19,AL,1347,367,414,1431,333,787,2384,4455
2020-05-20,AL,1441,377,425,1517,346,839,2477,4746
2020-05-21,AL,1542,388,436,1608,359,894,2574,5055
2020-05-22,AL,1649,399,447,1705,373,952,2674,5384
2020-05-23,AL,1764,410,459,1807,387,1013,2778,5734
2020-05-24,AL,1887,421,471,1916,403,1079,2886,6105
2020-05-25,AL,2018,433,483,2031,418,1149,2997,6499
2020-05-26,AL,2158,445,495,2153,434,1223,3113,6918
2020-05-27,AL,2308,458,508,2282,451,1301,3234,7362
2020-05-28,AL,2469,470,521,2419,468,1384,3358,7833
2020-05-29,AL,2640,483,535,2564,486,1473,3487,8333
2020-05-30,AL,2824,497,549,2718,505,1566,3621,8862
2020-05-31,AL,3020,511,563,2881,524,1666,3760,9424
2020-06-01,AL,3229,525,577,3054,544,1771,3903,10018
2020-06-02,AL,3453,540,592,3237,565,1882,4052,10647
2020-06-03,AL,3692,555,608,3431,587,1999,4206,11312
2020-06-04,AL,3948,570,623,3636,609,2124,4365,12016
2020-06-05,AL,4221,586,639,3853,632,2255,4530,12759
2020-06-06,AL,4513,603,656,4084,656,2394,4701,13544
2020-06-07,AL,4824,620,673,4328,680,2540,4877,14373
2020-06-08,AL,5157,637,690,4587,706,2695,5060,15246
2020-06-09,AL,5513,655,708,4861,732,2857,5249,16166
2020-06-10,AL,5892,673,726,5151,759,2983,5444,16878
2020-06-11,AL,6298,692,745,5458,787,3054,5646,17279
2020-06-12,AL,6730,711,764,5783,816,3094,5854,17503
2020-06-13,AL,7192,731,784,6127,846,3116,6070,17626
2020-06-14,AL,7685,751,804,6492,877,3127,6292,17689
2020-06-15,AL,8199,772,825,6877,909,3132,6522,17716
2020-06-16,AL,8113,794,846,7198,942,3133,6758,17721
2020-06-17,AL,8026,816,868,7402,976,3132,7003,17712
2020-06-18,AL,7940,838,890,7524,1012,3128,7255,17692
2020-06-19,AL,7854,862,913,7585,1048,3123,7515,17664
2020-06-20,AL,7769,886,936,7605,1085,3117,7783,17629
2020-06-21,AL,7685,910,961,7593,1124,3110,8059,17589
2020-06-22,AL,7601,936,985,7560,1163,3102,8343,17543
2020-06-23,AL,7518,962,1011,7512,1204,3093,8636,17492
2020-06-24,AL,7436,988,1037,7452,1246,3083,8937,17437
2020-06-25,AL,7354,1016,1063,7386,1289,3073,9246,17376
2020-06-26,AL,7273,1044,1091,7314,1333,3061,9565,17311
2020-06-27,AL,7192,1073,1119,7238,1379,3049,9892,17242
2020-06-28,AL,7113,1103,1147,7160,1426,3036,10228,17168
2020-06-29,AL,7034,1134,1177,7081,1474,3022,10573,17090
2020-06-30,AL,6955,1165,1207,7001,1523,3007,10927,17007
2020-07-01,AL,6877,1197,1238,6921,1573,2992,11289,16921
2020-07-02,AL,6800,1230,1270,6841,1625,2976,11661,16830
2020-07-03,AL,6724,1265,1302,6761,1678,2959,12042,16735
2020-07-04,AL,6648,1300,1336,6681,1732,2942,12432,16637
2020-07-05,AL,6573,1336,1370,6602,1788,2924,12831,16535
2020-07-06,AL,6498,1373,1405,6524,1844,2905,13238,16429
2020-07-07,AL,6424,1411,1441,6446,1902,2886,13655,16319
2020-07-08,AL,6351,1450,1478,6369,1961,2866,14080,16206
2020-07-09,AL,6279,1490,1516,6292,2022,2845,14514,16090
2020-07-10,AL,6207,1531,1555,6217,2083,2824,14956,15971
2020-07-11,AL,6136,1573,1595,6142,2146,2803,15406,15848
2020-07-12,AL,6065,1616,1635,6068,2209,2780,15864,15723
2020-07-13,AL,5995,1661,1677,5995,2274,2758,16330,15594
2020-07-14,AL,5926,1707,1720,5922,2340,2734,16804,15463
2020-07-15,AL,5857,1754,1764,5850,2407,2711,17284,15329
2020-07-16,AL,5789,1802,1809,5779,2474,2687,17771,15193
2020-07-17,AL,5722,1852,1855,5709,2543,2662,18265,15055
2020-07-18,AL,5655,1903,1903,5640,2612,2637,18764,14914
2020-07-19,AL,5589,1955,1951,5571,2682,2612,19269,14771
2020-07-20,AL,5524,2009,2001,5503,2753,2586,19778,14626
2020-07-21,AL,5459,2064,2052,5436,2824,2560,20292,14479
2020-07-22,AL,5395,2120,2104,5369,2896,2534,20810,14330
2020-07-23,AL,5331,2179,2158,5303,2968,2508,21330,14180
2020-07-24,AL,5268,2238,2213,5238,3041,2481,21854,14028
2020-07-25,AL,5206,2299,2269,5174,3113,2454,22379,13875
2020-07-26,AL,5144,2362,2326,5111,3186,2426,22905,13720
2020-07-27,AL,5083,2427,2386,5048,3259,2399,23431,13564
2020-07-28,AL,5023,2493,2446,4986,3332,2371,23956,13407
2020-07-29,AL,4963,2561,2508,4924,3404,2343,24480,13250
2020-07-30,AL,4904,2631,2572,4863,3477,2315,25002,13091
2020-07-31,AL,4845,2703,2637,4803,3548,2287,25520,12931
2020-08-01,AL,4787,2776,2704,4744,3619,2259,26034,12771
2020-08-02,AL,4730,2852,2772,4685,3690,2230,26543,12611
2020-08-03,AL,4673,2929,2842,4627,3759,2202,27046,12450
2020-08-04,AL,4616,3009,2914,4570,3827,2173,27541,12289
2020-08-05,AL,4561,3090,2988,4513,3895,2145,28028,12127
2020-08-06,AL,4506,3174,3063,4457,3960,2116,28506,11965
2020-08-07,AL,4451,3260,3140,4401,4025,2087,28974,11803
2020-08-08,AL,4397,3348,3219,4346,4088,2059,29430,11642
2020-08-09,AL,4344,3439,3300,4292,4149,2030,29874,11480
2020-08-10,AL,4291,3531,3383,4239,4208,2002,30304,11319
2020-08-11,AL,4239,3626,3469,4186,4265,1973,30719,11158
2020-08-12,AL,4187,3724,3556,4133,4320,1945,31119,10997
2020-08-13,AL,4136,3824,3645,4082,4372,1916,31502,10837
2020-08-14,AL,4085,3927,3736,4030,4423,1888,31868,10677
2020-08-15,AL,4035,4032,3830,3980,4470,1860,32215,10518
2020-08-16,AL,3985,4140,3926,3930,4515,1832,32543,10360
2020-08-17,AL,3936,4251,4024,3881,4557,1804,32850,10202
2020-08-18,AL,3888,4364,4124,3832,4596,1777,33136,10045
2020-08-19,AL,3840,4480,4227,3784,4632,1749,33400,9889
2020-08-20,AL,3793,4600,4333,3736,4664,1722,33642,9734
2020-08-21,AL,3746,4722,4441,3689,4694,1694,33860,9580
2020-08-22,AL,3699,4847,4551,3642,4720,1667,34054,9427
2020-08-23,AL,3654,4976,4664,3596,4743,1640,34223,9275
2020-08-24,AL,3608,5107,4780,3551,4762,1614,34368,9125
2020-08-25,AL,3563,5242,4898,3506,4777,1587,34487,8975
2020-08-26,AL,3519,5380,5020,3462,4790,1561,34581,8827
2020-08-27,AL,3475,5522,5144,3418,4798,1535,34648,8679
2020-08-28,AL,3432,5667,5271,3375,4803,1509,34689,8534
2020-08-29,AL,3389,5815,5401,3332,4804,1484,34705,8389
2020-08-30,AL,3347,5967,5534,3290,4802,1458,34693,8246
2020-08-31,AL,3305,6123,5670,3248,4796,1433,34656,8104
2020-09-01,AL,3263,6283,5809,3207,4786,1408,34593,7964
2020-09-02,AL,3222,6446,5952,3166,4773,1384,34504,7825
2020-09-03,AL,3182,6613,6098,3126,4756,1360,34389,7688
2020-09-04,AL,3142,6784,6247,3086,4736,1336,34249,7552
2020-09-05,AL,3102,6959,6399,3047,4712,1312,34084,7418
2020-09-06,AL,3063,7139,6555,3008,4686,1288,33896,7285
2020-09-07,AL,3025,7322,6715,2969,4655,1265,33683,7154
2020-09-08,AL,2987,7510,6878,2931,4622,1242,33448,7024
2020-09-09,AL,2949,7702,7045,2894,4585,1220,33190,6896
2020-09-10,AL,2911,7898,7216,2857,4546,1197,32911,6770
2020-09-11,AL,2875,8099,7390,2821,4504,1175,32611,6645
2020-09-12,AL,2838,8304,7568,2784,4459,1153,32291,6522
2020-09-13,AL,2802,8514,7751,2749,4411,1132,31952,6401
2020-09-14,AL,2767,8729,7937,2714,4361,1111,31595,6281
2020-09-15,AL,2731,8948,8127,2679,4309,1090,31221,6163
2020-09-16,AL,2697,9172,8322,2644,4254,1069,30831,6046
2020-09-17,AL,2662,9401,8521,2611,4198,1049,30425,5931
2020-09-18,AL,2628,9635,8724,2577,4139,1029,30006,5818
2020-09-19,AL,2595,9874,8931,2544,4079,1009,29573,5706
2020-09-20,AL,2562,10118,9143,2511,4017,990,29128,5597
2020-09-21,AL,2529,10368,9360,2479,3953,971,28672,5488
2020-09-22,AL,2497,10622,9581,2447,3888,952,28206,5382
2020-09-23,AL,2465,10882,9807,2416,3822,933,27731,5277
2020-09-24,AL,2433,11147,10037,2384,3755,915,27248,5173
2020-09-25,AL,2402,11417,10272,2354,3687,897,26757,5071
2020-09-26,AL,2371,11693,10513,2323,3618,879,26261,4971
2020-09-27,AL,2340,11974,10758,2293,3548,862,25759,4873
2020-09-28,AL,2310,12261,11008,2264,3478,845,25254,4776
2020-09-29,AL,2281,12553,11263,2235,3407,828,24745,4680
2020-09-30,AL,2251,12851,11523,2206,3336,811,24233,4587
2020-10-01,AL,2222,13154,11789,2177,3265,795,23720,4494
2020-10-02,AL,2194,13464,12060,2149,3194,779,23206,4404
2020-10-03,AL,2165,13779,12336,2121,3123,763,22692,4314
2020-10-04,AL,2137,14099,12618,2094,3052,748,22179,4227
