day,state,suscetivel,infectado,recuperado
2020-11-04,ES,0.9551812653042466,0.002339270659376763,0.042479464036376376
2020-11-05,ES,0.9548498868747896,0.002341807510112115,0.042808305615098054
2020-11-06,ES,0.9545182721363812,0.0023442319190520432,0.043137495944566534
2020-11-07,ES,0.9541864373829205,0.0023465434497535733,0.04346701916732566
2020-11-08,ES,0.9538543989711636,0.0023487416857458357,0.04379685934309026
2020-11-09,ES,0.9535221733207235,0.0023508262305300637,0.044127000448746116
2020-11-10,ES,0.9531897769140701,0.0023527967075795946,0.044457426378350026
2020-11-11,ES,0.9528572262965301,0.0023546527603398697,0.044788120943129735
2020-11-12,ES,0.9525245380762873,0.0023563940522284333,0.04511906787148399
2020-11-13,ES,0.9521917287235717,0.0023580202787840737,0.045450250997643916
2020-11-14,ES,0.9518588141077853,0.0023595311956709766,0.04578165469654352
2020-11-15,ES,0.9515258106415627,0.0023609265494624223,0.04611326280897458
2020-11-16,ES,0.9511927348297964,0.002362206104925061,0.04644505906527824
2020-11-17,ES,0.9508596032100812,0.0023633696486219918,0.046777027141296466
2020-11-18,ES,0.950526432352715,0.002364416988912757,0.04710915065837205
2020-11-19,ES,0.9501932388606978,0.002365347955953348,0.04744141318334857
2020-11-20,ES,0.9498600393697331,0.0023661624016962026,0.04777379822857044
2020-11-21,ES,0.9495268505482267,0.002366860199890204,0.04810628925188286
2020-11-22,ES,0.9491936913273021,0.0023674411745264424,0.04843886749817112
2020-11-23,ES,0.9488605724958334,0.002367905433701237,0.048771522070465034
2020-11-24,ES,0.9485275135964041,0.002368252827477382,0.04910423357611822
2020-11-25,ES,0.9481945309725912,0.002368483331409612,0.0494369856959989
2020-11-26,ES,0.9478616409941549,0.0023685969430583004,0.04976976206278647
2020-11-27,ES,0.9475288600537912,0.002368593682093659,0.05010254626411477
2020-11-28,ES,0.9471962045638845,0.002368473590399939,0.05043532184571525
2020-11-29,ES,0.9468636909532598,0.002368236732179631,0.05076807231456026
2020-11-30,ES,0.9465313356639358,0.002367883194057663,0.05110078114200623
2020-12-01,ES,0.9461991551478771,0.0023674130851856043,0.05143343176693696
2020-12-02,ES,0.9458671657913472,0.0023668265373098965,0.05176600767134253
2020-12-03,ES,0.9455353832273775,0.0023661237045361294,0.05209849306808604
2020-12-04,ES,0.9452038234425705,0.0023653047639846728,0.052430871793444495
2020-12-05,ES,0.9448725025609475,0.0023643699157891093,0.05276312752326312
2020-12-06,ES,0.9445414366628581,0.0023633193831120915,0.05309524395402955
2020-12-07,ES,0.9442106417800485,0.002362153412248706,0.05342720480770247
2020-12-08,ES,0.9438801338907296,0.0023608722727298348,0.05375899383654025
2020-12-09,ES,0.9435499289146446,0.002359476257425518,0.05409059482792955
2020-12-10,ES,0.9432200427081374,0.00235796568264832,0.05442199160921396
2020-12-11,ES,0.9428904910592204,0.002356340888256689,0.05475316805252262
2020-12-12,ES,0.9425612896826425,0.0023546022377583225,0.055084108079598834
2020-12-13,ES,0.9422324542149574,0.0023527501184135305,0.05541479566662871
2020-12-14,ES,0.9419040002095913,0.0023507849413385968,0.055745214849069795
2020-12-15,ES,0.9415759431328936,0.002348707140506033,0.056075349726600054
2020-12-16,ES,0.9412482984038928,0.0023465171226846873,0.05640518447342225
2020-12-17,ES,0.9409210813371129,0.0023442153261967235,0.056734703336690055
2020-12-18,ES,0.940594307126054,0.0023418022340289703,0.05706389063991677
2020-12-19,ES,0.9402679908589033,0.0023392783507628335,0.057392730790333524
2020-12-20,ES,0.9399421475137169,0.0023366442025512797,0.05772120828373163
2020-12-21,ES,0.9396167919535988,0.002333900337095821,0.058049307709305095
2020-12-22,ES,0.9392919389218832,0.002331047323623499,0.058377013754492946
2020-12-23,ES,0.9389676030373141,0.0023280857528638643,0.05870431120982172
2020-12-24,ES,0.9386437987892259,0.0023250162370259675,0.05903118497374784
2020-12-25,ES,0.9383205405327243,0.002321839409775336,0.059357620057500074
2020-12-26,ES,0.9379978424838669,0.002318555926210963,0.05968360158992191
2020-12-27,ES,0.9376757187148435,0.002315166462842286,0.06000911482231402
2020-12-28,ES,0.9373541831491569,0.0023116717175661766,0.060334145133276625
2020-12-29,ES,0.9370332501360873,0.0023080723612109713,0.06065867750270152
2020-12-30,ES,0.9367129341716379,0.0023043690604417164,0.06098269676792011
2020-12-31,ES,0.936393249080479,0.00230056254573063,0.06130618837379009
2021-01-01,ES,0.9360742085616591,0.00229665356530506,0.06162913787303551
2021-01-02,ES,0.9357558261864241,0.002292642884903903,0.06195153092867182
2021-01-03,ES,0.9354381153953719,0.002288531287589468,0.06227335331703838
2021-01-04,ES,0.9351210894956092,0.0022843195735593427,0.06259459093083114
2021-01-05,ES,0.9348047616579063,0.002280008559958253,0.06291522978213525
2021-01-06,ES,0.9344891449138522,0.002275599080689931,0.06323525600545767
2021-01-07,ES,0.934174252153011,0.0022710919862289776,0.06355465586075981
2021-01-08,ES,0.9338600961200769,0.002266488143432725,0.06387341573649011
2021-01-09,ES,0.9335466894120299,0.0022617884353531023,0.06419152215261671
2021-01-10,ES,0.9332340444752912,0.002256993761048499,0.06450896176366003
2021-01-11,ES,0.9329221737219381,0.0022521050188273137,0.06482572125923433
2021-01-12,ES,0.9326110896307553,0.0022471230916016748,0.06514178727764273
2021-01-13,ES,0.9323008043148023,0.0022420489064808534,0.0654571467787166
2021-01-14,ES,0.9319913297286835,0.0022368834053435203,0.06577178686597283
2021-01-15,ES,0.9316826776773394,0.0022316275430303853,0.06608569477963007
2021-01-16,ES,0.9313748598138722,0.002226282287062849,0.0663988578990647
2021-01-17,ES,0.9310678876373712,0.0022208486173616528,0.06671126374526683
2021-01-18,ES,0.930761772490738,0.002215327525965531,0.0670228999832963
2021-01-19,ES,0.9304565255585112,0.002209720016749862,0.06733375442473874
2021-01-20,ES,0.930152157864693,0.002204027105145318,0.06764381503016152
2021-01-21,ES,0.9298486802705734,0.002198249817856519,0.06795306991156978
2021-01-22,ES,0.9295461034725566,0.0021923891925806813,0.06826150733486247
2021-01-23,ES,0.9292444379999852,0.0021864462777262702,0.06856911572228831
2021-01-24,ES,0.9289436942719634,0.0021804221267474624,0.06887588360128877
2021-01-25,ES,0.9286438828103859,0.0021743177782229894,0.06918179941139077
2021-01-26,ES,0.9283450137817882,0.002168134297187758,0.0694868519210237
2021-01-27,ES,0.9280470971551579,0.002161872760250985,0.06979103008459084
2021-01-28,ES,0.9277501427358449,0.002155534252021632,0.07009432301213314
2021-01-29,ES,0.9274541601640267,0.0021491198647687107,0.07039671997120428
2021-01-30,ES,0.9271591589131725,0.002142630698081586,0.07069821038874567
2021-01-31,ES,0.926865148288508,0.002136067858530282,0.0709987838529615
2021-02-01,ES,0.9265721374254802,0.002129432459325788,0.07129843011519377
2021-02-02,ES,0.9262801352882222,0.0021227256199803602,0.07159713909179723
2021-02-03,ES,0.9259891506680173,0.0021159484659678306,0.07189490086601452
2021-02-04,ES,0.9256991921817647,0.002109102128383909,0.07219170568985118
2021-02-05,ES,0.9254102682704426,0.002102187743606488,0.0724875439859506
2021-02-06,ES,0.9251223846660535,0.00209520539154808,0.07278240994239822
2021-02-07,ES,0.9248355557339429,0.002088158681831057,0.07307628558422569
2021-02-08,ES,0.9245497859244052,0.0020810472436483614,0.0733691668319462
2021-02-09,ES,0.9242650831474191,0.002073872250152847,0.07366104460242785
2021-02-10,ES,0.9239814551346227,0.0020666348736683338,0.07395190999170871
2021-02-11,ES,0.9236989094393131,0.0020593362856896114,0.074241754274997
2021-02-12,ES,0.9234174534364463,0.0020519776568824364,0.07453056890667098
2021-02-13,ES,0.9231370943226372,0.0020445601570835345,0.07481834552027897
2021-02-14,ES,0.9228578391161598,0.0020370849553005984,0.07510507592853934
2021-02-15,ES,0.9225796946569469,0.002029553219712289,0.07539075212334057
2021-02-16,ES,0.9223026676065903,0.0020219661176682354,0.07567536627574117
2021-02-17,ES,0.922026764448341,0.002014324815689035,0.07595891073596975
2021-02-18,ES,0.9217519914871085,0.002006630479466253,0.07624137803342497
2021-02-19,ES,0.9214783548511167,0.001998884273879169,0.07652276087500381
2021-02-20,ES,0.9212058606310501,0.0019910873644028355,0.0768030520045467
2021-02-21,ES,0.9209345148201077,0.001983240916501463,0.0770822442633906
2021-02-22,ES,0.9206643232299542,0.001975346094777923,0.0773603306752676
2021-02-23,ES,0.9203952914798661,0.0019674040623716854,0.07763730445776194
2021-02-24,ES,0.9201274248896278,0.0019594159789654893,0.07791315913140631
2021-02-25,ES,0.9198607286674408,0.0019513830042825666,0.07818788832827629
2021-02-26,ES,0.9195952078539364,0.0019433062966695103,0.0784614858493937
2021-02-27,ES,0.9193308673751825,0.0019351870097481523,0.07873394561506904
2021-02-28,ES,0.9190677119880659,0.0019270262955396844,0.07900526171639413
2021-03-01,ES,0.9188057462791617,0.001918825304529028,0.0792754284163091
2021-03-02,ES,0.9185449746809573,0.0019105851826740601,0.07954444013636838
2021-03-03,ES,0.918285401472026,0.0019023070713464082,0.07981229145662734
2021-03-04,ES,0.9180270307686736,0.001893992110195514,0.08007897712113063
2021-03-05,ES,0.9177698665310947,0.00188564143501214,0.08034449203389288
2021-03-06,ES,0.9175139125716798,0.0018772561747911344,0.08060883125352877
2021-03-07,ES,0.9172591725433838,0.0018688374558440287,0.08087199000077185
2021-03-08,ES,0.9170056499442075,0.0018603864003454416,0.08113396365544674
2021-03-09,ES,0.916753348149349,0.001851904117629378,0.08139474773302138
2021-03-10,ES,0.9165022703703197,0.001843391715196068,0.08165433791448384
2021-03-11,ES,0.9162524196540183,0.001834850298961531,0.08191273004701988
2021-03-12,ES,0.9160037988931938,0.0018262809704402859,0.08216992013636554
2021-03-13,ES,0.915756410826447,0.0018176848267453518,0.0824259043468073
2021-03-14,ES,0.9155102580382295,0.0018090629605882484,0.08268067900118195
2021-03-15,ES,0.915265342958844,0.0018004164602789944,0.08293424058087667
2021-03-16,ES,0.9150216678644445,0.0017917464097261086,0.08318658572582903
2021-03-17,ES,0.9147792349415091,0.001783053873195858,0.08343771118529464
2021-03-18,ES,0.914538046313941,0.0017743398889059061,0.0836876137971528
2021-03-19,ES,0.9142981038677014,0.0017656055104801548,0.08393629062181814
2021-03-20,ES,0.9140594093393768,0.0017568517860125216,0.08418373887461035
2021-03-21,ES,0.9138219643185594,0.0017480797575041328,0.08442995592393611
2021-03-22,ES,0.9135857702478474,0.0017392904608633246,0.08467493929128903
