day,state,suscetivel,infectado,recuperado
2020-12-10,ES,0.8118996564427827,0.01747365492245722,0.1706266886347611
2020-12-11,ES,0.8094301441767625,0.01744862957906032,0.17312122624417814
2020-12-12,ES,0.8069721922660666,0.017416152629706253,0.17561165510422808
2020-12-13,ES,0.8045267813288424,0.017376302363805506,0.17809691630735316
2020-12-14,ES,0.8020948675044551,0.017329169026534193,0.18057596346901164
2020-12-15,ES,0.7996773812107251,0.01727485468006768,0.18304776410920834
2020-12-16,ES,0.7972752293185426,0.017213471952025543,0.18551129872943295
2020-12-17,ES,0.7948892883456361,0.017145145195719014,0.18796556645864593
2020-12-18,ES,0.7925204067430646,0.017070008274376835,0.19040958498255972
2020-12-19,ES,0.790169402880264,0.01698820473318463,0.1928423923865524
2020-12-20,ES,0.7878370654071922,0.016899887647167575,0.19526304694564128
2020-12-21,ES,0.7855241521633333,0.016805218850530077,0.19767062898613777
2020-12-22,ES,0.7832313887477683,0.016704368021724404,0.20006424323050834
2020-12-23,ES,0.7809594685183786,0.016597512310607056,0.20244301917101534
2020-12-24,ES,0.7787090526546515,0.01648483592231406,0.20480611142303543
2020-12-25,ES,0.7764807684359585,0.016366529241966302,0.20715270232207628
2020-12-26,ES,0.774275209222039,0.016242788319695074,0.20948200245826698
2020-12-27,ES,0.7720929369028112,0.016113814236432187,0.21179324886075768
2020-12-28,ES,0.7699344791371489,0.0159798125330845,0.2140857083297677
2020-12-29,ES,0.7678003289705121,0.015840992608175973,0.21635867842131298
2020-12-30,ES,0.7656909471055263,0.01569756703652252,0.2186114858579522
2020-12-31,ES,0.7636067619078535,0.015549750954773213,0.22084348713737437
2020-03-07,DF,0.9999834177260529,1.6582273947125087e-05,0.0
2020-03-08,DF,0.9999804212903118,1.7167242071849457e-05,2.411467616392181e-06
2020-03-09,DF,0.9999773190639861,1.7772855139287342e-05,4.90808087460159e-06
2020-03-10,DF,0.9999741076617482,1.83997732769278e-05,7.492564975029419e-06
2020-03-11,DF,0.9999707826158543,1.904886767961581e-05,1.0168516466198133e-05
2020-03-12,DF,0.9999673420385393,1.972050641438068e-05,1.293745504634697e-05
2020-03-13,DF,0.9999637769736601,2.041643570307577e-05,1.580659063687167e-05
2020-03-14,DF,0.9999600896939594,2.1136212314446374e-05,1.8774093726209323e-05
2020-03-15,DF,0.9999562733890788,2.1881163805786768e-05,2.184544711550462e-05
2020-03-16,DF,0.9999523227791104,2.2652319498364488e-05,2.5024901391302158e-05
2020-03-17,DF,0.9999482326501201,2.345069585727693e-05,2.831665402261841e-05
2020-03-18,DF,0.999943997788174,2.427730934762149e-05,3.172490247846985e-05
2020-03-19,DF,0.999939612948457,2.5133182223597422e-05,3.525386931936143e-05
2020-03-20,DF,0.9999350727990848,2.6019353062199488e-05,3.890784785308277e-05
2020-03-21,DF,0.9999303720722962,2.6936848419264613e-05,4.2691079284566774e-05
2020-03-22,DF,0.9999255055062718,2.788669373685145e-05,4.660779999133871e-05
2020-03-23,DF,0.9999204678391921,2.8869914457018647e-05,5.0662246350923815e-05
2020-03-24,DF,0.9999152533572262,2.9887623879942296e-05,5.485901889384852e-05
2020-03-25,DF,0.9999098543920577,3.094131520232843e-05,5.920429274005184e-05
2020-03-26,DF,0.9999042644938536,3.2032244782225706e-05,6.370326136417463e-05
2020-03-27,DF,0.9998984774211626,3.3161628474326925e-05,6.836095036315883e-05
2020-03-28,DF,0.9998924869325327,3.4330682133324914e-05,7.318238533394637e-05
2020-03-29,DF,0.9998862818696452,3.554157660581021e-05,7.817655374894873e-05
2020-03-30,DF,0.9998798649821847,3.679378141866007e-05,8.33412363966957e-05
2020-03-31,DF,0.9998732194667418,3.809056385142088e-05,8.868996940686173e-05
2020-04-01,DF,0.9998663386099974,3.943323140851751e-05,9.422815859409125e-05
2020-04-02,DF,0.9998592154601265,4.0823137918882686e-05,9.996140195469188e-05
2020-04-03,DF,0.9998518426410955,4.226171954841206e-05,0.00010589563935612555
2020-04-04,DF,0.999844210418367,4.375086991044941e-05,0.00011203871172250381
2020-04-05,DF,0.9998363093954034,4.529241714331872e-05,0.00011839818745331132
2020-04-06,DF,0.9998281301956589,4.688818558025588e-05,0.0001249816187608503
2020-04-07,DF,0.9998196630283348,4.854007996096038e-05,0.00013179689170425733
2020-04-08,DF,0.9998108976883789,5.0250085431595346e-05,0.00013885222618950324
2020-04-09,DF,0.9998018235564858,5.2020267544787506e-05,0.00014615617596939326
2020-04-10,DF,0.999792429737731,5.385274456553424e-05,0.00015371751770349766
2020-04-11,DF,0.9997827050907522,5.574968164179288e-05,0.00016154522760605157
2020-04-12,DF,0.9997726379292065,5.771335044260681e-05,0.00016964872035097575
2020-04-13,DF,0.9997622161725631,5.974609903509697e-05,0.00017803772840178776
2020-04-14,DF,0.9997514273480941,6.185035148689956e-05,0.00018672230041900305
2020-04-15,DF,0.9997402585908737,6.402860786616613e-05,0.00019571280126013497
2020-04-16,DF,0.9997286966040604,6.62834517012663e-05,0.00020501994423835387
2020-04-17,DF,0.9997167272838876,6.861762041310764e-05,0.0002146550956992576
2020-04-18,DF,0.9997043362556159,7.103390465534622e-05,0.00022462983972875453
2020-04-19,DF,0.9996915087982609,7.353516245153267e-05,0.00023495603928758702
2020-04-20,DF,0.9996782297643836,7.612433425974744e-05,0.000245645901356679
2020-04-21,DF,0.9996644835800903,7.880444297260075e-05,0.0002567119769371356
2020-04-22,DF,0.9996502542450325,8.157859391723267e-05,0.00026816716105024333
2020-04-23,DF,0.9996355246120634,8.445011237716983e-05,0.0002800252755595216
2020-04-24,DF,0.9996202763125135,8.742255785789893e-05,0.0002923011296286812
2020-04-25,DF,0.9996044911915045,9.049945006926985e-05,0.00030500935842623777
2020-04-26,DF,0.9995881505649019,9.368441078165742e-05,0.00031816502431648706
2020-04-27,DF,0.9995712352121623,9.698116519142392e-05,0.00033178362264637873
2020-04-28,DF,0.9995537253763336,0.00010039354192091908,0.00034588108174551615
2020-04-29,DF,0.9995356020015367,0.00010392523839935828,0.00036047276006401647
2020-04-30,DF,0.9995168388511003,0.00010758131521764388,0.00037557983368203233
2020-05-01,DF,0.9994974159807888,0.00011136564168431357,0.00039121837752696334
2020-05-02,DF,0.99947731016589,0.00011528271079280176,0.0004074071233172178
2020-05-03,DF,0.9994564975963469,0.00011933712824063376,0.00042416527541242735
2020-05-04,DF,0.9994349538564661,0.00012353361627649847,0.00044151252725747517
2020-05-05,DF,0.9994126539046262,0.00012787701754732103,0.0004594690778265248
2020-05-06,DF,0.9993895710835351,0.00013237248111082575,0.00047805643535415174
2020-05-07,DF,0.9993656770529001,0.00013702547512129843,0.0004972974719786292
2020-05-08,DF,0.9993409435110209,0.0001418414633671454,0.0005172150256119968
2020-05-09,DF,0.9993153412196032,0.00014682608854797824,0.0005378326918489381
2020-05-10,DF,0.9992888399597216,0.00015198518058367845,0.0005591748596947515
2020-05-11,DF,0.9992614084939835,0.0001573247637584142,0.000581266742258189
2020-05-12,DF,0.9992330145286911,0.0001628510638646572,0.0006041344074442962
