day,state,suscetivel,exposto,infectado,recuperado
2020-06-12,CE,0.9991794688243755,8.10259885261707e-05,0.00015198543230881905,0.00059299495988529
2020-06-13,CE,0.9991491087622815,8.389787649697328e-05,0.00015737574646687637,0.0006150928198504561
2020-06-14,CE,0.9991176732400159,8.687118598291336e-05,0.00016295660863616218,0.0006379741704607756
2020-06-15,CE,0.9990851248657902,8.994943830939632e-05,0.00016873460205642362,0.0006616662989398223
2020-06-16,CE,0.999051425186483,9.31362562652117e-05,0.00017471649343899645,0.0006861972689085299
2020-06-17,CE,0.9990165298829412,9.643573097608705e-05,0.00018091013048280463,0.0007115994606957223
2020-06-18,CE,0.9989803985430762,9.985167565809871e-05,0.00018732261626374757,0.0007379023700977129
2020-06-19,CE,0.9989429885233787,0.00010338809433544647,0.0001939614559014403,0.0007651371314802185
2020-06-20,CE,0.9989042555589187,0.00010704913526247398,0.00020083444261128377,0.0007933360683033011
2020-06-21,CE,0.9988641518646679,0.00011083923466833441,0.0002079500095584078,0.0008225340962010391
2020-06-22,CE,0.9988226268599754,0.00011476306182880663,0.00021531709541902416,0.0008527681878725575
2020-06-23,CE,0.998779632993018,0.00011882507746905198,0.00022294406355576318,0.000884073071052911
2020-06-24,CE,0.9987351193585559,0.0001230300176516215,0.00023083988635045792,0.0009164859425377481
2020-06-25,CE,0.9986890336196877,0.00012738274807309134,0.0002390137885900747,0.0009500450487448379
2020-06-26,CE,0.998641316629529,0.00013188878792364957,0.00024747611722818343,0.0009847936704147863
2020-06-27,CE,0.9985919133074281,0.00013655325052136332,0.00025623658252529245,0.0010207720646208782
2020-06-28,CE,0.9985407650743487,0.00014138158012139796,0.00026530548136953583,0.001058023069256038
2020-06-29,CE,0.9984878104187006,0.0001463794987621606,0.0002746936028083469,0.0010965916848245851
2020-06-30,CE,0.9984329837627092,0.00015155311868103255,0.0002844124083519999,0.001136525915353485
2020-07-01,CE,0.9983762211396029,0.00015690837977246856,0.0002944731283641842,0.0011778725573561265
2020-07-02,CE,0.998317455311926,0.00016245153330527004,0.0003048875390556594,0.001220680820808744
2020-07-03,CE,0.9982566144329178,0.00016818920931462866,0.00031566822943986296,0.0012650033334232935
2020-07-04,CE,0.9981936256480357,0.00017412814830532352,0.0003268279549392534,0.001310893453815278
2020-07-05,CE,0.9981284150448059,0.0001802752049875866,0.0003383796463859379,0.0013584053089162038
2020-07-06,CE,0.9980609056370534,0.00018663749964092916,0.00035033677011629943,0.0014075952982849835
2020-07-07,CE,0.9979910135768932,0.00019322272685054452,0.0003627139703612268,0.0014585249309906293
2020-07-08,CE,0.9979186578958402,0.0002000383721004635,0.0003755254024360008,0.001511253534718917
2020-07-09,CE,0.9978437534140095,0.00020709228203515446,0.000388785946053414,0.001565843562997526
2020-07-10,CE,0.9977662105730011,0.00021439269026697128,0.0004025112167589614,0.0016223607250686824
