day,state,suscetivel,exposto,infectadoA,infectadoS,recuperado
2020-03-21,TOTAL,0.9999630966120452,9.573996128707001e-06,6.980900375335052e-06,1.040258830265411e-06,1.9515696182073882e-05
2020-03-22,TOTAL,0.9999586585279008,1.0674974336958501e-05,7.783253826199525e-06,1.1597483447679657e-06,2.193095915288559e-05
2020-03-23,TOTAL,0.9999537114912015,1.1901994352024891e-05,8.677744647378676e-06,1.292977675027715e-06,2.462325568557066e-05
2020-03-24,TOTAL,0.9999481968480943,1.3269696567146065e-05,9.674901664176409e-06,1.4415123290606904e-06,2.7624504906849845e-05
2020-03-25,TOTAL,0.999942054175573,1.479309163705211e-05,1.0785628421325735e-05,1.6069749497177504e-06,3.0967592980430455e-05
2020-03-26,TOTAL,0.9999352044755002,1.649182393587662e-05,1.2024165827691268e-05,1.791484251240485e-06,3.469551404645121e-05
2020-03-27,TOTAL,0.9999275627959148,1.838697026755389e-05,1.3405861762670116e-05,1.9973256600176503e-06,3.885450995651058e-05
2020-03-28,TOTAL,0.9999190424267814,2.0500033472426305e-05,1.4946388865869354e-05,2.2268333811914725e-06,4.349178106061426e-05
2020-03-29,TOTAL,0.9999095453017776,2.2855310154149095e-05,1.6663489855155387e-05,2.482650100213507e-06,4.8660711674338376e-05
2020-03-30,TOTAL,0.9998989528332576,2.5482133198228967e-05,1.8578656248479465e-05,2.7679778654516092e-06,5.44258629917298e-05
2020-03-31,TOTAL,0.9998871449032519,2.841023773047182e-05,2.0713636497563677e-05,3.0860565511739497e-06,6.0852629530351554e-05
2020-04-01,TOTAL,0.9998739843315513,3.1673584001547764e-05,2.3093263927182823e-05,3.4405856051003733e-06,6.80156984763252e-05
2020-04-02,TOTAL,0.9998593136397091,3.5311160655955005e-05,2.5746039932988916e-05,3.835810942746534e-06,7.60008123205515e-05
2020-04-03,TOTAL,0.9998429644893003,3.9364707049650495e-05,2.870237116661174e-05,4.276262434059465e-06,8.489963361076568e-05
2020-04-04,TOTAL,0.9998247394606671,4.3883194143767265e-05,3.199789352050317e-05,4.767249049296609e-06,9.4819666180801e-05
2020-04-05,TOTAL,0.9998044213102976,4.892051985241079e-05,3.5671808035341685e-05,5.314610945245732e-06,0.0001058792144308477
2020-04-06,TOTAL,0.9997817684985789,5.453665051617316e-05,3.976764872459459e-05,5.92483401559681e-06,0.00011820983172605751
2020-04-07,TOTAL,0.9997565138299788,6.079793295423812e-05,4.433356103776584e-05,6.6050912240731625e-06,0.00013195704836658112
2020-04-08,TOTAL,0.9997283581048108,6.777856469202213e-05,4.9423523547450785e-05,7.363424586078562e-06,0.00014728384592518912
2020-04-09,TOTAL,0.999696966510945,7.556142948830748e-05,5.5098043161045545e-05,8.208848719836191e-06,0.0001643726312472911
2020-04-10,TOTAL,0.9996619767162922,8.423623089417425e-05,6.142258825955622e-05,9.151117496757415e-06,0.00018342081061874455
2020-04-11,TOTAL,0.9996229696003296,9.390640343299531e-05,6.847312720382593e-05,1.0201549225546666e-05,0.00020465678336948438
2020-04-12,TOTAL,0.9995794849188807,0.00010468540395378419,7.633317183265423e-05,1.1372586140551899e-05,0.00022833138275367342
2020-04-13,TOTAL,0.9995310181131334,0.00011669759673901036,8.509426055817638e-05,1.2677866368142774e-05,0.0002547196267626557
2020-04-14,TOTAL,0.9994769852221059,0.00013008702119648725,9.486215718843912e-05,1.4133147487657377e-05,0.00028413991558292966
2020-04-15,TOTAL,0.9994167584732179,0.0001450084335322206,0.00010575062292032956,1.575537862951669e-05,0.00031693455526149363
2020-04-16,TOTAL,0.9993496319828925,0.00016163662983761793,0.0001178867983132552,1.756350171399914e-05,0.00035348855080409987
2020-04-17,TOTAL,0.9992748057370593,0.00018017085567668392,0.00013141366726498086,1.9578818219642296e-05,0.0003942383853408698
2020-04-18,TOTAL,0.9991914027645301,0.0002008292714478121,0.00014648809976804892,2.1824698431414916e-05,0.00043966262938400016
2020-04-19,TOTAL,0.9990984335415625,0.00022385728273954683,0.00016328756160296923,2.432758121342335e-05,0.0004903014964430693
2020-04-20,TOTAL,0.9989948163883102,0.0002495226940445393,0.00018200633023556444,2.7116410279477763e-05,0.000546745640691596
2020-04-21,TOTAL,0.9988793237592404,0.00027812532743026253,0.00020286810630048207,3.0224515445968484e-05,0.0006096657551442409
2020-04-22,TOTAL,0.9987506159547901,0.0003099916980037273,0.00022611747777131228,3.3688338940709144e-05,0.0006797939940554871
2020-04-23,TOTAL,0.9986071739518777,0.0003454920354105978,0.0002520312599756941,3.754912435795509e-05,0.0007579610919394156
2020-04-24,TOTAL,0.9984473324161295,0.0003850318422095214,0.00028091299515847247,4.1852097503073234e-05,0.0008450781125607902
2020-04-25,TOTAL,0.9982692152810552,0.0004290863959173942,0.0003130880008400452,4.664571591348109e-05,0.0009421720698353235
2020-04-26,TOTAL,0.9980707389227093,0.00047816347594850666,0.000348934251761067,5.198629403955823e-05,0.0010503845191028763
2020-04-27,TOTAL,0.9978495861534066,0.0005328308864373043,0.0003888685998121084,5.793593603176921e-05,0.0011709858878735859
2020-04-28,TOTAL,0.9976031849276131,0.0005937163118093609,0.00043335494478425614,6.45637564098267e-05,0.0013053875229447312
2020-04-29,TOTAL,0.9973286730908455,0.0006615196253196168,0.00048290700522536965,7.194629016471974e-05,0.0014551614520061183
2020-04-30,TOTAL,0.9970228722183035,0.0007370155488608942,0.0005380958208320606,8.016861266936303e-05,0.0016220552628953668
2020-05-01,TOTAL,0.9966822484178101,0.0008210640906645325,0.0005995554684521805,8.932519029918155e-05,0.0018080142963353995
2020-05-02,TOTAL,0.9963028705782921,0.000914620071490354,0.0006679904065225911,9.95209745450132e-05,0.002015205432711168
2020-05-03,TOTAL,0.9958803689257844,0.001018742208473675,0.0007441828936258953,0.00011087250732360812,0.002246040928353752
2020-05-04,TOTAL,0.9954099069764099,0.0011345989370773215,0.0008289978732805863,0.0001235086487061562,0.0025031950280873755
2020-05-05,TOTAL,0.9948861126120527,0.0012634840154360633,0.0009233948409219313,0.00013757234457980802,0.002789643650570772
2020-05-06,TOTAL,0.9943030281900754,0.00140682739076447,0.001028436117351146,0.00015322185888356699,0.0031086939064865534
2020-05-07,TOTAL,0.9936540485172451,0.001566208221949928,0.0011452973468505333,0.00017063233738237485,0.0034640210401332625
2020-05-08,TOTAL,0.9929318795676478,0.0017433631248800767,0.0012752749119484042,0.00018999691239039617,0.0038596929466945475
2020-05-09,TOTAL,0.9921284274632207,0.0019402082741855084,0.0014198044714690808,0.000211529463939002,0.0043002377907468605
2020-05-10,TOTAL,0.991510503034213,0.0019154297865313806,0.0015543554178490196,0.00023156442275668293,0.0047883548022111
2020-05-11,TOTAL,0.9909225567108074,0.0018791037538440094,0.0016417505715756646,0.0002445531724712091,0.00531224325486289
2020-05-12,TOTAL,0.9903082190592114,0.001875236930887877,0.0017030938986484106,0.0002536550452027599,0.005860002529610659
2020-05-13,TOTAL,0.9896745812657395,0.0018887818407446067,0.0017507722288046086,0.0002607225983609098,0.006425349529911347
2020-05-14,TOTAL,0.9890253522417732,0.0019117457134992307,0.0017913668525871651,0.000266738993528908,0.007005003662172315
2020-05-15,TOTAL,0.9883624483296981,0.0019398768681268325,0.0018283785289339072,0.00027222635448578695,0.007597277382316327
2020-05-16,TOTAL,0.9876868271613819,0.001970926555819247,0.0018636573791836824,0.0002774599757181156,0.008201336391458017
2020-05-17,TOTAL,0.9869989460292232,0.0020036935343098207,0.0018981891752260314,0.0002825860632471955,0.008816792661554553
2020-05-18,TOTAL,0.9862989946744855,0.002037538943386304,0.0019324947877400387,0.0002876815081608888,0.00944349754978814
2020-05-19,TOTAL,0.9855870238777392,0.0020721184272513176,0.001966850899732334,0.0002927868854212111,0.010081427373416735
2020-05-20,TOTAL,0.9848630105637256,0.002107246761841629,0.002001401598316746,0.00029792311602038044,0.010730625423656461
2020-05-21,TOTAL,0.9841268943756303,0.0021428217357897686,0.0020362212341600706,0.00030310083241574364,0.011391169285564978
2020-05-22,TOTAL,0.9833785891232586,0.0021787812480587826,0.002071348686959618,0.00030832545340191175,0.012063162951881874
2020-05-23,TOTAL,0.9826180303256408,0.002215100145353729,0.0021067957357508715,0.00031359852546548184,0.012746682731350031
2020-05-24,TOTAL,0.9818450990361781,0.002251747568158626,0.00214257002445019,0.000318920905493449,0.013441869929280566
2020-05-25,TOTAL,0.9810597213249745,0.0022887098994610676,0.0021786703490615593,0.0003242922923150699,0.014148813597748663
2020-05-26,TOTAL,0.9802618115140058,0.0023259725273282626,0.0022150931779178684,0.0003297120380834956,0.014867618206225432
2020-05-27,TOTAL,0.9794512962958327,0.002363524203672082,0.002251832413747029,0.0003351791605683359,0.015598375389740689
2020-05-28,TOTAL,0.9786280741209528,0.002401348780452376,0.002288881099766333,0.000340692506064857,0.016341210956324525
2020-05-29,TOTAL,0.9777920720777299,0.0024394341747252107,0.002326230055636732,0.00034625066226113855,0.017096220493207838
2020-05-30,TOTAL,0.9769432211138989,0.0024777688567062645,0.0023638697423390784,0.00035185217377364293,0.017863495576842983
2020-05-31,TOTAL,0.9760814510632846,0.0025163433888686208,0.0024017870071091816,0.00035749505482791444,0.018643130949470517
2020-06-01,TOTAL,0.9752066973773028,0.002555151532932786,0.0024399642231452707,0.0003631766798629671,0.019435217650317017
2020-06-02,TOTAL,0.9743188985367937,0.002594177260538933,0.0024783923930586406,0.0003688956911122802,0.020239843582057382
2020-06-03,TOTAL,0.9734180114651604,0.0026333913342489,0.0025170707941771747,0.00037465195670553265,0.021057081913268896
2020-06-04,TOTAL,0.9725039836826971,0.002672787069873895,0.002555978679056826,0.0003804423740183868,0.021887015657914587
2020-06-05,TOTAL,0.971576773655965,0.0027123475968299005,0.0025951028823054654,0.00038626497637011154,0.022729718352090346
2020-06-06,TOTAL,0.9706363475302617,0.002752058016514015,0.002634429418286003,0.0003921176760083547,0.02358525482249059
2020-06-07,TOTAL,0.9696826781295746,0.0027919027580408733,0.0026739444653069953,0.00039799841121707433,0.024453683699421157
2020-06-08,TOTAL,0.9687157430427787,0.0028318645025869962,0.002713632629934735,0.00040390488712290667,0.0253350624011373
2020-06-09,TOTAL,0.9677355151107925,0.0028719225048519283,0.0027534755575260666,0.0004098343672045449,0.026229459923185667
2020-06-10,TOTAL,0.966741990586172,0.00291205887454232,0.002793457400371507,0.0004157844910176552,0.027136916111457167
2020-06-11,TOTAL,0.9657351624757886,0.002952254959217471,0.0028335615610433572,0.000421752786017542,0.028057475681493676
2020-06-12,TOTAL,0.9647150380201962,0.0029924907937766455,0.00287376968274126,0.0004277365188065864,0.02899117244803999
2020-06-13,TOTAL,0.9636816259234012,0.003032746286099479,0.002914063337667065,0.0004337329452205741,0.0299380389711724
2020-06-14,TOTAL,0.9626349410411281,0.003073000860834414,0.002954423627097954,0.00043973925086458494,0.03089810268363558
2020-06-15,TOTAL,0.9615750116569465,0.0031132329065184147,0.0029948305734017965,0.0004457524607472448,0.03187137986594676
2020-06-16,TOTAL,0.9605018691742946,0.0031534205643945663,0.003035264175487827,0.0004517695968252764,0.032857883952558536
2020-06-17,TOTAL,0.9594155550906326,0.003193541195746626,0.0030757036589874175,0.00045778756602553284,0.03385761995216853
2020-06-18,TOTAL,0.9583161195084514,0.003233571497895214,0.0031161275724776436,0.00046380317452209403,0.034870585710214334
2020-06-19,TOTAL,0.9572036195863849,0.003273487781076209,0.0031565142270558785,0.00046981319357538133,0.03589677267546835
2020-06-20,TOTAL,0.9560781201066973,0.003313265900997516,0.0031968416091748345,0.0004758143465072709,0.03693616550018367
2020-06-21,TOTAL,0.9549396969396503,0.0033528808471150447,0.0032370868485223875,0.00048180322918743096,0.037988739599085455
2020-06-22,TOTAL,0.9537884341340012,0.003392307236305838,0.0032772266277901847,0.00048777637096797236,0.03905446309449552
2020-06-23,TOTAL,0.9526244217852041,0.0034315198137237135,0.0033172374479839596,0.0004937302738324466,0.04013329814281637
2020-06-24,TOTAL,0.9514477598490494,0.003470492556803698,0.0033570951538020133,0.0004996613423610388,0.04122519856154453
2020-06-25,TOTAL,0.9502585566930136,0.003509199627872248,0.0033967745774469258,0.0005055658298079741,0.04233011073541981
2020-06-26,TOTAL,0.9490569279067023,0.0035476206534093445,0.003436245576236423,0.0005114392427266141,0.043447974084486043
2020-06-27,TOTAL,0.9478430036129365,0.003585722729982431,0.0034754877738635876,0.0005172785547007617,0.0445787147920773
2020-06-28,TOTAL,0.9466169198306295,0.0036234791671255397,0.0035144749675704193,0.0005230798651704376,0.04572225363306468
2020-06-29,TOTAL,0.9453788214157464,0.0036608642681499716,0.0035531795752498123,0.000528839067200144,0.04687850313721433
2020-06-30,TOTAL,0.9441288636481308,0.003697849146590944,0.003591576228475789,0.0005345523863104893,0.048047366054052756
2020-07-01,TOTAL,0.9428672098916914,0.003734407003349754,0.003629637390597595,0.0005402157231728525,0.049228737454749226
2020-07-02,TOTAL,0.9415940331443299,0.0037705102365089165,0.003667335835112178,0.000545825025341259,0.05042250322226863
2020-07-03,TOTAL,0.9403095270392058,0.0038061291230863134,0.0037046428716440527,0.0005513760229672264,0.051628532406657345
2020-07-04,TOTAL,0.9390138583165266,0.0038412395135271793,0.0037415344837246215,0.0005568651415300253,0.05284671000825231
2020-07-05,TOTAL,0.9377072707101695,0.00387580771456477,0.003777977182917098,0.0005622873969281986,0.054076864458981244
2020-07-06,TOTAL,0.9363899038387351,0.003909815646816393,0.003813952920133123,0.0005676401030091714,0.05531889495486698
2020-07-07,TOTAL,0.9350620274243332,0.003943227994321744,0.003849426477911197,0.0005729180185106639,0.05657260754848409
2020-07-08,TOTAL,0.9337238667138136,0.003976017942549526,0.003884370786446367,0.0005781171148883585,0.05783783490586309
2020-07-09,TOTAL,0.9323756501106676,0.004008158773595548,0.003918758803851708,0.0005832333677818222,0.05911440640766426
2020-07-10,TOTAL,0.9310176262921049,0.004039623313590807,0.003952562734143851,0.000588262640728319,0.060402132482993004
2020-07-11,TOTAL,0.9296500471913841,0.004070384496834478,0.003985754869633737,0.0005932008104477287,0.061700820095260865
2020-07-12,TOTAL,0.9282731770630601,0.004100415612893687,0.004018307702606279,0.0005980437835579606,0.06301026330144284
2020-07-13,TOTAL,0.9268872855582588,0.0041296902294766,0.004050193970990905,0.000602787503328953,0.06433025020150555
2020-07-14,TOTAL,0.9254926530556011,0.00415818235713632,0.0040813867568810225,0.000607427964406851,0.06566055732953557
2020-07-15,TOTAL,0.9240895669709803,0.004185866179175776,0.004111859213915647,0.0006119611721549351,0.0670009539273342
2020-07-16,TOTAL,0.9226783252600728,0.004212716316178216,0.004141584773359247,0.0006163831733873983,0.06835119794056317
2020-07-17,TOTAL,0.9212592278720307,0.004238708429820485,0.004170537532610159,0.0006206901141410885,0.06971104351495841
2020-07-18,TOTAL,0.9198325858523412,0.004263818579829883,0.004198691841457128,0.0006248781781512967,0.0710802330117814
2020-07-19,TOTAL,0.9183987208294487,0.004288023260250132,0.004226022325413359,0.0006289435903215616,0.07245849745812703
2020-07-20,TOTAL,0.9169579591987133,0.004311299840613593,0.004252504128877439,0.0006328826526760114,0.0738455616426805
2020-07-21,TOTAL,0.9155106280965631,0.004333626877015488,0.0042781130794671005,0.0006366917686147038,0.07524114764190046
2020-07-22,TOTAL,0.9140570657815711,0.004354983309975722,0.004302825264267019,0.0006403673803686352,0.07664496572737835
2020-07-23,TOTAL,0.9125976174313775,0.004375348805087625,0.004326617227117907,0.0006439059981588738,0.07805671800181897
2020-07-24,TOTAL,0.9111326311176089,0.004394704360421168,0.0043494666129782625,0.0006473042960431398,0.07947610107650944
2020-07-25,TOTAL,0.9096624611598176,0.004413031795118972,0.004371351622452861,0.0006505590307754466,0.08090280385539592
2020-07-26,TOTAL,0.9081874687580564,0.004430313652942277,0.004392250908913371,0.0006536670265025122,0.08233650711714625
2020-07-27,TOTAL,0.9067080207096908,0.004446532302044241,0.004412144837001159,0.0006566253633053946,0.08377688425151926
2020-07-28,TOTAL,0.9052244866912081,0.0044616674037639865,0.0044310186569094,0.0006594318530504648,0.08522360285862894
2020-07-29,TOTAL,0.9037372390594972,0.004475706873683952,0.0044488517668667925,0.0006620834289429621,0.08667632633457002
2020-07-30,TOTAL,0.9022466545353467,0.00448863761469791,0.0044656263045002205,0.0006645774338906642,0.08813471157512544
2020-07-31,TOTAL,0.9007531141470881,0.00450044586957895,0.004481326939462998,0.0006669115895525464,0.08959840891787822
2020-08-01,TOTAL,0.8992570007274568,0.004511120942302366,0.00449593756431589,0.0006690834999646671,0.09106706472952111
2020-08-02,TOTAL,0.8977587001401215,0.00452065228800347,0.004509443964862272,0.0006710910519899754,0.09254032001858367
2020-08-03,TOTAL,0.896258600417378,0.004529030391445633,0.0045218330812368005,0.0006729323044672377,0.09401781126903332
2020-08-04,TOTAL,0.8947570912062528,0.004536247238285944,0.0045330927011937245,0.0006746054421336621,0.09549917087569476
2020-08-05,TOTAL,0.8932545634916544,0.0045422958178113464,0.004543211821804965,0.0006761088299059656,0.0969840275023841
2020-08-06,TOTAL,0.891751409210366,0.004547170362423441,0.004552180646986393,0.000677441012379923,0.09847200623140512
2020-08-07,TOTAL,0.8902480207323962,0.004550866191819214,0.004559990342582544,0.000678600677307796,0.0999627295194551
2020-08-08,TOTAL,0.8887447902178852,0.004553380172188846,0.004566633584315585,0.0006795867372019552,0.10145581675196923
2020-08-09,TOTAL,0.8872421095332019,0.004554710083866431,0.004572103946983182,0.0006803982384093407,0.10295088566109989
2020-08-10,TOTAL,0.885740370849693,0.00455485490627646,0.004576396144807476,0.0006810343968887798,0.10444755116589503
2020-08-11,TOTAL,0.8842399647584731,0.0045538149653011764,0.0045795062038316925,0.0006814946238533014,0.10594542691210157
2020-08-12,TOTAL,0.8827412785772465,0.004551591835094394,0.004581431386678428,0.0006817785145495277,0.10744412714999199
2020-08-13,TOTAL,0.8812447001042065,0.004548188555767395,0.004582170359365997,0.0006818858731345757,0.1089432625710864
2020-08-14,TOTAL,0.8797506149417079,0.0045436093924174055,0.004581723017054081,0.0006818166866913921,0.11044244342569014
2020-08-15,TOTAL,0.8782594027445576,0.004537859374002692,0.0045800901602258606,0.0006815710769427214,0.111941284107832
2020-08-16,TOTAL,0.8767714425683855,0.0045309449533981905,0.00457727395804829,0.0006811493693449505,0.11343939661438397
2020-08-17,TOTAL,0.8752871108107945,0.004522873796375997,0.004573277829308424,0.0006805520753372276,0.11493639295174468
2020-08-18,TOTAL,0.8738067770405652,0.004513654549002646,0.004568106469569795,0.0006797798964122763,0.11643188950801095
2020-08-19,TOTAL,0.8723308083514724,0.004503297065824151,0.004561765802685703,0.0006788337168628649,0.11792550252671571
2020-08-20,TOTAL,0.8708595685766579,0.00449181236962016,0.004554262978754067,0.0006777146034820847,0.11941684893504667
2020-08-21,TOTAL,0.8693934140115119,0.004479212442696356,0.004545606242181025,0.0006764237859294727,0.12090555098124209
2020-08-22,TOTAL,0.8679326964988483,0.004465510376235242,0.004535805040724274,0.0006749626729609877,0.12239123287479212
2020-08-23,TOTAL,0.866477763944717,0.004450720396898531,0.00452487004032289,0.0006733328546319548,0.12387352022699048
2020-08-24,TOTAL,0.8650289564778447,0.00443485780338297,0.004512812734152614,0.0006715360437846962,0.12535204440439585
2020-08-25,TOTAL,0.8635866077199881,0.004417938978321366,0.004499645590869652,0.000669574098244408,0.12682644107613736
2020-08-26,TOTAL,0.8621510466054708,0.004399981405328517,0.004485382266941311,0.0006674490526104728,0.12829634813320978
2020-08-27,TOTAL,0.8607225943988873,0.004381003552108478,0.004470037214990983,0.0006651630596722323,0.1297614092379019
2020-08-28,TOTAL,0.8593015640198401,0.004361024833951941,0.004453625590195305,0.0006627183764134271,0.1312212746431601
2020-08-29,TOTAL,0.8578882629493083,0.004340065770845564,0.004436163653156003,0.0006601174242498667,0.13267559766600118
2020-08-30,TOTAL,0.8564830011238158,0.004318146515344052,0.004417667319439846,0.0006573625733118966,0.13412402993164935
2020-08-31,TOTAL,0.8550860403508536,0.004295291279615586,0.004398158762421294,0.0006544571253882196,0.1355662599452823
2020-09-01,TOTAL,0.8536976916174811,0.004271519674225837,0.004377653687078016,0.0006514034194911366,0.1370019390652849
2020-09-02,TOTAL,0.8523182256007125,0.0042468538791967875,0.004356174543962722,0.000648204800082066,0.13843074863960697
2020-09-03,TOTAL,0.8509479123295294,0.004221308227838382,0.004333750283411968,0.0006448655868633429,0.13985237103591797
2020-09-04,TOTAL,0.849587007877732,0.0041949137566817335,0.004310396253394564,0.0006413880581298965,0.141266501517623
2020-09-05,TOTAL,0.8482357607341791,0.004167700242337624,0.004286130122212961,0.0006377748392881381,0.14267284152554333
2020-09-06,TOTAL,0.846894414390867,0.004139689921218395,0.004260977282682757,0.0006340297136477778,0.14407109615514513
2020-09-07,TOTAL,0.8455632033703945,0.004110906115726655,0.00423496315064871,0.0006301564671724577,0.14546097835961883
2020-09-08,TOTAL,0.8442423515477987,0.004081375871682576,0.0042081107846764654,0.0006261585314287992,0.14684221072797457
2020-09-09,TOTAL,0.8429320746038024,0.004051125432856174,0.0041804447469642346,0.0006220395628577376,0.14821452311708055
2020-09-10,TOTAL,0.8416325778922461,0.004020180942469148,0.004151990529469901,0.000617803356625229,0.14957765474275078
2020-09-11,TOTAL,0.8403440602409152,0.003988569027874482,0.0041227736561569184,0.0006134537122804021,0.15093135082633408
2020-09-12,TOTAL,0.8390667103282956,0.003956316683447492,0.004092819931669172,0.0006089944708706206,0.15227536604927827
2020-09-13,TOTAL,0.8378007086598173,0.003923451215717876,0.004062155375842166,0.000604429505237367,0.15360946270694645
2020-09-14,TOTAL,0.8365462237987108,0.003889999877230693,0.004030806546173361,0.0005997627683122524,0.15493341447313405
2020-09-15,TOTAL,0.8353034188512112,0.003855989916007778,0.003998800199232946,0.0005949982426550221,0.15624700025445412
2020-09-16,TOTAL,0.8340724460362633,0.0038214484979151838,0.003966163453149915,0.0005901399646673755,0.15755000951156534
2020-09-17,TOTAL,0.8328534497952217,0.003786402790363682,0.003932923532364992,0.0005851919864834513,0.1588422393591273
2020-09-18,TOTAL,0.8316465635893567,0.003750880020782061,0.0038991075797560606,0.0005801583478226754,0.16012349792584366
2020-09-19,TOTAL,0.8304519138384465,0.003714907363506286,0.0038647430526994285,0.0005750431352699934,0.16139360007363893
2020-09-20,TOTAL,0.8292696155129244,0.003678511943444854,0.0038298576666784645,0.0005698504737646421,0.16265237186674872
2020-09-21,TOTAL,0.8280997785137385,0.0036417205452346705,0.0037944785320718497,0.0005645843978390243,0.16389964547467703
2020-09-22,TOTAL,0.8269425020825356,0.003604559856610652,0.0037586328725560864,0.0005592489587735542,0.16513526369308526
2020-09-23,TOTAL,0.8257978737230113,0.0035670565153680172,0.003722348163733451,0.0005538482452740024,0.16635908081617434
2020-09-24,TOTAL,0.8246659738539188,0.0035292370212263303,0.0036856514578874956,0.0005483862828327336,0.16757095884769563
2020-09-25,TOTAL,0.8235468790741821,0.0034911277073740813,0.00364856888761397,0.0005428669597699713,0.16877076483462092
2020-09-26,TOTAL,0.8224406544448156,0.0034527548077316504,0.0036111268391388553,0.0005372942020575751,0.16995837716981738
2020-09-27,TOTAL,0.8213473565261229,0.0034141444030891302,0.003573351463913656,0.0005316719005500115,0.17113368316988525
2020-09-28,TOTAL,0.8202670350799296,0.0033753221142241133,0.003535268135353882,0.0005260038300708426,0.17229657830398257
2020-09-29,TOTAL,0.8191997314416445,0.003336313407545814,0.003496901980230843,0.0005202937285577201,0.17344696690558217
2020-09-30,TOTAL,0.818145478537118,0.0032971435919300304,0.003458277873168923,0.0005145452962428132,0.1745847621651012
2020-10-01,TOTAL,0.8171043027823728,0.0032578357278837396,0.003419421892259488,0.000508762414108297,0.17570988464693654
2020-10-02,TOTAL,0.816076226305404,0.0032184080725893975,0.0033803632250605123,0.0005029494299628397,0.17682226043054408
2020-10-03,TOTAL,0.8150612608956839,0.003178883686947741,0.003341126286199014,0.0004971099761961185,0.17792182661853415
2020-10-04,TOTAL,0.8140594107086834,0.0031392868533229664,0.003301733467295472,0.0004912473821606529,0.17900852905209833
2020-10-05,TOTAL,0.8130706740202711,0.0030996390480252894,0.0032622087953113384,0.0004853652230017537,0.18008232037695135
2020-10-06,TOTAL,0.8120950421351965,0.0030599622213354836,0.0032225749647956186,0.0004794668744755631,0.18114316126775767
2020-10-07,TOTAL,0.81113250010961,0.003020277596481195,0.0031828543914402796,0.00047355567100979137,0.18219101969501947
2020-10-08,TOTAL,0.8101830267670707,0.0029806054695819795,0.003143069435809273,0.0004676349392454696,0.18322587085185327
2020-10-09,TOTAL,0.8092465925583744,0.002940966972593211,0.0031032431657118426,0.00046170811080164614,0.18424769665607962
2020-10-10,TOTAL,0.8083231680132783,0.002901379031005372,0.003063394145749364,0.00045577794733339986,0.18525648832619426
2020-10-11,TOTAL,0.8074127090168851,0.0028618627637665935,0.0030235458035219667,0.00044984793391376297,0.18625224194547318
2020-10-12,TOTAL,0.8065151817643352,0.002822430926928737,0.002983712343912245,0.0004439201835563614,0.18723496224482805
2020-10-13,TOTAL,0.8056305294051468,0.002783106232772523,0.0029439190629968375,0.0004379984591794765,0.18820465430346506
2020-10-14,TOTAL,0.8047586961872639,0.0027439049568377815,0.002904184413850057,0.00043208550569877996,0.18916133639991023
2020-10-15,TOTAL,0.8038996256146954,0.0027048428470070308,0.002864526284001923,0.00042618398388444365,0.19010502873397192
2020-10-16,TOTAL,0.8030532516644755,0.002665935536141697,0.002824962315061422,0.00042029651776449216,0.19103576143011766
2020-10-17,TOTAL,0.802219505891946,0.0026271983482040896,0.0027855098318198992,0.00041442568419781803,0.19195356770739289
2020-10-18,TOTAL,0.8013983172415176,0.002588646226655142,0.002746185812552259,0.000408574008455691,0.19285848417438
2020-10-19,TOTAL,0.8005896065775038,0.0025502930331167007,0.002707006171418279,0.0004027438573916262,0.1937505578241303
2020-10-20,TOTAL,0.7997932942551091,0.0025121524005269095,0.002667986714863376,0.00039693758195576953,0.19462983651110552
2020-10-21,TOTAL,0.7990092942230711,0.0024742370589263285,0.0026291423941920003,0.00039115740582829447,0.19549637638154294
2020-10-22,TOTAL,0.7982375164590602,0.002436559116746869,0.002590487578123291,0.0003854054660047512,0.1963502388436255
2020-10-23,TOTAL,0.797477870654728,0.002399130392349369,0.0025520364087565687,0.0003796838658566735,0.19719148614187
2020-10-24,TOTAL,0.7967302604066748,0.002361961824353131,0.002513802197839723,0.000373994585183887,0.19802018844950903
2020-10-25,TOTAL,0.795994587338466,0.0023250640565647194,0.0024757976674466484,0.00036833951592330297,0.19883641888516004
2020-10-26,TOTAL,0.7952707509232478,0.0022884473991636157,0.0024380349550015387,0.0003627204629160678,0.19964025372323158
2020-10-27,TOTAL,0.7945586468445888,0.0022521215499333906,0.0024005255533003454,0.00035713913505743125,0.2004317743806807
2020-10-28,TOTAL,0.7938581688516311,0.002216095860712909,0.002363280286756209,0.00035159714157284594,0.2012110653228876
2020-10-29,TOTAL,0.7931692078169066,0.0021803792177662843,0.002326309352782509,0.0003460959983053656,0.20197821507779987
2020-10-30,TOTAL,0.7924916532874414,0.002144980119343286,0.0022896227160022317,0.00034063718656289016,0.20273331415421078
2020-10-31,TOTAL,0.791825389820705,0.0021099051913547355,0.0022532294610938457,0.0003352220573509094,0.2034764609330561
2020-11-01,TOTAL,0.7911703047545221,0.002075162026702931,0.0022171391965179095,0.00032985203932909917,0.20420774944648856
2020-11-02,TOTAL,0.7905262810547656,0.0020407553258420977,0.0021813616341601616,0.0003245285784329628,0.20492728087035977
2020-11-03,TOTAL,0.7898932007428969,0.0020066905916326324,0.0021459052877462093,0.0003192529411752364,0.20563515790010964
2020-11-04,TOTAL,0.7892709429352676,0.001972975648840582,0.0021107756353807685,0.00031402593919653836,0.20633148730487516
2020-11-05,TOTAL,0.7886593859184996,0.0019396165569602458,0.0020759788362055853,0.0003088484869627709,0.20701637766493242
