day,state,suscetivel,infectado,recuperado
2020-09-18,CE,0.973320443589244,0.0007121707817693261,0.02596738562898675
2020-09-19,CE,0.9731834795665855,0.0007071983358963822,0.026109322097518206
2020-09-20,CE,0.9730474927519932,0.0007022416031617115,0.026250265644845144
2020-09-21,CE,0.9729124796810598,0.0006973008755606594,0.026390219443379607
2020-09-22,CE,0.9727784368385998,0.0006923764385104925,0.026529186722889765
2020-09-23,CE,0.9726453606597663,0.000687468570837084,0.026667170769396713
2020-09-24,CE,0.9725132475313758,0.0006825775448316404,0.026804174923792584
2020-09-25,CE,0.9723820937932299,0.0006777036263103727,0.02694020258045967
2020-09-26,CE,0.9722518957394323,0.0006728470746771104,0.027075257185890666
2020-09-27,CE,0.9721226496195862,0.0006680081429525805,0.027209342237461298
2020-09-28,CE,0.971994351637232,0.0006631870769377699,0.027342461285830278
2020-09-29,CE,0.9718669979541998,0.0006583841162457578,0.027474617929554464
2020-09-30,CE,0.9717405846922482,0.0006535994944824859,0.02760581581326931
2020-10-01,CE,0.9716151079333846,0.0006488334390162083,0.027736058627599272
2020-10-02,CE,0.9714905637210898,0.0006440861710362853,0.027865350107874012
2020-10-03,CE,0.971366948061536,0.0006393579056138368,0.027993694032850156
2020-10-04,CE,0.9712442569247971,0.0006346488517642528,0.02812109422343864
2020-10-05,CE,0.9711224862460508,0.0006299592125115645,0.028247554541437625
2020-10-06,CE,0.9710016319259468,0.0006252891848022627,0.028373078889251033
2020-10-07,CE,0.9708816898304109,0.0006206389593186519,0.028497671210270522
2020-10-08,CE,0.9707626557951171,0.0006160087211548802,0.028621335483728107
2020-10-09,CE,0.9706445256252605,0.0006113986496310222,0.028744075725108526
2020-10-10,CE,0.9705272950965642,0.0006068089183374674,0.028865895985098346
2020-10-11,CE,0.9704109599563826,0.000602239695200383,0.02898680034841704
2020-10-12,CE,0.9702955159247947,0.0005976911425485415,0.02910679293265686
2020-10-13,CE,0.9701809586956871,0.0005931634171815084,0.029225877887131494
2020-10-14,CE,0.9700672839377916,0.0005886566704308792,0.029344059391777564
2020-10-15,CE,0.9699544872943161,0.0005841710478986485,0.02946134165778529
2020-10-16,CE,0.9698425643853503,0.0005797066898437661,0.029577728924805896
2020-10-17,CE,0.9697315108092949,0.0005752637313454156,0.029693225459359728
2020-10-18,CE,0.9696213221433254,0.0005708423022461253,0.029807835554428536
2020-10-19,CE,0.9695119939443801,0.0005664425272200049,0.02992156352839989
2020-10-20,CE,0.9694035217501356,0.0005620645258419308,0.03003441372402254
2020-10-21,CE,0.9692959010799697,0.0005577084126576837,0.030146390507372712
2020-10-22,CE,0.9691891274359136,0.0005533742972550367,0.030257498266831405
2020-10-23,CE,0.9690831963034446,0.0005490622842576855,0.030367741412297762
2020-10-24,CE,0.9689781031518698,0.000544772473109446,0.0304771243750207
2020-10-25,CE,0.9688738434363314,0.0005405049587264752,0.030585651604942154
2020-10-26,CE,0.9687704125981801,0.0005362598312908478,0.030693327570529047
2020-10-27,CE,0.9686678060658833,0.0005320371763343815,0.03080015675778236
2020-10-28,CE,0.9685660192558896,0.0005278370748075477,0.030906143669302853
2020-10-29,CE,0.9684650475734826,0.0005236596031491795,0.031011292823368192
2020-10-30,CE,0.9683648864136215,0.0005195048333569338,0.031115608753021606
2020-10-31,CE,0.9682655311617638,0.0005153728330547238,0.03121909600518146
2020-11-01,CE,0.9681669771942787,0.0005112636652916127,0.0313217591404297
2020-11-02,CE,0.9680692198796049,0.0005071773888544204,0.031423602731540726
2020-11-03,CE,0.9679722545792149,0.000503114058457849,0.03152463136232728
2020-11-04,CE,0.9678760766481987,0.0004990737246863322,0.03162484962711501
2020-11-05,CE,0.9677806814360191,0.0004950564340613988,0.03172426212991952
2020-11-06,CE,0.967686064287254,0.0004910622291089852,0.03182287348363706
2020-11-07,CE,0.9675922205423244,0.00048709114842663816,0.03192068830924899
2020-11-08,CE,0.9674991455382093,0.00048314322675054917,0.03201771123504021
2020-11-09,CE,0.9674068346091459,0.0004792184950223592,0.03211394689583177
2020-11-10,CE,0.9673152830873166,0.00047531698045567605,0.03220939993222773
2020-11-11,CE,0.9672244863035513,0.00047143870655330276,0.03230407498989534
2020-11-12,CE,0.9671344395881164,0.00046758369296076254,0.03239797671892272
2020-11-13,CE,0.9670451382711301,0.00046375195590333586,0.0324911097729664
2020-11-14,CE,0.9669565776832648,0.0004599435081324891,0.032583478808602635
2020-11-15,CE,0.9668687531563838,0.0004561583589542505,0.03267508848466193
2020-11-16,CE,0.9667816600241455,0.0004523965142871387,0.032765943461567304
2020-11-17,CE,0.9666952936225928,0.0004486579767189685,0.03285604840068816
2020-11-18,CE,0.9666096492907276,0.0004449427455624634,0.032945407963709844
2020-11-19,CE,0.9665247223710711,0.00044125081690959993,0.03303402681201924
2020-11-20,CE,0.9664405082102089,0.0004375821836846105,0.033121909606106406
2020-11-21,CE,0.9663570021593219,0.0004339368356955725,0.03320906100498255
2020-11-22,CE,0.9662741995759229,0.0004303147600202181,0.03329548566405687
2020-11-23,CE,0.9661920958242043,0.00042671594101226305,0.03338118823478346
2020-11-24,CE,0.9661106862735936,0.0004231403598183228,0.03346617336658797
2020-11-25,CE,0.966029966300395,0.00041958799474469435,0.033550445704860384
2020-11-26,CE,0.9659499312882878,0.00041605882131328677,0.03363400989039888
2020-11-27,CE,0.9658705766288126,0.0004125528123155059,0.03371687055887187
2020-11-28,CE,0.9657918977218416,0.00040906993786511453,0.033799032340293265
2020-11-29,CE,0.9657138899760388,0.00040561016545002417,0.033880499858511166
2020-11-30,CE,0.9656365488093073,0.0004021734599829747,0.033961277730709775
2020-12-01,CE,0.9655598696492241,0.0003987597838510585,0.03404137056692475
2020-12-02,CE,0.9654838479335346,0.00039536909699529956,0.03412078296947013
