reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,city,ibgeID
0.88,0.41000000000000003,1.31,2020-08-15,Campina Grande/PB,2504009
0.8300000000000001,0.36,1.27,2020-08-16,Campina Grande/PB,2504009
0.87,0.4,1.32,2020-08-17,Campina Grande/PB,2504009
0.9,0.41000000000000003,1.34,2020-08-18,Campina Grande/PB,2504009
0.91,0.41000000000000003,1.35,2020-08-19,Campina Grande/PB,2504009
0.88,0.39,1.33,2020-08-20,Campina Grande/PB,2504009
0.8,0.31,1.26,2020-08-21,Campina Grande/PB,2504009
0.67,0.14,1.11,2020-08-22,Campina Grande/PB,2504009
0.5700000000000001,0.06,1.02,2020-08-23,Campina Grande/PB,2504009
0.49,0.0,0.93,2020-08-24,Campina Grande/PB,2504009
0.46,0.0,0.92,2020-08-25,Campina Grande/PB,2504009
0.39,0.0,0.9,2020-08-26,Campina Grande/PB,2504009
3.0,0.65,7.86,2020-05-04,Campinas/SP,3509502
2.15,0.88,3.49,2020-05-05,Campinas/SP,3509502
1.86,0.88,2.87,2020-05-06,Campinas/SP,3509502
1.49,0.67,2.33,2020-05-07,Campinas/SP,3509502
1.24,0.49,1.98,2020-05-08,Campinas/SP,3509502
1.09,0.38,1.79,2020-05-09,Campinas/SP,3509502
1.08,0.37,1.75,2020-05-10,Campinas/SP,3509502
1.24,0.54,1.9000000000000001,2020-05-11,Campinas/SP,3509502
1.43,0.76,2.07,2020-05-12,Campinas/SP,3509502
1.56,0.91,2.15,2020-05-13,Campinas/SP,3509502
1.6300000000000001,1.03,2.19,2020-05-14,Campinas/SP,3509502
1.55,0.96,2.06,2020-05-15,Campinas/SP,3509502
1.45,0.89,1.94,2020-05-16,Campinas/SP,3509502
1.3,0.77,1.79,2020-05-17,Campinas/SP,3509502
1.22,0.68,1.69,2020-05-18,Campinas/SP,3509502
1.17,0.64,1.6400000000000001,2020-05-19,Campinas/SP,3509502
1.1500000000000001,0.61,1.61,2020-05-20,Campinas/SP,3509502
1.1400000000000001,0.63,1.62,2020-05-21,Campinas/SP,3509502
1.11,0.59,1.58,2020-05-22,Campinas/SP,3509502
1.03,0.51,1.5,2020-05-23,Campinas/SP,3509502
0.97,0.44,1.44,2020-05-24,Campinas/SP,3509502
0.9500000000000001,0.42,1.43,2020-05-25,Campinas/SP,3509502
1.01,0.47000000000000003,1.49,2020-05-26,Campinas/SP,3509502
1.1400000000000001,0.59,1.61,2020-05-27,Campinas/SP,3509502
1.22,0.6900000000000001,1.69,2020-05-28,Campinas/SP,3509502
1.26,0.74,1.72,2020-05-29,Campinas/SP,3509502
1.26,0.75,1.71,2020-05-30,Campinas/SP,3509502
1.3,0.79,1.73,2020-05-31,Campinas/SP,3509502
1.36,0.89,1.8,2020-06-01,Campinas/SP,3509502
1.46,1.01,1.8900000000000001,2020-06-02,Campinas/SP,3509502
1.56,1.1,1.95,2020-06-03,Campinas/SP,3509502
1.57,1.1400000000000001,1.95,2020-06-04,Campinas/SP,3509502
1.43,1.02,1.8,2020-06-05,Campinas/SP,3509502
1.28,0.87,1.6400000000000001,2020-06-06,Campinas/SP,3509502
1.17,0.75,1.52,2020-06-07,Campinas/SP,3509502
1.1300000000000001,0.72,1.49,2020-06-08,Campinas/SP,3509502
1.18,0.76,1.53,2020-06-09,Campinas/SP,3509502
1.25,0.84,1.6,2020-06-10,Campinas/SP,3509502
1.3,0.91,1.6500000000000001,2020-06-11,Campinas/SP,3509502
1.23,0.84,1.57,2020-06-12,Campinas/SP,3509502
1.2,0.8200000000000001,1.54,2020-06-13,Campinas/SP,3509502
1.08,0.7000000000000001,1.42,2020-06-14,Campinas/SP,3509502
0.99,0.62,1.34,2020-06-15,Campinas/SP,3509502
1.2,0.8300000000000001,1.55,2020-06-16,Campinas/SP,3509502
1.35,0.96,1.67,2020-06-17,Campinas/SP,3509502
1.46,1.1,1.78,2020-06-18,Campinas/SP,3509502
1.46,1.1,1.76,2020-06-19,Campinas/SP,3509502
1.27,0.93,1.57,2020-06-20,Campinas/SP,3509502
1.2,0.85,1.49,2020-06-21,Campinas/SP,3509502
1.1400000000000001,0.81,1.44,2020-06-22,Campinas/SP,3509502
1.07,0.75,1.3800000000000001,2020-06-23,Campinas/SP,3509502
1.22,0.89,1.52,2020-06-24,Campinas/SP,3509502
1.28,0.9400000000000001,1.56,2020-06-25,Campinas/SP,3509502
1.18,0.85,1.46,2020-06-26,Campinas/SP,3509502
1.06,0.73,1.34,2020-06-27,Campinas/SP,3509502
0.97,0.65,1.26,2020-06-28,Campinas/SP,3509502
0.97,0.64,1.26,2020-06-29,Campinas/SP,3509502
1.0,0.67,1.29,2020-06-30,Campinas/SP,3509502
0.98,0.65,1.27,2020-07-01,Campinas/SP,3509502
0.9500000000000001,0.63,1.25,2020-07-02,Campinas/SP,3509502
0.89,0.54,1.17,2020-07-03,Campinas/SP,3509502
0.86,0.54,1.17,2020-07-04,Campinas/SP,3509502
0.93,0.59,1.23,2020-07-05,Campinas/SP,3509502
1.07,0.73,1.37,2020-07-06,Campinas/SP,3509502
1.2,0.86,1.49,2020-07-07,Campinas/SP,3509502
1.24,0.92,1.53,2020-07-08,Campinas/SP,3509502
1.09,0.78,1.3800000000000001,2020-07-09,Campinas/SP,3509502
0.93,0.6,1.21,2020-07-10,Campinas/SP,3509502
0.77,0.44,1.06,2020-07-11,Campinas/SP,3509502
0.72,0.37,1.01,2020-07-12,Campinas/SP,3509502
0.79,0.44,1.09,2020-07-13,Campinas/SP,3509502
0.89,0.53,1.19,2020-07-14,Campinas/SP,3509502
0.93,0.5700000000000001,1.23,2020-07-15,Campinas/SP,3509502
0.88,0.52,1.18,2020-07-16,Campinas/SP,3509502
0.8,0.46,1.12,2020-07-17,Campinas/SP,3509502
0.68,0.31,0.99,2020-07-18,Campinas/SP,3509502
0.87,0.5,1.19,2020-07-19,Campinas/SP,3509502
1.2,0.84,1.52,2020-07-20,Campinas/SP,3509502
1.62,1.27,1.92,2020-07-21,Campinas/SP,3509502
1.82,1.5,2.1,2020-07-22,Campinas/SP,3509502
1.69,1.3900000000000001,1.95,2020-07-23,Campinas/SP,3509502
1.3800000000000001,1.1,1.6400000000000001,2020-07-24,Campinas/SP,3509502
1.11,0.8300000000000001,1.37,2020-07-25,Campinas/SP,3509502
0.87,0.56,1.12,2020-07-26,Campinas/SP,3509502
0.84,0.54,1.11,2020-07-27,Campinas/SP,3509502
0.92,0.61,1.19,2020-07-28,Campinas/SP,3509502
1.01,0.7000000000000001,1.28,2020-07-29,Campinas/SP,3509502
1.08,0.76,1.34,2020-07-30,Campinas/SP,3509502
0.98,0.6900000000000001,1.26,2020-07-31,Campinas/SP,3509502
0.88,0.5700000000000001,1.1500000000000001,2020-08-01,Campinas/SP,3509502
0.84,0.52,1.11,2020-08-02,Campinas/SP,3509502
0.91,0.6,1.19,2020-08-03,Campinas/SP,3509502
0.98,0.67,1.26,2020-08-04,Campinas/SP,3509502
1.09,0.77,1.36,2020-08-05,Campinas/SP,3509502
1.06,0.75,1.33,2020-08-06,Campinas/SP,3509502
0.96,0.66,1.24,2020-08-07,Campinas/SP,3509502
0.87,0.56,1.1500000000000001,2020-08-08,Campinas/SP,3509502
0.91,0.58,1.18,2020-08-09,Campinas/SP,3509502
1.09,0.79,1.3800000000000001,2020-08-10,Campinas/SP,3509502
1.29,0.98,1.56,2020-08-11,Campinas/SP,3509502
1.3900000000000001,1.09,1.6500000000000001,2020-08-12,Campinas/SP,3509502
1.29,1.02,1.56,2020-08-13,Campinas/SP,3509502
1.06,0.77,1.31,2020-08-14,Campinas/SP,3509502
0.75,0.46,1.01,2020-08-15,Campinas/SP,3509502
0.51,0.2,0.78,2020-08-16,Campinas/SP,3509502
0.46,0.12,0.73,2020-08-17,Campinas/SP,3509502
0.53,0.2,0.8300000000000001,2020-08-18,Campinas/SP,3509502
0.71,0.35000000000000003,1.0,2020-08-19,Campinas/SP,3509502
0.89,0.54,1.19,2020-08-20,Campinas/SP,3509502
0.88,0.55,1.19,2020-08-21,Campinas/SP,3509502
0.92,0.58,1.22,2020-08-22,Campinas/SP,3509502
0.92,0.58,1.22,2020-08-23,Campinas/SP,3509502
0.91,0.5700000000000001,1.21,2020-08-24,Campinas/SP,3509502
1.01,0.68,1.32,2020-08-25,Campinas/SP,3509502
1.02,0.67,1.31,2020-08-26,Campinas/SP,3509502
3.0,0.65,7.86,2020-07-22,Campo Bom/RS,4303905
1.8800000000000001,0.68,3.21,2020-07-23,Campo Bom/RS,4303905
1.4000000000000001,0.49,2.4,2020-07-24,Campo Bom/RS,4303905
1.49,0.6,2.36,2020-07-25,Campo Bom/RS,4303905
1.59,0.75,2.37,2020-07-26,Campo Bom/RS,4303905
1.75,1.0,2.47,2020-07-27,Campo Bom/RS,4303905
1.75,1.06,2.39,2020-07-28,Campo Bom/RS,4303905
1.76,1.11,2.33,2020-07-29,Campo Bom/RS,4303905
1.59,1.01,2.14,2020-07-30,Campo Bom/RS,4303905
1.42,0.85,1.93,2020-07-31,Campo Bom/RS,4303905
1.2,0.63,1.69,2020-08-01,Campo Bom/RS,4303905
1.1300000000000001,0.58,1.6300000000000001,2020-08-02,Campo Bom/RS,4303905
1.1,0.54,1.59,2020-08-03,Campo Bom/RS,4303905
1.1,0.54,1.59,2020-08-04,Campo Bom/RS,4303905
1.09,0.53,1.58,2020-08-05,Campo Bom/RS,4303905
1.12,0.59,1.6300000000000001,2020-08-06,Campo Bom/RS,4303905
1.06,0.52,1.56,2020-08-07,Campo Bom/RS,4303905
0.98,0.45,1.49,2020-08-08,Campo Bom/RS,4303905
0.89,0.32,1.3800000000000001,2020-08-09,Campo Bom/RS,4303905
0.85,0.31,1.3800000000000001,2020-08-10,Campo Bom/RS,4303905
0.88,0.32,1.41,2020-08-11,Campo Bom/RS,4303905
0.86,0.27,1.3800000000000001,2020-08-12,Campo Bom/RS,4303905
0.89,0.31,1.43,2020-08-13,Campo Bom/RS,4303905
0.85,0.27,1.4000000000000001,2020-08-14,Campo Bom/RS,4303905
0.78,0.19,1.33,2020-08-15,Campo Bom/RS,4303905
0.76,0.14,1.3,2020-08-16,Campo Bom/RS,4303905
0.72,0.08,1.25,2020-08-17,Campo Bom/RS,4303905
0.7000000000000001,0.05,1.23,2020-08-18,Campo Bom/RS,4303905
0.75,0.1,1.32,2020-08-19,Campo Bom/RS,4303905
0.81,0.12,1.3800000000000001,2020-08-20,Campo Bom/RS,4303905
0.8200000000000001,0.13,1.4000000000000001,2020-08-21,Campo Bom/RS,4303905
0.86,0.18,1.46,2020-08-22,Campo Bom/RS,4303905
0.87,0.17,1.46,2020-08-23,Campo Bom/RS,4303905
0.88,0.2,1.49,2020-08-24,Campo Bom/RS,4303905
0.87,0.2,1.49,2020-08-25,Campo Bom/RS,4303905
0.79,0.1,1.3800000000000001,2020-08-26,Campo Bom/RS,4303905
3.0,0.65,7.86,2020-07-22,Campo Formoso/BA,2906006
2.2,0.88,3.5700000000000003,2020-07-23,Campo Formoso/BA,2906006
1.78,0.75,2.7800000000000002,2020-07-24,Campo Formoso/BA,2906006
1.49,0.63,2.34,2020-07-25,Campo Formoso/BA,2906006
1.22,0.43,1.97,2020-07-26,Campo Formoso/BA,2906006
1.05,0.3,1.75,2020-07-27,Campo Formoso/BA,2906006
0.99,0.29,1.7,2020-07-28,Campo Formoso/BA,2906006
0.99,0.3,1.7,2020-07-29,Campo Formoso/BA,2906006
0.97,0.26,1.6500000000000001,2020-07-30,Campo Formoso/BA,2906006
0.97,0.25,1.6400000000000001,2020-07-31,Campo Formoso/BA,2906006
0.9500000000000001,0.21,1.6,2020-08-01,Campo Formoso/BA,2906006
0.93,0.22,1.6,2020-08-02,Campo Formoso/BA,2906006
0.91,0.16,1.55,2020-08-03,Campo Formoso/BA,2906006
0.9400000000000001,0.19,1.59,2020-08-04,Campo Formoso/BA,2906006
0.97,0.24,1.6400000000000001,2020-08-05,Campo Formoso/BA,2906006
1.0,0.27,1.67,2020-08-06,Campo Formoso/BA,2906006
1.0,0.25,1.6500000000000001,2020-08-07,Campo Formoso/BA,2906006
0.97,0.25,1.6400000000000001,2020-08-08,Campo Formoso/BA,2906006
0.97,0.25,1.6400000000000001,2020-08-09,Campo Formoso/BA,2906006
0.93,0.18,1.57,2020-08-10,Campo Formoso/BA,2906006
0.93,0.17,1.57,2020-08-11,Campo Formoso/BA,2906006
0.96,0.2,1.61,2020-08-12,Campo Formoso/BA,2906006
0.9400000000000001,0.21,1.61,2020-08-13,Campo Formoso/BA,2906006
0.91,0.15,1.56,2020-08-14,Campo Formoso/BA,2906006
0.89,0.13,1.54,2020-08-15,Campo Formoso/BA,2906006
0.85,0.08,1.48,2020-08-16,Campo Formoso/BA,2906006
0.8200000000000001,0.06,1.46,2020-08-17,Campo Formoso/BA,2906006
0.8,0.04,1.44,2020-08-18,Campo Formoso/BA,2906006
0.78,0.01,1.41,2020-08-19,Campo Formoso/BA,2906006
0.79,0.0,1.42,2020-08-20,Campo Formoso/BA,2906006
0.79,0.02,1.45,2020-08-21,Campo Formoso/BA,2906006
0.8300000000000001,0.03,1.5,2020-08-22,Campo Formoso/BA,2906006
0.87,0.07,1.57,2020-08-23,Campo Formoso/BA,2906006
0.88,0.06,1.57,2020-08-24,Campo Formoso/BA,2906006
0.92,0.07,1.61,2020-08-25,Campo Formoso/BA,2906006
0.92,0.08,1.62,2020-08-26,Campo Formoso/BA,2906006
3.0,0.65,7.86,2020-06-08,Campo Grande/MS,5002704
2.45,1.16,3.68,2020-06-09,Campo Grande/MS,5002704
2.16,1.21,3.0500000000000003,2020-06-10,Campo Grande/MS,5002704
1.82,1.04,2.5500000000000003,2020-06-11,Campo Grande/MS,5002704
1.56,0.87,2.2,2020-06-12,Campo Grande/MS,5002704
1.44,0.8,2.0300000000000002,2020-06-13,Campo Grande/MS,5002704
1.29,0.66,1.83,2020-06-14,Campo Grande/MS,5002704
1.32,0.72,1.85,2020-06-15,Campo Grande/MS,5002704
1.3800000000000001,0.79,1.8800000000000001,2020-06-16,Campo Grande/MS,5002704
1.4000000000000001,0.8300000000000001,1.8800000000000001,2020-06-17,Campo Grande/MS,5002704
1.4000000000000001,0.87,1.8800000000000001,2020-06-18,Campo Grande/MS,5002704
1.42,0.92,1.8900000000000001,2020-06-19,Campo Grande/MS,5002704
1.42,0.93,1.87,2020-06-20,Campo Grande/MS,5002704
1.44,0.97,1.8800000000000001,2020-06-21,Campo Grande/MS,5002704
1.43,0.9500000000000001,1.84,2020-06-22,Campo Grande/MS,5002704
1.47,1.01,1.87,2020-06-23,Campo Grande/MS,5002704
1.4000000000000001,0.9500000000000001,1.79,2020-06-24,Campo Grande/MS,5002704
1.34,0.9,1.72,2020-06-25,Campo Grande/MS,5002704
1.24,0.81,1.62,2020-06-26,Campo Grande/MS,5002704
1.28,0.85,1.6500000000000001,2020-06-27,Campo Grande/MS,5002704
1.31,0.89,1.68,2020-06-28,Campo Grande/MS,5002704
1.36,0.9500000000000001,1.72,2020-06-29,Campo Grande/MS,5002704
1.27,0.85,1.61,2020-06-30,Campo Grande/MS,5002704
1.28,0.87,1.62,2020-07-01,Campo Grande/MS,5002704
1.1300000000000001,0.74,1.48,2020-07-02,Campo Grande/MS,5002704
1.1,0.71,1.45,2020-07-03,Campo Grande/MS,5002704
1.11,0.72,1.46,2020-07-04,Campo Grande/MS,5002704
1.21,0.84,1.57,2020-07-05,Campo Grande/MS,5002704
1.27,0.89,1.61,2020-07-06,Campo Grande/MS,5002704
1.35,0.99,1.69,2020-07-07,Campo Grande/MS,5002704
1.26,0.88,1.57,2020-07-08,Campo Grande/MS,5002704
1.22,0.86,1.54,2020-07-09,Campo Grande/MS,5002704
1.11,0.74,1.42,2020-07-10,Campo Grande/MS,5002704
1.07,0.7000000000000001,1.3800000000000001,2020-07-11,Campo Grande/MS,5002704
1.09,0.73,1.41,2020-07-12,Campo Grande/MS,5002704
1.16,0.81,1.48,2020-07-13,Campo Grande/MS,5002704
1.16,0.79,1.46,2020-07-14,Campo Grande/MS,5002704
1.1400000000000001,0.78,1.44,2020-07-15,Campo Grande/MS,5002704
1.01,0.65,1.31,2020-07-16,Campo Grande/MS,5002704
0.9,0.56,1.22,2020-07-17,Campo Grande/MS,5002704
1.11,0.75,1.42,2020-07-18,Campo Grande/MS,5002704
1.35,1.01,1.6600000000000001,2020-07-19,Campo Grande/MS,5002704
1.55,1.23,1.85,2020-07-20,Campo Grande/MS,5002704
1.55,1.24,1.83,2020-07-21,Campo Grande/MS,5002704
1.33,1.01,1.59,2020-07-22,Campo Grande/MS,5002704
1.05,0.73,1.31,2020-07-23,Campo Grande/MS,5002704
0.8200000000000001,0.51,1.1,2020-07-24,Campo Grande/MS,5002704
0.67,0.34,0.9500000000000001,2020-07-25,Campo Grande/MS,5002704
0.81,0.47000000000000003,1.1,2020-07-26,Campo Grande/MS,5002704
0.88,0.56,1.19,2020-07-27,Campo Grande/MS,5002704
1.04,0.71,1.34,2020-07-28,Campo Grande/MS,5002704
1.02,0.67,1.3,2020-07-29,Campo Grande/MS,5002704
1.03,0.7000000000000001,1.32,2020-07-30,Campo Grande/MS,5002704
1.07,0.74,1.36,2020-07-31,Campo Grande/MS,5002704
1.08,0.77,1.3800000000000001,2020-08-01,Campo Grande/MS,5002704
1.1300000000000001,0.8,1.41,2020-08-02,Campo Grande/MS,5002704
1.2,0.88,1.48,2020-08-03,Campo Grande/MS,5002704
1.09,0.78,1.37,2020-08-04,Campo Grande/MS,5002704
1.1400000000000001,0.8200000000000001,1.41,2020-08-05,Campo Grande/MS,5002704
1.07,0.75,1.34,2020-08-06,Campo Grande/MS,5002704
1.01,0.6900000000000001,1.28,2020-08-07,Campo Grande/MS,5002704
1.04,0.72,1.31,2020-08-08,Campo Grande/MS,5002704
1.11,0.79,1.3800000000000001,2020-08-09,Campo Grande/MS,5002704
1.17,0.86,1.44,2020-08-10,Campo Grande/MS,5002704
1.26,0.9500000000000001,1.52,2020-08-11,Campo Grande/MS,5002704
1.18,0.87,1.43,2020-08-12,Campo Grande/MS,5002704
1.08,0.77,1.33,2020-08-13,Campo Grande/MS,5002704
0.97,0.67,1.23,2020-08-14,Campo Grande/MS,5002704
0.93,0.64,1.2,2020-08-15,Campo Grande/MS,5002704
0.9500000000000001,0.65,1.22,2020-08-16,Campo Grande/MS,5002704
1.03,0.72,1.29,2020-08-17,Campo Grande/MS,5002704
1.06,0.75,1.32,2020-08-18,Campo Grande/MS,5002704
1.02,0.73,1.29,2020-08-19,Campo Grande/MS,5002704
0.9,0.58,1.1500000000000001,2020-08-20,Campo Grande/MS,5002704
0.9,0.6,1.17,2020-08-21,Campo Grande/MS,5002704
0.84,0.53,1.11,2020-08-22,Campo Grande/MS,5002704
0.76,0.44,1.03,2020-08-23,Campo Grande/MS,5002704
0.67,0.36,0.96,2020-08-24,Campo Grande/MS,5002704
0.47000000000000003,0.14,0.76,2020-08-25,Campo Grande/MS,5002704
0.3,0.0,0.58,2020-08-26,Campo Grande/MS,5002704
3.0,0.65,7.86,2020-06-29,Campo Largo/PR,4104204
2.1,0.8200000000000001,3.47,2020-06-30,Campo Largo/PR,4104204
1.97,0.9500000000000001,3.02,2020-07-01,Campo Largo/PR,4104204
1.96,1.04,2.79,2020-07-02,Campo Largo/PR,4104204
1.76,0.9500000000000001,2.47,2020-07-03,Campo Largo/PR,4104204
1.59,0.87,2.24,2020-07-04,Campo Largo/PR,4104204
1.41,0.74,2.02,2020-07-05,Campo Largo/PR,4104204
1.22,0.5700000000000001,1.8,2020-07-06,Campo Largo/PR,4104204
1.19,0.5700000000000001,1.77,2020-07-07,Campo Largo/PR,4104204
1.1500000000000001,0.54,1.72,2020-07-08,Campo Largo/PR,4104204
1.1500000000000001,0.54,1.71,2020-07-09,Campo Largo/PR,4104204
1.22,0.63,1.78,2020-07-10,Campo Largo/PR,4104204
1.26,0.67,1.8,2020-07-11,Campo Largo/PR,4104204
1.27,0.68,1.79,2020-07-12,Campo Largo/PR,4104204
1.27,0.6900000000000001,1.78,2020-07-13,Campo Largo/PR,4104204
1.22,0.65,1.72,2020-07-14,Campo Largo/PR,4104204
1.16,0.59,1.6500000000000001,2020-07-15,Campo Largo/PR,4104204
1.08,0.53,1.58,2020-07-16,Campo Largo/PR,4104204
1.03,0.49,1.54,2020-07-17,Campo Largo/PR,4104204
1.0,0.44,1.5,2020-07-18,Campo Largo/PR,4104204
0.98,0.41000000000000003,1.48,2020-07-19,Campo Largo/PR,4104204
0.9500000000000001,0.38,1.46,2020-07-20,Campo Largo/PR,4104204
0.96,0.38,1.47,2020-07-21,Campo Largo/PR,4104204
0.9500000000000001,0.36,1.46,2020-07-22,Campo Largo/PR,4104204
0.9400000000000001,0.37,1.47,2020-07-23,Campo Largo/PR,4104204
0.89,0.32,1.43,2020-07-24,Campo Largo/PR,4104204
0.87,0.26,1.3900000000000001,2020-07-25,Campo Largo/PR,4104204
0.8300000000000001,0.23,1.37,2020-07-26,Campo Largo/PR,4104204
0.8300000000000001,0.2,1.36,2020-07-27,Campo Largo/PR,4104204
0.81,0.19,1.36,2020-07-28,Campo Largo/PR,4104204
0.84,0.21,1.4000000000000001,2020-07-29,Campo Largo/PR,4104204
0.87,0.25,1.45,2020-07-30,Campo Largo/PR,4104204
0.92,0.28,1.49,2020-07-31,Campo Largo/PR,4104204
0.96,0.33,1.54,2020-08-01,Campo Largo/PR,4104204
1.04,0.43,1.6300000000000001,2020-08-02,Campo Largo/PR,4104204
1.06,0.43,1.62,2020-08-03,Campo Largo/PR,4104204
1.08,0.46,1.6400000000000001,2020-08-04,Campo Largo/PR,4104204
1.07,0.45,1.62,2020-08-05,Campo Largo/PR,4104204
1.06,0.44,1.6,2020-08-06,Campo Largo/PR,4104204
1.04,0.43,1.58,2020-08-07,Campo Largo/PR,4104204
1.04,0.45,1.59,2020-08-08,Campo Largo/PR,4104204
1.01,0.42,1.56,2020-08-09,Campo Largo/PR,4104204
1.03,0.43,1.57,2020-08-10,Campo Largo/PR,4104204
1.01,0.4,1.54,2020-08-11,Campo Largo/PR,4104204
1.02,0.42,1.56,2020-08-12,Campo Largo/PR,4104204
1.04,0.43,1.57,2020-08-13,Campo Largo/PR,4104204
1.05,0.46,1.59,2020-08-14,Campo Largo/PR,4104204
1.06,0.45,1.58,2020-08-15,Campo Largo/PR,4104204
1.07,0.48,1.6,2020-08-16,Campo Largo/PR,4104204
1.06,0.49,1.6,2020-08-17,Campo Largo/PR,4104204
1.04,0.45,1.56,2020-08-18,Campo Largo/PR,4104204
1.0,0.42,1.53,2020-08-19,Campo Largo/PR,4104204
0.9400000000000001,0.33,1.45,2020-08-20,Campo Largo/PR,4104204
0.8300000000000001,0.22,1.35,2020-08-21,Campo Largo/PR,4104204
0.74,0.12,1.26,2020-08-22,Campo Largo/PR,4104204
0.65,0.05,1.17,2020-08-23,Campo Largo/PR,4104204
0.54,0.0,1.06,2020-08-24,Campo Largo/PR,4104204
0.48,0.0,1.04,2020-08-25,Campo Largo/PR,4104204
0.42,0.0,1.03,2020-08-26,Campo Largo/PR,4104204
3.0,0.65,7.86,2020-06-16,Campo Maior/PI,2202208
2.0,0.75,3.36,2020-06-17,Campo Maior/PI,2202208
1.6300000000000001,0.63,2.64,2020-06-18,Campo Maior/PI,2202208
1.3900000000000001,0.53,2.25,2020-06-19,Campo Maior/PI,2202208
1.28,0.48,2.06,2020-06-20,Campo Maior/PI,2202208
1.24,0.46,1.96,2020-06-21,Campo Maior/PI,2202208
1.29,0.55,1.99,2020-06-22,Campo Maior/PI,2202208
1.32,0.61,1.99,2020-06-23,Campo Maior/PI,2202208
1.32,0.62,1.95,2020-06-24,Campo Maior/PI,2202208
1.25,0.58,1.86,2020-06-25,Campo Maior/PI,2202208
1.1400000000000001,0.48,1.73,2020-06-26,Campo Maior/PI,2202208
1.1,0.48,1.71,2020-06-27,Campo Maior/PI,2202208
1.09,0.43,1.6600000000000001,2020-06-28,Campo Maior/PI,2202208
1.1400000000000001,0.49,1.71,2020-06-29,Campo Maior/PI,2202208
1.2,0.5700000000000001,1.77,2020-06-30,Campo Maior/PI,2202208
1.21,0.59,1.77,2020-07-01,Campo Maior/PI,2202208
1.1500000000000001,0.54,1.7,2020-07-02,Campo Maior/PI,2202208
1.06,0.44,1.6,2020-07-03,Campo Maior/PI,2202208
0.97,0.35000000000000003,1.51,2020-07-04,Campo Maior/PI,2202208
0.93,0.32,1.49,2020-07-05,Campo Maior/PI,2202208
0.96,0.35000000000000003,1.53,2020-07-06,Campo Maior/PI,2202208
1.0,0.37,1.56,2020-07-07,Campo Maior/PI,2202208
1.03,0.41000000000000003,1.6,2020-07-08,Campo Maior/PI,2202208
0.99,0.37,1.56,2020-07-09,Campo Maior/PI,2202208
0.9,0.26,1.46,2020-07-10,Campo Maior/PI,2202208
0.93,0.29,1.5,2020-07-11,Campo Maior/PI,2202208
0.99,0.34,1.56,2020-07-12,Campo Maior/PI,2202208
1.11,0.47000000000000003,1.68,2020-07-13,Campo Maior/PI,2202208
1.2,0.58,1.77,2020-07-14,Campo Maior/PI,2202208
1.25,0.65,1.81,2020-07-15,Campo Maior/PI,2202208
1.16,0.56,1.7,2020-07-16,Campo Maior/PI,2202208
1.04,0.46,1.59,2020-07-17,Campo Maior/PI,2202208
0.9,0.3,1.44,2020-07-18,Campo Maior/PI,2202208
0.84,0.22,1.3800000000000001,2020-07-19,Campo Maior/PI,2202208
0.85,0.23,1.41,2020-07-20,Campo Maior/PI,2202208
0.9,0.26,1.46,2020-07-21,Campo Maior/PI,2202208
1.0,0.35000000000000003,1.56,2020-07-22,Campo Maior/PI,2202208
1.11,0.47000000000000003,1.67,2020-07-23,Campo Maior/PI,2202208
1.22,0.59,1.77,2020-07-24,Campo Maior/PI,2202208
1.29,0.68,1.83,2020-07-25,Campo Maior/PI,2202208
1.3,0.72,1.83,2020-07-26,Campo Maior/PI,2202208
1.22,0.64,1.73,2020-07-27,Campo Maior/PI,2202208
1.1,0.56,1.6300000000000001,2020-07-28,Campo Maior/PI,2202208
0.9400000000000001,0.36,1.44,2020-07-29,Campo Maior/PI,2202208
0.79,0.2,1.3,2020-07-30,Campo Maior/PI,2202208
0.65,0.08,1.17,2020-07-31,Campo Maior/PI,2202208
0.61,0.02,1.12,2020-08-01,Campo Maior/PI,2202208
0.68,0.05,1.22,2020-08-02,Campo Maior/PI,2202208
0.84,0.2,1.44,2020-08-03,Campo Maior/PI,2202208
1.01,0.34,1.6,2020-08-04,Campo Maior/PI,2202208
1.09,0.44,1.68,2020-08-05,Campo Maior/PI,2202208
1.08,0.44,1.6600000000000001,2020-08-06,Campo Maior/PI,2202208
0.98,0.34,1.55,2020-08-07,Campo Maior/PI,2202208
0.85,0.21,1.42,2020-08-08,Campo Maior/PI,2202208
0.74,0.11,1.31,2020-08-09,Campo Maior/PI,2202208
0.67,0.02,1.21,2020-08-10,Campo Maior/PI,2202208
0.64,0.01,1.19,2020-08-11,Campo Maior/PI,2202208
0.63,0.0,1.19,2020-08-12,Campo Maior/PI,2202208
0.63,0.0,1.22,2020-08-13,Campo Maior/PI,2202208
0.64,0.0,1.24,2020-08-14,Campo Maior/PI,2202208
0.65,0.0,1.26,2020-08-15,Campo Maior/PI,2202208
0.6900000000000001,0.0,1.31,2020-08-16,Campo Maior/PI,2202208
0.73,0.0,1.36,2020-08-17,Campo Maior/PI,2202208
0.8,0.03,1.45,2020-08-18,Campo Maior/PI,2202208
0.81,0.03,1.46,2020-08-19,Campo Maior/PI,2202208
0.76,0.0,1.4000000000000001,2020-08-20,Campo Maior/PI,2202208
0.74,0.0,1.3900000000000001,2020-08-21,Campo Maior/PI,2202208
0.72,0.0,1.3800000000000001,2020-08-22,Campo Maior/PI,2202208
