reproductionNumber,reproductionNumberLow,reproductionNumberHigh,date,state
1.0,0.9,1.08,2020-08-23,GO
1.1,0.99,1.17,2020-08-24,GO
1.1300000000000001,1.02,1.2,2020-08-25,GO
1.07,0.96,1.1400000000000001,2020-08-26,GO
0.9400000000000001,0.8300000000000001,1.01,2020-08-27,GO
0.8,0.6900000000000001,0.87,2020-08-28,GO
0.76,0.66,0.84,2020-08-29,GO
0.85,0.74,0.93,2020-08-30,GO
1.06,0.9500000000000001,1.1400000000000001,2020-08-31,GO
1.23,1.1400000000000001,1.32,2020-09-01,GO
1.28,1.18,1.36,2020-09-02,GO
1.17,1.08,1.25,2020-09-03,GO
0.9500000000000001,0.86,1.03,2020-09-04,GO
0.79,0.68,0.86,2020-09-05,GO
0.74,0.64,0.8200000000000001,2020-09-06,GO
0.86,0.77,0.9500000000000001,2020-09-07,GO
1.11,1.01,1.19,2020-09-08,GO
1.27,1.16,1.34,2020-09-09,GO
1.25,1.1400000000000001,1.32,2020-09-10,GO
1.18,1.08,1.25,2020-09-11,GO
1.06,0.96,1.1300000000000001,2020-09-12,GO
1.05,0.9500000000000001,1.12,2020-09-13,GO
1.12,1.03,1.2,2020-09-14,GO
1.23,1.1300000000000001,1.3,2020-09-15,GO
1.24,1.16,1.32,2020-09-16,GO
1.1400000000000001,1.05,1.21,2020-09-17,GO
0.97,0.88,1.04,2020-09-18,GO
0.87,0.77,0.9400000000000001,2020-09-19,GO
0.85,0.76,0.93,2020-09-20,GO
0.93,0.84,1.01,2020-09-21,GO
1.03,0.93,1.1,2020-09-22,GO
1.06,0.96,1.1300000000000001,2020-09-23,GO
0.96,0.87,1.04,2020-09-24,GO
0.88,0.78,0.9500000000000001,2020-09-25,GO
0.8300000000000001,0.73,0.9,2020-09-26,GO
0.9,0.8,0.98,2020-09-27,GO
1.03,0.92,1.1,2020-09-28,GO
1.11,1.02,1.19,2020-09-29,GO
1.07,0.98,1.1500000000000001,2020-09-30,GO
0.93,0.84,1.01,2020-10-01,GO
0.77,0.68,0.85,2020-10-02,GO
0.73,0.63,0.81,2020-10-03,GO
0.79,0.6900000000000001,0.87,2020-10-04,GO
0.91,0.81,0.99,2020-10-05,GO
1.0,0.9,1.08,2020-10-06,GO
0.99,0.89,1.07,2020-10-07,GO
0.87,0.78,0.96,2020-10-08,GO
0.6900000000000001,0.59,0.77,2020-10-09,GO
0.5700000000000001,0.46,0.65,2020-10-10,GO
0.56,0.45,0.65,2020-10-11,GO
0.68,0.5700000000000001,0.77,2020-10-12,GO
0.84,0.72,0.93,2020-10-13,GO
0.9500000000000001,0.85,1.05,2020-10-14,GO
0.93,0.8200000000000001,1.02,2020-10-15,GO
0.9,0.79,0.99,2020-10-16,GO
0.8200000000000001,0.72,0.92,2020-10-17,GO
0.8300000000000001,0.71,0.92,2020-10-18,GO
0.9400000000000001,0.8200000000000001,1.03,2020-10-19,GO
1.06,0.9400000000000001,1.1500000000000001,2020-10-20,GO
1.12,1.01,1.21,2020-10-21,GO
1.08,0.97,1.17,2020-10-22,GO
0.98,0.87,1.07,2020-10-23,GO
0.96,0.85,1.05,2020-10-24,GO
0.97,0.86,1.06,2020-10-25,GO
1.01,0.9,1.1,2020-10-26,GO
1.04,0.93,1.1300000000000001,2020-10-27,GO
1.01,0.89,1.09,2020-10-28,GO
0.89,0.78,0.98,2020-10-29,GO
0.72,0.61,0.81,2020-10-30,GO
0.61,0.49,0.7000000000000001,2020-10-31,GO
0.59,0.46,0.68,2020-11-01,GO
0.68,0.56,0.78,2020-11-02,GO
0.84,0.7000000000000001,0.93,2020-11-03,GO
0.93,0.8,1.03,2020-11-04,GO
0.9400000000000001,0.8200000000000001,1.04,2020-11-05,GO
0.91,0.79,1.01,2020-11-06,GO
0.87,0.74,0.97,2020-11-07,GO
0.88,0.75,0.98,2020-11-08,GO
0.9400000000000001,0.81,1.04,2020-11-09,GO
1.02,0.89,1.12,2020-11-10,GO
1.04,0.92,1.1400000000000001,2020-11-11,GO
0.98,0.86,1.08,2020-11-12,GO
0.89,0.77,0.99,2020-11-13,GO
0.8300000000000001,0.7000000000000001,0.93,2020-11-14,GO
0.85,0.72,0.9500000000000001,2020-11-15,GO
0.91,0.78,1.01,2020-11-16,GO
0.99,0.86,1.09,2020-11-17,GO
1.02,0.9,1.1300000000000001,2020-11-18,GO
0.98,0.85,1.08,2020-11-19,GO
0.9,0.77,1.0,2020-11-20,GO
0.86,0.74,0.97,2020-11-21,GO
0.86,0.73,0.96,2020-11-22,GO
0.9,0.77,1.01,2020-11-23,GO
1.01,0.88,1.12,2020-11-24,GO
1.06,0.9400000000000001,1.17,2020-11-25,GO
1.05,0.92,1.1500000000000001,2020-11-26,GO
0.99,0.86,1.09,2020-11-27,GO
0.89,0.77,1.0,2020-11-28,GO
0.8200000000000001,0.7000000000000001,0.93,2020-11-29,GO
3.0,0.65,7.86,2020-04-05,MA
2.2,0.91,3.48,2020-04-06,MA
1.97,0.96,2.9,2020-04-07,MA
1.78,0.9500000000000001,2.5500000000000003,2020-04-08,MA
1.59,0.86,2.25,2020-04-09,MA
1.48,0.8200000000000001,2.07,2020-04-10,MA
1.54,0.93,2.08,2020-04-11,MA
1.57,1.03,2.08,2020-04-12,MA
1.6300000000000001,1.11,2.08,2020-04-13,MA
1.75,1.29,2.17,2020-04-14,MA
1.8,1.3800000000000001,2.18,2020-04-15,MA
1.8,1.41,2.14,2020-04-16,MA
1.73,1.37,2.04,2020-04-17,MA
1.6400000000000001,1.31,1.93,2020-04-18,MA
1.55,1.25,1.83,2020-04-19,MA
1.49,1.2,1.75,2020-04-20,MA
1.44,1.1500000000000001,1.68,2020-04-21,MA
1.41,1.1300000000000001,1.6400000000000001,2020-04-22,MA
1.3900000000000001,1.12,1.61,2020-04-23,MA
1.35,1.09,1.56,2020-04-24,MA
1.32,1.09,1.54,2020-04-25,MA
1.35,1.11,1.55,2020-04-26,MA
1.3900000000000001,1.1500000000000001,1.58,2020-04-27,MA
1.43,1.21,1.62,2020-04-28,MA
1.45,1.25,1.6400000000000001,2020-04-29,MA
1.41,1.21,1.59,2020-04-30,MA
1.36,1.16,1.53,2020-05-01,MA
1.33,1.1300000000000001,1.49,2020-05-02,MA
1.31,1.12,1.47,2020-05-03,MA
1.34,1.16,1.5,2020-05-04,MA
1.41,1.23,1.56,2020-05-05,MA
1.48,1.31,1.6300000000000001,2020-05-06,MA
1.52,1.35,1.6600000000000001,2020-05-07,MA
1.5,1.35,1.6400000000000001,2020-05-08,MA
1.45,1.3,1.58,2020-05-09,MA
1.3800000000000001,1.22,1.5,2020-05-10,MA
1.33,1.18,1.45,2020-05-11,MA
1.31,1.16,1.43,2020-05-12,MA
1.33,1.19,1.45,2020-05-13,MA
1.35,1.2,1.46,2020-05-14,MA
1.35,1.21,1.46,2020-05-15,MA
1.33,1.2,1.44,2020-05-16,MA
1.3,1.16,1.4000000000000001,2020-05-17,MA
1.28,1.1400000000000001,1.3800000000000001,2020-05-18,MA
1.29,1.17,1.4000000000000001,2020-05-19,MA
1.36,1.23,1.46,2020-05-20,MA
1.43,1.31,1.53,2020-05-21,MA
1.47,1.34,1.56,2020-05-22,MA
1.47,1.35,1.56,2020-05-23,MA
1.42,1.31,1.51,2020-05-24,MA
1.3800000000000001,1.27,1.47,2020-05-25,MA
1.35,1.25,1.44,2020-05-26,MA
1.32,1.21,1.4000000000000001,2020-05-27,MA
1.26,1.1500000000000001,1.34,2020-05-28,MA
1.18,1.07,1.26,2020-05-29,MA
1.08,0.97,1.16,2020-05-30,MA
1.02,0.91,1.1,2020-05-31,MA
1.03,0.92,1.11,2020-06-01,MA
1.1,0.99,1.18,2020-06-02,MA
1.17,1.06,1.25,2020-06-03,MA
1.19,1.08,1.27,2020-06-04,MA
1.11,1.02,1.2,2020-06-05,MA
1.04,0.9400000000000001,1.12,2020-06-06,MA
0.96,0.86,1.04,2020-06-07,MA
0.9400000000000001,0.8300000000000001,1.02,2020-06-08,MA
0.98,0.87,1.06,2020-06-09,MA
1.01,0.9,1.09,2020-06-10,MA
1.01,0.9,1.09,2020-06-11,MA
0.9500000000000001,0.84,1.03,2020-06-12,MA
0.88,0.77,0.96,2020-06-13,MA
0.87,0.77,0.96,2020-06-14,MA
0.89,0.79,0.98,2020-06-15,MA
0.97,0.85,1.05,2020-06-16,MA
1.03,0.93,1.12,2020-06-17,MA
1.02,0.92,1.11,2020-06-18,MA
0.9500000000000001,0.85,1.04,2020-06-19,MA
0.85,0.73,0.93,2020-06-20,MA
0.78,0.66,0.86,2020-06-21,MA
0.78,0.68,0.88,2020-06-22,MA
0.84,0.72,0.93,2020-06-23,MA
0.9400000000000001,0.8200000000000001,1.03,2020-06-24,MA
1.0,0.88,1.09,2020-06-25,MA
0.97,0.86,1.06,2020-06-26,MA
0.91,0.8,1.0,2020-06-27,MA
0.91,0.79,1.0,2020-06-28,MA
1.0,0.88,1.09,2020-06-29,MA
1.1500000000000001,1.03,1.24,2020-06-30,MA
1.25,1.1400000000000001,1.34,2020-07-01,MA
1.25,1.1300000000000001,1.33,2020-07-02,MA
1.12,1.01,1.2,2020-07-03,MA
0.97,0.87,1.06,2020-07-04,MA
0.84,0.74,0.93,2020-07-05,MA
0.8300000000000001,0.72,0.92,2020-07-06,MA
0.89,0.78,0.98,2020-07-07,MA
1.0,0.9,1.1,2020-07-08,MA
1.04,0.93,1.1300000000000001,2020-07-09,MA
1.02,0.91,1.11,2020-07-10,MA
0.96,0.85,1.05,2020-07-11,MA
0.92,0.81,1.01,2020-07-12,MA
0.89,0.78,0.98,2020-07-13,MA
0.92,0.81,1.01,2020-07-14,MA
0.93,0.81,1.02,2020-07-15,MA
0.92,0.8,1.01,2020-07-16,MA
0.86,0.74,0.9500000000000001,2020-07-17,MA
0.8,0.68,0.89,2020-07-18,MA
0.8,0.6900000000000001,0.9,2020-07-19,MA
0.86,0.73,0.9500000000000001,2020-07-20,MA
0.97,0.85,1.07,2020-07-21,MA
1.06,0.93,1.1500000000000001,2020-07-22,MA
1.06,0.9500000000000001,1.16,2020-07-23,MA
0.99,0.88,1.09,2020-07-24,MA
0.92,0.8,1.01,2020-07-25,MA
0.89,0.78,0.99,2020-07-26,MA
0.9400000000000001,0.81,1.03,2020-07-27,MA
1.04,0.91,1.1300000000000001,2020-07-28,MA
1.11,1.0,1.21,2020-07-29,MA
1.1,0.98,1.19,2020-07-30,MA
1.02,0.9,1.11,2020-07-31,MA
0.93,0.81,1.02,2020-08-01,MA
0.89,0.77,0.98,2020-08-02,MA
0.93,0.81,1.02,2020-08-03,MA
1.03,0.92,1.1300000000000001,2020-08-04,MA
1.11,1.0,1.21,2020-08-05,MA
1.12,1.01,1.22,2020-08-06,MA
1.05,0.93,1.1400000000000001,2020-08-07,MA
0.9500000000000001,0.84,1.05,2020-08-08,MA
0.89,0.77,0.98,2020-08-09,MA
0.88,0.76,0.97,2020-08-10,MA
0.91,0.8,1.01,2020-08-11,MA
0.96,0.84,1.06,2020-08-12,MA
0.98,0.85,1.07,2020-08-13,MA
0.9400000000000001,0.8200000000000001,1.04,2020-08-14,MA
0.92,0.8,1.02,2020-08-15,MA
0.9400000000000001,0.8200000000000001,1.04,2020-08-16,MA
1.0,0.88,1.1,2020-08-17,MA
1.07,0.9400000000000001,1.16,2020-08-18,MA
1.1,0.97,1.19,2020-08-19,MA
1.07,0.96,1.17,2020-08-20,MA
0.99,0.88,1.09,2020-08-21,MA
0.9,0.79,1.0,2020-08-22,MA
0.88,0.76,0.98,2020-08-23,MA
0.92,0.8,1.02,2020-08-24,MA
1.0,0.88,1.1,2020-08-25,MA
1.06,0.9400000000000001,1.16,2020-08-26,MA
1.06,0.93,1.1500000000000001,2020-08-27,MA
0.98,0.86,1.08,2020-08-28,MA
0.9,0.77,0.99,2020-08-29,MA
0.86,0.74,0.96,2020-08-30,MA
0.91,0.79,1.01,2020-08-31,MA
1.01,0.89,1.11,2020-09-01,MA
1.1,0.97,1.19,2020-09-02,MA
1.09,0.97,1.19,2020-09-03,MA
1.01,0.88,1.1,2020-09-04,MA
0.9,0.77,0.99,2020-09-05,MA
0.81,0.6900000000000001,0.91,2020-09-06,MA
0.8,0.67,0.9,2020-09-07,MA
0.85,0.72,0.9500000000000001,2020-09-08,MA
0.9,0.78,1.01,2020-09-09,MA
0.92,0.79,1.02,2020-09-10,MA
0.88,0.76,0.99,2020-09-11,MA
0.8300000000000001,0.71,0.9400000000000001,2020-09-12,MA
0.81,0.67,0.91,2020-09-13,MA
0.84,0.71,0.9500000000000001,2020-09-14,MA
0.91,0.78,1.02,2020-09-15,MA
1.0,0.87,1.11,2020-09-16,MA
1.03,0.9,1.1400000000000001,2020-09-17,MA
1.0,0.86,1.1,2020-09-18,MA
0.9500000000000001,0.8200000000000001,1.06,2020-09-19,MA
0.91,0.78,1.02,2020-09-20,MA
0.91,0.77,1.01,2020-09-21,MA
0.92,0.79,1.03,2020-09-22,MA
0.9400000000000001,0.81,1.05,2020-09-23,MA
0.9400000000000001,0.81,1.05,2020-09-24,MA
0.92,0.79,1.03,2020-09-25,MA
0.88,0.73,0.98,2020-09-26,MA
0.87,0.73,0.98,2020-09-27,MA
0.9,0.76,1.01,2020-09-28,MA
0.93,0.79,1.04,2020-09-29,MA
0.9500000000000001,0.8200000000000001,1.07,2020-09-30,MA
0.9500000000000001,0.81,1.06,2020-10-01,MA
0.91,0.77,1.02,2020-10-02,MA
0.87,0.73,0.98,2020-10-03,MA
0.85,0.71,0.97,2020-10-04,MA
0.88,0.73,0.99,2020-10-05,MA
0.93,0.78,1.04,2020-10-06,MA
0.97,0.8300000000000001,1.09,2020-10-07,MA
0.97,0.8300000000000001,1.09,2020-10-08,MA
0.93,0.78,1.04,2020-10-09,MA
0.86,0.72,0.98,2020-10-10,MA
0.81,0.68,0.9400000000000001,2020-10-11,MA
0.81,0.65,0.92,2020-10-12,MA
0.8300000000000001,0.68,0.9500000000000001,2020-10-13,MA
0.88,0.74,1.01,2020-10-14,MA
0.9,0.74,1.02,2020-10-15,MA
0.91,0.76,1.04,2020-10-16,MA
0.91,0.75,1.03,2020-10-17,MA
0.92,0.76,1.04,2020-10-18,MA
0.9400000000000001,0.78,1.06,2020-10-19,MA
0.98,0.8200000000000001,1.1,2020-10-20,MA
1.0,0.84,1.12,2020-10-21,MA
0.99,0.8300000000000001,1.11,2020-10-22,MA
0.9400000000000001,0.79,1.07,2020-10-23,MA
0.91,0.76,1.04,2020-10-24,MA
0.89,0.74,1.02,2020-10-25,MA
0.9,0.74,1.02,2020-10-26,MA
0.91,0.76,1.04,2020-10-27,MA
0.92,0.77,1.05,2020-10-28,MA
0.91,0.76,1.04,2020-10-29,MA
0.86,0.7000000000000001,0.99,2020-10-30,MA
0.81,0.65,0.9400000000000001,2020-10-31,MA
0.79,0.64,0.93,2020-11-01,MA
0.8,0.64,0.9400000000000001,2020-11-02,MA
0.85,0.6900000000000001,0.99,2020-11-03,MA
0.92,0.76,1.06,2020-11-04,MA
0.9500000000000001,0.79,1.09,2020-11-05,MA
0.9500000000000001,0.79,1.09,2020-11-06,MA
0.9400000000000001,0.78,1.08,2020-11-07,MA
0.93,0.78,1.08,2020-11-08,MA
0.9500000000000001,0.8,1.1,2020-11-09,MA
0.98,0.8200000000000001,1.12,2020-11-10,MA
0.99,0.8300000000000001,1.1300000000000001,2020-11-11,MA
0.98,0.8200000000000001,1.12,2020-11-12,MA
0.93,0.77,1.07,2020-11-13,MA
0.88,0.72,1.02,2020-11-14,MA
0.86,0.6900000000000001,1.0,2020-11-15,MA
0.88,0.71,1.02,2020-11-16,MA
0.92,0.76,1.07,2020-11-17,MA
0.97,0.8,1.11,2020-11-18,MA
0.98,0.81,1.12,2020-11-19,MA
0.9500000000000001,0.78,1.09,2020-11-20,MA
0.93,0.76,1.07,2020-11-21,MA
0.92,0.75,1.06,2020-11-22,MA
0.9500000000000001,0.79,1.1,2020-11-23,MA
1.01,0.84,1.1500000000000001,2020-11-24,MA
1.05,0.88,1.19,2020-11-25,MA
1.04,0.87,1.18,2020-11-26,MA
1.0,0.8300000000000001,1.1400000000000001,2020-11-27,MA
0.9500000000000001,0.77,1.08,2020-11-28,MA
0.89,0.72,1.03,2020-11-29,MA
3.0,0.65,7.86,2020-03-29,MG
2.0,0.76,3.36,2020-03-30,MG
1.75,0.73,2.75,2020-03-31,MG
1.67,0.78,2.5100000000000002,2020-04-01,MG
1.68,0.88,2.41,2020-04-02,MG
1.59,0.89,2.25,2020-04-03,MG
1.51,0.86,2.1,2020-04-04,MG
1.45,0.87,2.0100000000000002,2020-04-05,MG
1.3900000000000001,0.8200000000000001,1.8900000000000001,2020-04-06,MG
1.36,0.8200000000000001,1.83,2020-04-07,MG
1.33,0.85,1.8,2020-04-08,MG
1.31,0.8300000000000001,1.74,2020-04-09,MG
1.28,0.8200000000000001,1.69,2020-04-10,MG
1.26,0.81,1.6500000000000001,2020-04-11,MG
1.22,0.79,1.6,2020-04-12,MG
1.2,0.79,1.57,2020-04-13,MG
1.19,0.79,1.55,2020-04-14,MG
1.2,0.8,1.54,2020-04-15,MG
1.22,0.84,1.56,2020-04-16,MG
1.24,0.86,1.56,2020-04-17,MG
1.22,0.86,1.54,2020-04-18,MG
1.21,0.86,1.52,2020-04-19,MG
1.17,0.8200000000000001,1.47,2020-04-20,MG
1.16,0.81,1.45,2020-04-21,MG
1.16,0.84,1.46,2020-04-22,MG
1.17,0.85,1.46,2020-04-23,MG
1.19,0.87,1.47,2020-04-24,MG
1.19,0.87,1.46,2020-04-25,MG
1.18,0.87,1.45,2020-04-26,MG
1.18,0.87,1.44,2020-04-27,MG
1.18,0.9,1.45,2020-04-28,MG
1.2,0.92,1.46,2020-04-29,MG
1.22,0.9400000000000001,1.47,2020-04-30,MG
1.25,0.97,1.49,2020-05-01,MG
1.28,1.0,1.51,2020-05-02,MG
1.3,1.04,1.53,2020-05-03,MG
1.32,1.06,1.54,2020-05-04,MG
1.31,1.06,1.53,2020-05-05,MG
1.31,1.07,1.52,2020-05-06,MG
1.29,1.06,1.5,2020-05-07,MG
1.25,1.02,1.45,2020-05-08,MG
1.22,1.0,1.42,2020-05-09,MG
1.21,0.97,1.3900000000000001,2020-05-10,MG
1.21,0.98,1.3900000000000001,2020-05-11,MG
1.23,1.02,1.42,2020-05-12,MG
1.27,1.05,1.45,2020-05-13,MG
1.29,1.07,1.46,2020-05-14,MG
1.27,1.06,1.44,2020-05-15,MG
1.23,1.04,1.41,2020-05-16,MG
1.2,1.0,1.37,2020-05-17,MG
1.2,1.01,1.37,2020-05-18,MG
1.24,1.03,1.3900000000000001,2020-05-19,MG
1.27,1.08,1.43,2020-05-20,MG
1.3,1.12,1.46,2020-05-21,MG
1.31,1.1300000000000001,1.46,2020-05-22,MG
1.3,1.12,1.45,2020-05-23,MG
1.3,1.12,1.44,2020-05-24,MG
1.32,1.16,1.47,2020-05-25,MG
1.35,1.17,1.48,2020-05-26,MG
1.35,1.19,1.49,2020-05-27,MG
1.36,1.2,1.49,2020-05-28,MG
1.32,1.17,1.45,2020-05-29,MG
1.26,1.1,1.3800000000000001,2020-05-30,MG
1.24,1.09,1.36,2020-05-31,MG
1.24,1.09,1.36,2020-06-01,MG
1.29,1.1400000000000001,1.41,2020-06-02,MG
1.36,1.22,1.48,2020-06-03,MG
1.3800000000000001,1.25,1.5,2020-06-04,MG
1.34,1.2,1.45,2020-06-05,MG
1.24,1.12,1.36,2020-06-06,MG
1.16,1.03,1.27,2020-06-07,MG
1.11,0.98,1.22,2020-06-08,MG
1.17,1.03,1.27,2020-06-09,MG
1.22,1.09,1.33,2020-06-10,MG
1.26,1.1300000000000001,1.37,2020-06-11,MG
1.24,1.11,1.34,2020-06-12,MG
1.1400000000000001,1.01,1.24,2020-06-13,MG
1.04,0.92,1.1500000000000001,2020-06-14,MG
1.04,0.91,1.1400000000000001,2020-06-15,MG
1.08,0.9500000000000001,1.18,2020-06-16,MG
1.18,1.06,1.29,2020-06-17,MG
1.22,1.09,1.32,2020-06-18,MG
1.22,1.1,1.32,2020-06-19,MG
1.17,1.05,1.27,2020-06-20,MG
1.12,1.0,1.22,2020-06-21,MG
1.12,0.99,1.21,2020-06-22,MG
1.34,1.21,1.43,2020-06-23,MG
1.52,1.4000000000000001,1.61,2020-06-24,MG
1.6500000000000001,1.53,1.73,2020-06-25,MG
1.59,1.48,1.67,2020-06-26,MG
1.42,1.32,1.5,2020-06-27,MG
1.24,1.1400000000000001,1.32,2020-06-28,MG
1.1300000000000001,1.02,1.2,2020-06-29,MG
1.06,0.96,1.1400000000000001,2020-06-30,MG
1.1500000000000001,1.05,1.23,2020-07-01,MG
1.22,1.12,1.3,2020-07-02,MG
1.21,1.1,1.28,2020-07-03,MG
1.12,1.03,1.2,2020-07-04,MG
1.04,0.9500000000000001,1.12,2020-07-05,MG
1.0,0.89,1.07,2020-07-06,MG
1.03,0.93,1.11,2020-07-07,MG
1.1300000000000001,1.03,1.21,2020-07-08,MG
1.2,1.11,1.28,2020-07-09,MG
1.18,1.09,1.26,2020-07-10,MG
1.1,1.0,1.17,2020-07-11,MG
1.0,0.9,1.07,2020-07-12,MG
0.9400000000000001,0.85,1.02,2020-07-13,MG
0.9500000000000001,0.86,1.03,2020-07-14,MG
1.02,0.93,1.1,2020-07-15,MG
1.09,1.0,1.17,2020-07-16,MG
1.1,1.0,1.17,2020-07-17,MG
1.02,0.92,1.09,2020-07-18,MG
0.9400000000000001,0.84,1.01,2020-07-19,MG
0.93,0.84,1.01,2020-07-20,MG
1.01,0.92,1.09,2020-07-21,MG
1.1300000000000001,1.04,1.21,2020-07-22,MG
1.23,1.1300000000000001,1.3,2020-07-23,MG
1.21,1.11,1.28,2020-07-24,MG
1.12,1.03,1.19,2020-07-25,MG
1.0,0.91,1.07,2020-07-26,MG
0.9500000000000001,0.85,1.02,2020-07-27,MG
0.98,0.89,1.06,2020-07-28,MG
1.06,0.96,1.1300000000000001,2020-07-29,MG
1.12,1.02,1.19,2020-07-30,MG
1.09,1.0,1.16,2020-07-31,MG
0.98,0.9,1.06,2020-08-01,MG
0.91,0.8300000000000001,0.99,2020-08-02,MG
0.88,0.78,0.9500000000000001,2020-08-03,MG
0.96,0.86,1.03,2020-08-04,MG
1.08,0.98,1.1500000000000001,2020-08-05,MG
1.17,1.07,1.24,2020-08-06,MG
1.16,1.08,1.24,2020-08-07,MG
1.05,0.96,1.12,2020-08-08,MG
0.9400000000000001,0.85,1.01,2020-08-09,MG
0.91,0.8300000000000001,0.99,2020-08-10,MG
0.9400000000000001,0.86,1.02,2020-08-11,MG
1.04,0.9400000000000001,1.11,2020-08-12,MG
1.11,1.03,1.19,2020-08-13,MG
1.1,1.01,1.17,2020-08-14,MG
1.0,0.91,1.07,2020-08-15,MG
0.9,0.81,0.97,2020-08-16,MG
0.87,0.78,0.9400000000000001,2020-08-17,MG
0.93,0.8300000000000001,1.0,2020-08-18,MG
1.02,0.92,1.09,2020-08-19,MG
1.09,0.99,1.16,2020-08-20,MG
1.08,0.99,1.1500000000000001,2020-08-21,MG
1.01,0.93,1.09,2020-08-22,MG
0.9400000000000001,0.86,1.02,2020-08-23,MG
0.93,0.8300000000000001,1.0,2020-08-24,MG
0.98,0.88,1.05,2020-08-25,MG
1.06,0.96,1.1300000000000001,2020-08-26,MG
1.09,1.0,1.16,2020-08-27,MG
1.06,0.97,1.1300000000000001,2020-08-28,MG
0.97,0.88,1.04,2020-08-29,MG
0.89,0.81,0.97,2020-08-30,MG
0.86,0.76,0.93,2020-08-31,MG
0.89,0.79,0.96,2020-09-01,MG
0.98,0.88,1.05,2020-09-02,MG
1.06,0.96,1.1300000000000001,2020-09-03,MG
1.07,0.97,1.1400000000000001,2020-09-04,MG
0.98,0.88,1.05,2020-09-05,MG
0.86,0.76,0.93,2020-09-06,MG
0.8,0.7000000000000001,0.87,2020-09-07,MG
0.8200000000000001,0.72,0.89,2020-09-08,MG
0.9400000000000001,0.85,1.02,2020-09-09,MG
1.09,1.0,1.17,2020-09-10,MG
1.16,1.06,1.23,2020-09-11,MG
1.11,1.01,1.18,2020-09-12,MG
1.0,0.9,1.07,2020-09-13,MG
0.92,0.8200000000000001,0.99,2020-09-14,MG
0.93,0.8300000000000001,1.0,2020-09-15,MG
0.99,0.89,1.06,2020-09-16,MG
1.05,0.9500000000000001,1.12,2020-09-17,MG
1.03,0.93,1.1,2020-09-18,MG
0.96,0.86,1.03,2020-09-19,MG
0.89,0.79,0.96,2020-09-20,MG
0.86,0.76,0.93,2020-09-21,MG
0.9400000000000001,0.85,1.02,2020-09-22,MG
1.06,0.96,1.1300000000000001,2020-09-23,MG
1.1400000000000001,1.05,1.22,2020-09-24,MG
1.1400000000000001,1.04,1.21,2020-09-25,MG
1.06,0.96,1.1300000000000001,2020-09-26,MG
0.96,0.87,1.04,2020-09-27,MG
0.93,0.8300000000000001,1.0,2020-09-28,MG
0.9500000000000001,0.85,1.02,2020-09-29,MG
1.05,0.9500000000000001,1.12,2020-09-30,MG
1.1,1.0,1.17,2020-10-01,MG
1.08,0.98,1.1500000000000001,2020-10-02,MG
0.98,0.88,1.05,2020-10-03,MG
0.88,0.78,0.9500000000000001,2020-10-04,MG
0.81,0.71,0.88,2020-10-05,MG
0.8300000000000001,0.74,0.91,2020-10-06,MG
0.91,0.8,0.98,2020-10-07,MG
0.99,0.89,1.07,2020-10-08,MG
1.0,0.9,1.08,2020-10-09,MG
0.93,0.84,1.01,2020-10-10,MG
0.81,0.7000000000000001,0.88,2020-10-11,MG
0.74,0.64,0.8200000000000001,2020-10-12,MG
0.74,0.65,0.8300000000000001,2020-10-13,MG
0.84,0.73,0.92,2020-10-14,MG
0.98,0.87,1.06,2020-10-15,MG
1.05,0.93,1.12,2020-10-16,MG
1.03,0.93,1.11,2020-10-17,MG
0.96,0.87,1.05,2020-10-18,MG
0.92,0.8300000000000001,1.01,2020-10-19,MG
0.93,0.84,1.02,2020-10-20,MG
0.99,0.89,1.07,2020-10-21,MG
1.03,0.9400000000000001,1.12,2020-10-22,MG
1.01,0.91,1.09,2020-10-23,MG
0.9400000000000001,0.84,1.02,2020-10-24,MG
0.88,0.77,0.96,2020-10-25,MG
0.86,0.75,0.9400000000000001,2020-10-26,MG
0.96,0.85,1.04,2020-10-27,MG
1.0,0.9,1.09,2020-10-28,MG
1.02,0.91,1.1,2020-10-29,MG
0.97,0.86,1.05,2020-10-30,MG
0.8300000000000001,0.72,0.91,2020-10-31,MG
0.7000000000000001,0.6,0.79,2020-11-01,MG
0.67,0.56,0.76,2020-11-02,MG
0.71,0.6,0.8,2020-11-03,MG
0.9,0.78,0.99,2020-11-04,MG
1.03,0.93,1.1300000000000001,2020-11-05,MG
1.09,0.98,1.18,2020-11-06,MG
1.09,0.98,1.18,2020-11-07,MG
1.06,0.9400000000000001,1.1400000000000001,2020-11-08,MG
1.02,0.92,1.11,2020-11-09,MG
1.07,0.97,1.16,2020-11-10,MG
1.12,1.02,1.21,2020-11-11,MG
1.17,1.06,1.25,2020-11-12,MG
1.1300000000000001,1.02,1.21,2020-11-13,MG
1.06,0.9500000000000001,1.1400000000000001,2020-11-14,MG
1.0,0.89,1.08,2020-11-15,MG
0.99,0.89,1.08,2020-11-16,MG
1.05,0.9400000000000001,1.1300000000000001,2020-11-17,MG
1.1400000000000001,1.03,1.22,2020-11-18,MG
1.18,1.09,1.27,2020-11-19,MG
1.1500000000000001,1.05,1.23,2020-11-20,MG
1.05,0.9500000000000001,1.1300000000000001,2020-11-21,MG
1.01,0.91,1.09,2020-11-22,MG
1.03,0.93,1.11,2020-11-23,MG
1.12,1.02,1.2,2020-11-24,MG
1.24,1.1300000000000001,1.31,2020-11-25,MG
1.29,1.19,1.36,2020-11-26,MG
