date,state,newCases,mortes,TOTAL,totalCasesPred,residuo_quadratico,res_quad_padronizado,suscetivel,infectado,recuperado
2020-07-09,RS,877,870,36434,35629.97312554833,646459.2148405255,18.143181567415503,11341609.026874453,14705.008224730074,20924.964900818257
2020-07-10,RS,1056,919,37490,36748.56288827729,549728.9906397186,14.958789912983598,11340490.437111724,15113.660113195087,21634.9027750822
2020-07-11,RS,1230,943,38720,37898.11893872189,675488.4788876307,17.823329349154804,11339340.881061278,15533.55188606678,22364.56705265511
2020-07-12,RS,520,962,39240,39079.48628354091,25764.653171509908,0.6592715603531504,11338159.51371646,15964.98611226135,23114.50017127956
2020-07-13,RS,416,995,39656,40293.532275955324,406447.402884775,10.086912043084109,11336945.467724044,16408.27313119508,23885.259144760235
2020-07-14,RS,1337,1060,40993,41541.14717681984,300465.32745555975,7.232782797111096,11335697.85282318,16863.731232735325,24677.41594408451
2020-07-15,RS,1246,1101,42239,42823.24472031463,341341.8932155195,7.97076271735381,11334415.755279684,17331.686839258153,25491.55788105648
2020-07-16,RS,3105,1141,45344,44140.76271915596,1447779.9540129625,32.798417299830156,11333098.237280844,17812.474687690632,26328.28803146533
2020-07-17,RS,1366,1174,46710,45494.66363495732,1477042.480195163,32.46556621410076,11331744.33636504,18306.43801763574,27188.225617321586
2020-07-18,RS,137,1229,46847,46885.93515869521,1515.9465826212415,0.032331961504634806,11330353.064841304,18813.92876245513,28072.00639624009
2020-07-19,RS,266,1252,47113,48315.590828184875,1446224.700034384,29.932258779954047,11328923.409171814,19335.307741439476,28980.283086745396
2020-07-20,RS,336,1285,47449,49784.67066110206,5455357.437132951,109.57685945958875,11327454.329338897,19870.94485274873,29913.725808353334
2020-07-21,RS,2391,1349,49840,51294.241812489396,2114819.2491924427,41.22837078969624,11325944.758187508,20421.219266641005,30873.022545848387
2020-07-22,RS,NA,NA,NA,52845.39917665043,NA,NA,11324393.600823348,20986.51963442739,31858.87954222305
2020-07-23,RS,NA,NA,NA,54439.26605936778,NA,NA,11322799.733940631,21567.244288880596,32872.021770487176
2020-07-24,RS,NA,NA,NA,56076.99484840089,NA,NA,11321162.005151598,22163.801448667567,33913.19339973332
2020-07-25,RS,NA,NA,NA,57759.76772134355,NA,NA,11319479.232278654,22776.60940828383,34983.158313059714
2020-07-26,RS,NA,NA,NA,59488.79731143023,NA,NA,11317750.20268857,23406.096766500486,36082.700544929736
2020-07-27,RS,NA,NA,NA,61265.32741496927,NA,NA,11315973.67258503,24052.702637467242,37212.624777502024
2020-07-28,RS,NA,NA,NA,63090.63371344694,NA,NA,11314148.366286552,24716.87686253795,38373.756850909
2020-03-12,GO,3,0,3,10.196511491740798,51.78977765075737,4.625528021737891,7018343.803488508,10.196511491740798,0
2020-03-13,GO,0,0,3,12.868238063742671,97.38212248269971,7.021953476360992,7018341.131761937,10.771847486337137,2.0963905774055354
2020-03-14,GO,1,0,4,15.690511460471111,136.66805820740638,8.18836849494298,7018338.30948854,11.379601730347051,4.310909730124064
2020-03-15,GO,0,0,4,18.672116621522868,215.27100615556762,10.942950893247751,7018335.3278833795,12.021665839969772,6.6504507815531015
